#MCS	Volume_energy
23800	25773.6804603957
23900	26323.670450995527
24000	26039.842406284828
24100	27057.26449612875
24200	26509.432736327042
24300	27156.709676180446
24400	25922.99824626684
24500	25893.306059335944
24600	25723.427161488857
24700	26920.656892014653
24800	26092.909592461627
24900	27012.356730847077
25000	26914.0376851096
25100	27104.52443864328
25200	26897.915955370187
25300	26414.365819242415
25400	25853.430596913586
25500	26571.091700164714
25600	27804.308464803737
25700	27452.34195610926
25800	26442.59968189803
25900	26315.812434684278
26000	26285.064557895093
26100	26888.17252355368
26200	26786.716380367645
26300	26964.08424806863
26400	26321.84092547623
26500	27283.517297150007
26600	26768.141375221672
26700	26448.25381551866
26800	27466.267333521213
26900	26468.101369783053
27000	26896.902208208325
27100	26490.81256977439
27200	26913.95195349549
27300	26135.992550309373
27400	25927.329246766905
27500	26405.604533073645
27600	25187.382479401975
27700	26119.214299677296
27800	25877.53537268467
27900	27149.587633135794
28000	26140.99820078578
28100	26338.44055035954
28200	27041.195635160333
28300	25878.433527572844
28400	26092.825643898075
28500	26548.06408404594
28600	25666.11564404735
28700	26657.843050070267
28800	27443.1721053087
28900	26832.972678154227
29000	25829.015955723014
29100	25727.009079281484
29200	25850.84244167377
29300	26199.578711313487
29400	26851.3513780944
29500	26871.083331509726
29600	26402.32822642008
29700	26452.426376251657
29800	26093.21639528694
29900	26283.460138091457
30000	26140.225526535898
30100	26453.479527537587
30200	26124.230777455366
30300	25806.910919095717
30400	26470.731703867834
30500	27392.863936261623
30600	26764.14918980456
30700	26864.963754082142
30800	26481.562141173574
30900	26621.62751519074
31000	26595.8624671682
31100	27744.17880440243
31200	27330.170936213886
31300	27354.080252069078
31400	27402.57398836428
31500	26115.81260593469
31600	27688.774144622927
31700	27009.514051541133
31800	26965.380971062736
31900	27119.275597664397
32000	27279.34919961586
32100	27499.120914511626
32200	27710.516833667523
32300	27055.76036821052
32400	27395.964592286025
32500	27988.182304035843
32600	27711.89782174315
32700	28194.11594628002
32800	27690.06121347853
32900	28031.561573280454
33000	28788.281452137115
33100	27514.19870185967
33200	28171.80129098741
33300	28131.75074401742
33400	28347.17762236874
33500	28993.662827029388
33600	29327.156554645553
33700	29248.132653237237
33800	29265.838490524508
33900	29266.92956377512
34000	29027.05958787791
34100	29061.280688543466
34200	29998.194414205947
34300	28876.79683923921
34400	30106.618270264036
34500	29168.31598394054
34600	28859.91480416332
34700	29440.00639524224
34800	29941.142366643366
34900	28982.026720957794
35000	29593.26056853021
35100	29579.603206673422
35200	29947.535914858545
35300	29250.64569803493
35400	29912.87813652965
35500	31098.611593385755
35600	29562.250875915208
35700	30803.459521959598
35800	30562.25863234122
35900	30925.855018147155
36000	30746.25214060567
36100	30724.006574201234
36200	30329.69233691091
36300	29860.279643174596
36400	30643.219414794596
36500	31233.90521115254
36600	30228.446651736278
36700	30276.844512285348
36800	31533.36908184184
36900	30703.66594620204
37000	31024.198321364172
37100	31538.72849070926
37200	30853.957061081426
37300	31185.558094686374
37400	32354.84199773965
37500	31158.881879291806
37600	31357.081639616456
37700	30792.515430178482
37800	30857.32458982315
37900	32444.238427308585
38000	31213.069223633436
38100	31954.004769792493
38200	31674.29772902467
38300	31275.6737334667
38400	31676.383462373004
38500	31345.878215911842
38600	31968.405983274577
38700	31761.83422974444
38800	31711.723154904805
38900	31718.428019361294
39000	31860.68934097378
39100	32040.40364867808
39200	31404.064263588156
39300	32273.443979287415
39400	33148.99006325447
39500	33550.5707751372
39600	32533.593329631218
39700	31899.44586071718
39800	31938.28745457765
39900	32251.37396449828
40000	32719.13256026446
40100	32045.391000568834
40200	31909.99961913869
40300	32630.707634630977
40400	33204.81869678588
40500	32922.188507600345
40600	33733.18896474486
40700	33095.29108402519
40800	32752.010250403873
40900	33553.95112417352
41000	32337.39356673042
41100	32027.39210179685
41200	32674.969526216122
41300	33220.231071753944
41400	33298.1770311512
41500	33001.968770292944
41600	33069.237787274586
41700	33330.52438020341
41800	32790.56099839867
41900	34259.75301679517
42000	33122.21259296545
42100	33242.20600753309
42200	33192.9741245923
42300	33664.275147782035
42400	33775.24054184707
42500	33234.58973364211
42600	33916.74788567011
42700	33278.51357791928
42800	32970.620328567464
42900	34059.58109453632
43000	34099.929711851
43100	33487.63594934786
43200	33340.2648469115
43300	33552.71364470079
43400	33175.149720464324
43500	34019.24429197372
43600	33920.99594301581
43700	33742.390921342194
43800	35188.919285332886
43900	33795.679482659725
44000	34228.95660027988
44100	34193.409018916354
44200	33899.54974654894
44300	34315.165737138064
44400	34033.13329996581
44500	33771.79769632456
44600	34940.57595243249
44700	33288.077885496634
44800	33986.81601264543
44900	34068.39479907831
45000	33722.50588273835
45100	33574.03935907579
45200	34039.79759066957
45300	34864.83106623255
45400	34381.795034143106
45500	34810.90689354565
45600	34776.68643772458
45700	34605.942170818395
45800	34265.55237015104
45900	34116.06519837468
46000	35551.26707425894
46100	34419.99525068603
46200	34407.655143227494
46300	34878.06046372866
46400	34141.483133002606
46500	34855.09872398227
46600	34630.75686282077
46700	34582.196485942004
46800	35401.18841135368
46900	35386.077162401925
47000	35257.09602596586
47100	34680.01833184959
47200	35006.769518420966
47300	35009.563803756166
47400	34479.21370968481
47500	34464.7123721969
47600	34760.075570303015
47700	35824.76146106355
47800	35114.87895551244
47900	35428.056744529975
48000	34198.839536118336
48100	36175.247537223906
48200	35208.5074811893
48300	34702.59933634233
48400	35420.006723912236
48500	35439.66601503063
48600	34767.10062269082
48700	34843.90420447871
48800	34482.54344058552
48900	35814.10910187788
49000	35603.880730106386
49100	34778.0752427763
49200	34879.46128522385
49300	35704.833387399456
49400	35170.62940447175
49500	35463.24424431426
49600	35603.576415168194
49700	35559.73557927996
49800	36105.99333299591
49900	34905.591247791825
50000	35968.01107671557
50100	35784.44647254968
