#MCS	VS_mean	VS_ideal_mean	Q_mean	D_mean
87100	0.5639105877249542	0.7435571797298371	0.7550910892462233	573.4420224116692
87200	0.560411472350557	0.7411225859550358	0.7527588826333498	573.8186389114364
87300	0.5606303941534687	0.7407434933724271	0.7530413739262087	574.2028416828682
87400	0.5612657733297537	0.741206453219973	0.7537451852394249	574.5964665935761
87500	0.5616256593678733	0.7415966294437988	0.7534941886599987	575.0054044490907
87600	0.5599139643164327	0.7408221366662976	0.7525667887587696	575.4008671791038
87700	0.5616532045062806	0.7417928220166606	0.7538140580953744	575.7617914791913
87800	0.5630056842434091	0.7421370262190314	0.7551745302336271	576.090273114205
87900	0.5603487314877901	0.7404189760797641	0.7533339777759055	576.4222324032452
88000	0.5591438939307566	0.740895339561523	0.7510526760720889	576.7742563702907
88100	0.5596230520078342	0.7411658010140131	0.7512530536864611	577.1340266188824
88200	0.5615616360505148	0.741983277166808	0.7531464637730746	577.5163154450499
88300	0.5613178482482988	0.741754126532437	0.7532966471329584	577.8718094723697
88400	0.5620084598248762	0.7414305676696127	0.7545439191293205	578.1536565941534
88500	0.562218727564428	0.7422325288869173	0.7536618037916573	578.502432837909
88600	0.5615756843585379	0.7423365561621907	0.7533456436788728	578.8909189460902
88700	0.5595263462161841	0.74022783119172	0.7521113895449855	579.2601043718689
88800	0.5601388613913494	0.7409983132355934	0.7524298097427111	579.6391414914923
88900	0.5621734161237212	0.7417417959774872	0.7547400424256574	579.9683823059828
89000	0.5617534451994788	0.7420801431235095	0.7534187672604262	580.3283624950167
89100	0.5587023087632218	0.7386615575325688	0.7528005504371147	580.692534893981
89200	0.556081510461452	0.7374168513257732	0.7500560064866402	581.0535436291641
89300	0.5570694213631125	0.737737208584207	0.7513929880981525	581.4463684335451
89400	0.5600175694475225	0.7388314800092568	0.7543378651328233	581.8116153478506
89500	0.559925235092544	0.739174853784892	0.7539388718920005	582.1839987231291
89600	0.5602560718653615	0.7400940981147538	0.7535465584920585	582.5598209344599
89700	0.5608464594395224	0.7405857504437341	0.7540124049494619	582.9437204737384
89800	0.5572883438447932	0.7381934292922352	0.751248115710259	583.3801490549515
89900	0.5575334477157836	0.7385780553984858	0.7509440296048867	583.7334731127546
90000	0.5588965871514264	0.7394554948053274	0.7523218739263093	584.1260286764099
90100	0.5593728686596883	0.7399163046561763	0.7520369209349469	584.4855101722355
90200	0.5606866352016168	0.740734696566017	0.7533537549161221	584.8404278436313
90300	0.5573195384227323	0.7377707614728155	0.7515215573049684	585.2229830840936
90400	0.5572038366787251	0.738622254843014	0.7503349687160523	585.6437071191298
90500	0.557602212031655	0.7379985034496704	0.7520201821205549	586.0558231251449
90600	0.5567936567487324	0.7384095308632789	0.7497881635047129	586.4221159971175
90700	0.5567126560544243	0.7378420836593217	0.7511192276736641	586.7631767784331
90800	0.5557736048958085	0.7380938486903302	0.7488287562360199	587.1401587191309
90900	0.5562859675930114	0.7381761209098875	0.7496954161281206	587.4949924271801
91000	0.5586255493349911	0.7395254895560198	0.7519232422638471	587.8388766097124
91100	0.5587148694718571	0.7387032404213025	0.7525021478661307	588.2058673041272
91200	0.5580112765911215	0.7390196372772504	0.7511566989848494	588.5715961007287
91300	0.5581443386309767	0.7387129137111232	0.7518584891294013	588.9663721780162
91400	0.5582480710324833	0.7400246552902755	0.7508366974011778	589.2750286352068
91500	0.5614998877143236	0.7407582686479989	0.7547871164424836	589.6022299837082
91600	0.5591588482283769	0.7398273478382877	0.7520939383365183	589.98321517376
91700	0.5607499582866512	0.742293211640595	0.7523983960997628	590.3363148435083
91800	0.5626141803177886	0.7415669753986057	0.755455859236357	590.6924763398097
91900	0.5611875543192694	0.7410895928935527	0.7538615326860585	591.1121521486696
92000	0.5596070813282147	0.7421728274435612	0.7509237197160608	591.4720326263327
92100	0.5594810035208796	0.7400008420650277	0.7524856395738131	591.86171127709
92200	0.5598112425722641	0.740171039848221	0.7532514194181985	592.222862299247
92300	0.5585226456139951	0.7390094509007401	0.7522571424648146	592.5785551392783
92400	0.5577681863287612	0.73831101281053	0.7516042863106079	593.0298618333454
92500	0.5573607501592145	0.7378215771306265	0.7516126310456877	593.4539722181078
92600	0.5569303093058404	0.7373377744217219	0.7514353472673169	593.8481949431972
92700	0.5608046960963329	0.7402322491002004	0.754087656462962	594.2028766232144
92800	0.5584015837272618	0.739330788373438	0.7520535639721015	594.5633005723661
92900	0.558656192546995	0.739748460768221	0.7515138813611675	594.9388366450576
93000	0.5598643442268907	0.7404458840163809	0.752890133830687	595.2846398723536
93100	0.5608289718785401	0.7399888988548714	0.7546714154970993	595.6170634067291
93200	0.558179133767632	0.7396961206676775	0.751482591165087	595.9635965897855
93300	0.560044401428197	0.7405179823187725	0.752612871893765	596.3294128610678
93400	0.5601481186125531	0.7410747183143178	0.7522362072289012	596.7204255100944
93500	0.5607203666409927	0.7413316493638693	0.7531332138621497	597.0871156613335
93600	0.5604285979665539	0.7424602784032535	0.7514815414017519	597.4748516215575
93700	0.5635490099784349	0.7428561437312208	0.755353549707461	597.8743171203458
93800	0.5591910378255631	0.7409289817853336	0.7511117655384714	598.2212148019512
93900	0.560754396321162	0.741255321453857	0.7532409814998516	598.5625202112437
94000	0.5586339436136273	0.7407672694060873	0.7506529036519153	598.9701752139765
94100	0.5585657755924794	0.7400294253578883	0.7509849393474257	599.3336177760501
94200	0.5618689897422859	0.7418275619333256	0.7541959783833142	599.6776143890979
94300	0.562285288789445	0.7418251880258945	0.7547161124325208	600.1097056771364
94400	0.5619250872731074	0.7421137074638302	0.7538528554605213	600.4615097117833
94500	0.5614006034995438	0.7421876217755253	0.7528490922684589	600.7789962660905
94600	0.5629589114144984	0.7431896592294986	0.7538066300116918	601.1532153377907
94700	0.5621392530965948	0.7432455354800656	0.7531358174286542	601.4867316930091
94800	0.5638931425760288	0.743799369019518	0.754827854160274	601.8731968323796
94900	0.5614294074451324	0.7421467546358727	0.7532241352817233	602.2583069309344
95000	0.5586550556605018	0.7403886064833651	0.7508764102017546	602.6408919193801
95100	0.5613220063013824	0.7419019541765549	0.7532606200374865	602.9924723632362
95200	0.5609215499987944	0.7413460709906946	0.7530887699479396	603.3658232871562
95300	0.5594574311325509	0.7405408833699526	0.75222005044366	603.7531864049245
95400	0.5584611887296301	0.7389237228309712	0.7524637177830216	604.1711145168578
95500	0.5549469795690447	0.7370181797003077	0.7493875953198231	604.5133241849112
95600	0.5554234909042463	0.7367755930464486	0.7503805294640844	604.899376997531
95700	0.5555278271708283	0.7369999671963641	0.7501668757939589	605.2587508469355
95800	0.5552610764701369	0.7363619282448476	0.7505123794868388	605.6315440994762
95900	0.5552738105965871	0.7370683206871059	0.7498782560755588	605.996071051903
96000	0.5537067424587327	0.735543056153376	0.748919070312096	606.3471634340065
96100	0.5554501712692854	0.7357278888203466	0.7517932618739933	606.7269821683933
96200	0.5539526382129413	0.7352499154757542	0.7501145742155456	607.1234274206367
96300	0.5530232315712863	0.733580080190401	0.7503274093348647	607.5286506075855
96400	0.5523511276892921	0.7340084829716771	0.7484996843199105	607.9334803296434
96500	0.5538758975660628	0.7351339334631235	0.7498396065051992	608.3164338677459
96600	0.5532967872355394	0.7344604741052143	0.7495550423138492	608.6978155890168
96700	0.5537505850064476	0.7338364265935489	0.7509793750176866	609.0674850062414
96800	0.5540886531043475	0.733813010108094	0.7513665612778241	609.4928671441193
96900	0.5531295392559924	0.7340541553929703	0.7499154601094848	609.8637828842512
97000	0.5510057393821121	0.7314878264028208	0.7496939511319572	610.3336057601938
97100	0.5485633688921687	0.7304944246748033	0.7468011292290547	610.764452319563
97200	0.552193596504457	0.7323547902770837	0.7507960318252882	611.0931842000667
97300	0.5539911558563917	0.7334908739186015	0.7522428745359832	611.467013771715
97400	0.5523261118785234	0.7327813429270806	0.7501496629481029	611.9111248294148
97500	0.5560667792902019	0.7352337842675132	0.753404684111891	612.2767813573935
97600	0.551030306976181	0.7313757504682274	0.7497220127506279	612.633291155408
97700	0.5536912332854228	0.7338108363576904	0.7513660197171899	612.9683194559584
97800	0.5514812695162424	0.7324687778743318	0.7494322699207557	613.3658795433107
97900	0.5526452740367616	0.7315745968183023	0.752096207403132	613.7489688945604
98000	0.5534118315085377	0.7327157064114915	0.7520291323825035	614.1687340209562
98100	0.5531933895972982	0.7328603841702926	0.7515233457003279	614.55567042691
98200	0.5527951850703758	0.7325355983110454	0.751417835503509	614.909496971207
98300	0.5528872937726098	0.7327724578117838	0.7513621252576143	615.315581720046
98400	0.554612214473651	0.7338264293118627	0.7527988114588915	615.7170174119732
98500	0.553898262363592	0.7337667867663977	0.751413292454095	616.0980767380921
98600	0.5517163098202984	0.7331375927549999	0.7490505481100526	616.4056911259687
98700	0.5516080679643409	0.732305971734021	0.7497213577422474	616.8066273623302
98800	0.5506679451197053	0.7313351040788824	0.7496445533722673	617.1961973499901
98900	0.5518843360427643	0.7321925156005497	0.7499996114304982	617.5547773617607
99000	0.5492395819517721	0.7306884415659486	0.7477217583359804	617.9501117655524
99100	0.5491423901706067	0.7300674456491546	0.74848970755712	618.2834120955614
99200	0.5500481574050934	0.7309550215171033	0.7488282021497948	618.6670459012616
99300	0.5516522580433095	0.7327683683908097	0.7493989523915383	619.054405442961
99400	0.5508792708930076	0.7308984708108296	0.7501548821786352	619.4222758911104
99500	0.5495866012925439	0.7307570295189887	0.7486117707386667	619.8413873694689
99600	0.5485162228188615	0.73056367485273	0.7470386589871145	620.2278756057643
99700	0.5486193626748578	0.7307715321773616	0.7471859585001085	620.6023057195569
99800	0.5513295564616832	0.7313333314641172	0.75057692262194	620.9464269999065
99900	0.5503976513267678	0.7315788772465539	0.7488501760839249	621.314341125546
100000	0.5528792804178844	0.7324886478619841	0.751464109401356	621.6826387646788
100100	0.5519949799328412	0.7319293938530959	0.7508580427924534	622.0519801980112
100200	0.5511111699014039	0.7310329271156322	0.7504703682546799	622.3983177626011
100300	0.5525076814244623	0.7320118844479304	0.7514919390114305	622.7671056434062
100400	0.5531582454151354	0.7329405460463325	0.7517302176300039	623.089193751255
100500	0.5499459046050462	0.7314603276871828	0.7483923427439991	623.4293210096365
100600	0.5521012338510104	0.7327845752997958	0.7504060122302507	623.8143946414206
100700	0.5543587510481901	0.7337263330140033	0.7528319678023168	624.1629428401465
100800	0.5535513901112002	0.7337639694026675	0.7514246678785065	624.561734252518
100900	0.5539406110715664	0.7326447450400162	0.7530942360093695	624.9221393179523
101000	0.551705755019554	0.7331965634158731	0.7495687199229547	625.3210406651912
101100	0.5525368476062261	0.7317354760567842	0.7521709252113444	625.6821518023195
101200	0.5535369980525808	0.7328208154710169	0.7523242444800041	626.0238737275954
101300	0.5522507542794625	0.7332472072120197	0.7498117457705299	626.3689809128134
101400	0.5552462300324131	0.7339077320804385	0.7534486335583203	626.7489992650485
101500	0.5539918979077455	0.7336847588498666	0.752031727748291	627.1264153089552
101600	0.556289041773184	0.7358350796169336	0.7533320851805733	627.4908080899087
101700	0.5545935192331195	0.7350245666344252	0.7514658886557106	627.8609043236248
101800	0.554834077266154	0.7352959860263641	0.7516260781012027	628.2581222751094
101900	0.554629208276134	0.7352921824431049	0.7513842571258248	628.6430844193441
102000	0.5534410682654477	0.734403962136069	0.7507371962275871	629.0385653124227
102100	0.5540272492280547	0.7339976322693985	0.7518714585988391	629.3540321933567
102200	0.5517634889646887	0.7337227465888451	0.7491188543990194	629.6953081270734
102300	0.5527756367452552	0.7346590486371296	0.7496941253611761	630.087520975794
102400	0.5547642398760638	0.7349540996353563	0.7517032804187496	630.455937731276
102500	0.5542699205523347	0.7351428387915354	0.7508617844168103	630.8499357697818
102600	0.555175409672564	0.736424773878401	0.7510321172200825	631.2101861558504
102700	0.5558203580454151	0.7366822143938736	0.7518878927029907	631.5712826822673
102800	0.5549149292919964	0.736231426741008	0.7507256964322868	631.9689160311964
102900	0.5564992013540306	0.7361789019924116	0.7529773943055605	632.3269026358576
103000	0.5551598866325507	0.7355914400894329	0.751941018370713	632.633386937373
103100	0.5524888866129074	0.7340208187748318	0.7497210785709125	632.9921502815259
103200	0.5518126438341922	0.7318112192444496	0.7510163891048096	633.3496621688649
103300	0.5497795183923982	0.7309908870119325	0.7489552008369798	633.7497159022886
103400	0.55413048253933	0.7336424294541246	0.7527511443012543	634.1665454910321
103500	0.5535638716009817	0.7346200647276409	0.750984959957324	634.5037292755765
103600	0.5564879036707446	0.7349111455696148	0.7545501137725302	634.833546619439
103700	0.5539292355693971	0.7338117803533026	0.7524691380473327	635.217619996744
