#MCS	Total_energy
28700	163747.24314431113
28800	163828.8145599082
28900	163780.9441928841
29000	164564.4298729499
29100	164470.8840207109
29200	164904.2521816022
29300	165270.51426821123
29400	165386.07934499544
29500	165335.54304054205
29600	166178.04490661007
29700	166631.0065266704
29800	166721.8859875786
29900	166750.41952638963
30000	167412.50240743294
30100	167182.15784515566
30200	167431.68528195325
30300	168815.18071339652
30400	168747.3594288542
30500	168399.7702262917
30600	168721.71087515217
30700	169603.8624317364
30800	169548.8699072511
30900	168816.39884843232
31000	170115.32399228672
31100	169629.4395148704
31200	170356.25672767614
31300	170245.92133935963
31400	170480.58585512388
31500	170171.74294855975
31600	171251.47272041682
31700	171204.1177552067
31800	171127.37111002178
31900	172105.08793521672
32000	172118.5394342321
32100	172365.2514508745
32200	172909.64483473424
32300	172424.9898502633
32400	173037.2901430657
32500	173112.0098299892
32600	173307.07000669077
32700	173499.9923368012
32800	173849.4800618335
32900	173477.60224674098
33000	174701.23566436284
33100	174511.96522838567
33200	174819.7580586576
33300	175105.7814786139
33400	174808.02368300504
33500	175557.44377158105
33600	175027.13831182
33700	175344.3022765994
33800	175895.4834573221
33900	176078.55577428194
34000	176865.6358665493
34100	176735.79047415758
34200	176719.9326957677
34300	177222.71431256202
34400	177201.1700359023
34500	177351.249596689
34600	177604.25672519387
34700	177690.8985677977
34800	178452.53436496723
34900	178203.43025605514
35000	178817.0969891778
35100	178799.05710083115
35200	179265.49913004125
35300	179479.99529217894
35400	179573.58446234072
35500	179526.31316347723
35600	180406.12627605224
35700	179481.9222242629
35800	180540.31451656012
35900	181020.2378754673
36000	180583.78675089133
36100	180921.0048307796
36200	181325.08049464464
36300	181778.1183872781
36400	181303.39655289782
36500	181338.41093223324
36600	181689.65277177218
36700	181960.49456377618
36800	182447.03536072178
36900	182499.975351804
37000	183088.53066681582
37100	182137.87556771407
37200	182763.7279665695
37300	183391.77659250807
37400	183584.10401335298
37500	183600.36191374538
37600	183787.67789522756
37700	183604.43227114296
37800	183474.03826112
37900	183732.86511169537
38000	184564.86043385422
38100	184243.67845719683
38200	184306.9723459417
38300	184503.50833112668
38400	184464.0621940555
38500	183833.7868315879
38600	184936.16848281462
38700	185135.1346864266
38800	184659.4492700965
38900	185342.95951753028
39000	185009.45362288275
39100	185737.34411380204
39200	186125.34630045848
39300	186291.78750957755
39400	186543.58334836308
39500	185958.3260142436
39600	186356.05536517227
39700	187001.39811390653
39800	187355.23302600728
39900	187127.64874954204
40000	187582.02895265384
40100	187635.758144958
40200	187821.51556576398
40300	188215.78315170232
40400	188220.11816610204
40500	187947.81717910597
40600	188054.67243235762
40700	188787.50830029382
40800	188484.87118970638
40900	189293.4665050277
41000	189320.8463915995
41100	189126.26799597134
41200	189680.54130354503
41300	189317.8670569501
41400	189755.26086244063
41500	190483.30229341215
41600	190151.2285616031
41700	191021.25018466412
41800	191522.74771625767
41900	191596.12799054058
42000	191000.67864810745
42100	191349.6839291824
42200	191369.78352042427
42300	191862.8499603566
42400	191300.90318363835
42500	192415.62486269223
42600	192224.33258536962
42700	192270.85236528367
42800	192264.59878687683
42900	193437.028037864
43000	192760.8488597725
43100	193963.74893119774
43200	193946.33624822763
43300	193942.78377744532
43400	194265.91180394535
43500	194377.65482987085
43600	194685.23648279088
43700	194959.50775753244
43800	194910.6290078352
43900	194469.77288897068
44000	194708.88077803404
44100	195441.67461701453
44200	195086.43657970615
44300	195377.63561374627
44400	195682.77057493787
44500	196224.51284972334
44600	196139.63749515524
44700	195947.4296512817
44800	197117.73254987874
44900	196282.90488154374
45000	196700.2621027766
45100	197635.68139337006
45200	197574.75254769108
45300	198266.69492079836
45400	197733.2362916726
45500	198507.57251170045
45600	197687.53762622326
45700	198069.05000702146
45800	199026.7216059697
45900	199483.39571723065
46000	199268.66938607904
46100	198805.65634624768
46200	200287.02271014004
46300	199695.19143974842
46400	200298.5747221331
46500	200358.56971928477
46600	200683.32266445147
46700	201300.5773703808
46800	201682.4645208572
46900	201623.41427313886
47000	202092.86745091615
47100	202043.86264416715
47200	201466.538393371
47300	202040.4764788215
47400	202979.03921032546
47500	203090.90071542645
47600	203549.5238722286
47700	203554.63967962636
47800	203311.22144705645
47900	203734.15378933618
48000	203947.56722732956
48100	203816.2763720813
48200	204126.3156559247
48300	204895.47746760462
48400	204974.7240302758
48500	204833.82050351152
48600	205296.8126191529
48700	205979.3513440929
48800	205924.2740995735
48900	205636.16809001533
49000	206682.00632018046
49100	206676.6493913898
49200	206681.18812197266
49300	206637.91920602345
49400	207878.82467477187
49500	207815.979595137
49600	207882.7995909366
49700	207950.53485176605
49800	209299.2609644644
49900	209451.9059207825
50000	208694.87301726174
50100	208869.28495224408
50200	209579.16108293107
50300	209150.84731793642
50400	210067.90203117405
50500	210049.8164289436
50600	211080.25996208895
50700	210889.14365551315
50800	211148.16916381466
50900	211574.0017932061
51000	211433.05957293886
51100	211557.29984985103
51200	212159.95369262516
51300	212117.77522190072
51400	212774.3500244767
51500	213457.11545561522
51600	213342.46175278715
51700	213135.70125872083
51800	212881.63828251234
51900	213090.57447750831
52000	213484.27041559108
52100	214511.1319192195
52200	214730.59203729962
52300	214294.76228964038
52400	215167.08974441898
52500	214684.07884199772
52600	216734.08129777052
52700	215915.080408995
52800	215670.94345651657
52900	217040.70245888914
53000	216707.32910992825
53100	217423.11250228723
53200	217376.6825994126
53300	217002.20747458452
53400	217458.4167780308
53500	217213.18238019882
53600	217088.9270768799
53700	218037.36883949465
53800	218280.05454663225
53900	218659.0456150543
54000	218565.7224450771
54100	218621.1142955343
54200	219102.87727210927
54300	219678.16016363676
54400	219130.30553980693
54500	220355.48300876506
54600	219966.32758160026
54700	221245.6070791452
54800	221016.91036552427
54900	220968.25554050895
55000	221367.05045469193
55100	222282.11130216165
55200	222198.65794154748
55300	221920.52071288953
55400	223267.30144167488
55500	223723.72750596865
55600	222949.3104986676
55700	224186.8028634595
55800	224668.54884734552
55900	223734.74248797807
56000	224896.9495074082
56100	225423.1222772989
56200	226024.13032881203
56300	226336.94905784662
56400	226153.20003386645
56500	226899.95235440004
56600	227037.70654773095
56700	226834.33727640257
56800	227124.4139776857
56900	227937.63494356629
57000	227639.10363161284
57100	227967.93891809494
57200	228936.7447263684
57300	229359.86137381016
57400	229549.014092942
57500	229182.9140413399
57600	230294.90882465645
57700	230246.05308178274
57800	231414.04009474444
57900	231527.41584930324
58000	231464.44672834425
58100	232154.62928449642
58200	232355.7392580452
58300	232432.41528527215
58400	232403.67847176935
58500	233471.3165505132
58600	233216.7630343412
58700	233485.8477039034
58800	234011.82714395598
58900	234140.1181323305
59000	234810.24871137986
59100	235364.12652119686
59200	234623.58861598876
59300	235512.49243957608
59400	236173.76720605438
59500	236241.669445645
59600	236832.4412152822
59700	237640.1278644155
59800	237300.3920698957
59900	238314.49705532152
60000	237596.73562098076
60100	238103.50622386037
60200	238185.3790637455
60300	239183.32187009967
60400	239591.05349933403
60500	239663.29003794922
60600	240183.83889892005
60700	240060.58700163002
60800	240421.49809580878
60900	240645.70887246696
61000	242299.46300220402
61100	242050.45700880274
61200	242086.00677858593
61300	242824.3628950322
61400	242955.01187581822
61500	243603.09582402822
61600	243212.23067803218
61700	245195.36410603768
61800	244733.2726649425
61900	245023.79255140742
62000	245501.89883429167
62100	245876.92597727716
62200	246995.0093668421
62300	246449.4946288906
62400	248532.3682817426
62500	247360.78259769484
62600	248304.92065841513
62700	247671.21064243323
62800	249676.4849641076
62900	249156.74264573824
63000	249957.26465751248
63100	250390.74829786294
63200	251075.6197828794
63300	251287.26207582687
63400	252026.9730862811
63500	252368.14834404987
63600	252676.91654480092
63700	253088.716843386
63800	254038.03076635272
63900	254079.94701456852
64000	254584.39707361482
64100	254049.44599666676
64200	254782.92868056058
64300	254988.33161204023
64400	255777.47141434977
64500	255303.52028442523
64600	255741.11626624007
64700	256428.26444627607
64800	257095.82947518484
64900	257830.81299303737
65000	257306.4678453631
65100	258421.28391359074
65200	259797.17183973157
65300	259714.85457365614
65400	259115.18184326024
65500	260842.8464071856
65600	260424.55807313623
65700	260231.72552400976
65800	261140.5637300198
65900	261072.11421814692
66000	261223.17881443255
66100	261821.37311768028
66200	263196.5492242869
66300	263306.7134073555
66400	264908.54750677577
66500	264283.2658403763
66600	264428.95494346425
66700	265225.497292336
66800	265855.4436578437
66900	265310.1564051988
67000	266316.1137294166
67100	266621.20489181293
67200	268261.2489172629
67300	267596.9051159409
67400	269092.9268275873
67500	269054.17805430305
67600	269143.0324282475
67700	270252.2832460011
67800	270226.02337612206
67900	270772.5974960562
68000	270999.8320663903
68100	271806.4796854435
68200	271536.363593295
68300	272617.146717683
68400	273668.7874980648
68500	273684.2882410291
