#MCS	Total_cells	P_mean	P10	P20	P30	P40	P50	P60	P70	P75	P80	P90	P95	P99	P_max
38400	101	34.315295582679354	27.624775267631776	29.338645157849896	31.842957988236776	34.425287479154576	35.27299253482306	36.513843332029865	37.2247756491015	38.05683187758041	38.63037312215238	39.624775744468934	40.186888583848486	41.51344647106998	41.623392146868355
38500	101	34.19820527746904	27.34167408038047	30.024775362999208	32.61257085237048	34.230499886658436	34.82477555373407	36.116151997350244	36.778970888482945	37.430968246699194	38.073064176955086	39.7350895845866	40.327568511762365	42.024775839836366	42.024775839836366
38600	102	34.340036776623315	27.894631753110026	30.611253308951746	32.42477545836664	34.019261641521915	34.82477555373407	35.66901120108996	36.82388025008622	37.2247756491015	38.08044424267755	39.62001840209232	40.51282477821705	41.76433506000476	42.1383899969951
38700	102	34.261630761733485	27.020293504023538	30.113038207597494	32.64803815184596	34.55355560319804	35.341087168028935	36.44458552136457	37.204207130515535	37.2247756491015	37.95781485139487	39.1824924007391	39.77671004550684	40.37023240528548	41.18517499539121
38800	102	34.2248029541295	27.668969419446878	30.024775362999208	32.42477545836664	34.29191620583224	35.74232159343501	36.54847223736251	37.2247756491015	37.35641060694252	38.04114065485155	38.88765506724103	39.624775744468934	40.30768394502839	42.024775839836366
38900	102	34.19028768014829	27.624775267631776	30.024775362999208	32.33844888422573	34.18524445572839	34.82477555373407	36.3530803968355	37.0148803060616	37.2247756491015	37.79840323452409	38.89225421873052	39.782974867741906	42.59001774687187	43.90863073379114
39000	102	34.22911778115506	27.947782920525242	30.024775362999208	31.153841948142507	34.46929870845743	35.163857100702444	36.32879511915853	37.12390725019486	37.2247756491015	37.63532218415676	38.685833478349196	40.7148441210099	42.06474946549864	42.35482065532415
39100	102	34.32305844247168	25.35468009209799	30.832483619253257	32.42477545836664	34.37961182118488	34.82477555373407	36.546849007425045	37.2247756491015	37.771183920669955	38.07375631560863	40.015665291265215	40.502742075847436	42.209135768436404	45.191037316029906
39200	103	33.79378658335064	26.6774571790309	29.634962899023595	32.27846417847468	34.25106079919969	34.82477555373407	36.25196223545172	36.728661746749275	37.179827658869726	37.79295950908236	38.48590565771774	40.2518177813472	40.79056779759278	41.453928040029496
39300	103	34.28971556417883	28.162917192169882	30.024775362999208	31.856381907558898	32.87671787906438	34.828334648653254	36.4990392552736	37.22187927253763	37.83545050527118	38.251078393430724	39.6120255861686	41.571249661677385	42.024775839836366	43.92215764993671
39400	104	34.63450863657379	27.67689454466663	30.199697108403235	32.9579040951754	34.82477555373407	36.01559276539501	36.63179804081919	37.2247756491015	37.499522932383115	38.06658224353305	39.078655123216414	39.99304787548253	44.37176736445723	47.522157554569276
39500	104	34.84411624105114	27.711625073531742	32.42477545836664	32.461500133002936	34.82477555373407	36.09856700636101	36.70754877123436	37.23727875917393	38.05480284015857	38.536225785779244	39.624775744468934	40.61899733704995	42.02315801956709	44.24950902065939
39600	104	34.29225986503517	27.507548404599582	30.091216734079715	32.42477545836664	34.788338922173715	35.15933897338073	36.040785788409266	37.19691072965416	37.23844843329334	37.92862967150395	38.981350590881995	39.999781807799266	41.50603317170582	43.95191686545695
39700	104	33.925592216199455	27.624775267631776	30.144857479729033	32.42477545836664	32.93600559722036	34.82477555373407	36.05969600519347	36.7803235800975	37.2247756491015	37.39471611142908	38.567337692914045	40.18564163563933	42.36769773017833	43.813942320772185
39800	104	33.97147341482075	27.624775267631776	30.011646821380054	32.42477545836664	32.88154499685643	34.82477555373407	36.29849482699246	37.054108362883746	37.2247756491015	37.89504996047945	39.188223143995494	39.68057611251997	43.44895797069975	44.4247759352038
39900	104	34.13866392822073	28.25943963529162	30.024775362999208	32.42477545836664	33.49680270150493	35.32528745531272	36.526645150538386	37.10629891325898	37.29390878949016	37.89194632286635	38.79053180931587	39.44759317801809	40.98335340649937	42.573956696882306
40000	104	34.39701841986087	28.27280930962006	30.053923644247334	32.42477545836664	33.62173098188687	35.22245542678684	36.7745873436772	37.878276584458945	38.034512465940225	38.49726826728001	39.33269060843013	39.624775744468934	40.45961826717537	40.690089864463516
40100	104	33.97697478461594	27.624775267631776	29.73328348646901	31.189708188647455	32.42477545836664	34.82477555373407	36.61375849051583	37.49400367593753	37.82798323557154	37.95454641886427	39.624775744468934	40.39953170565677	42.27952984005793	42.687582792505054
40200	104	33.917819012066516	26.64328077307591	30.024775362999208	32.42477545836664	33.7598071501041	34.839211113208876	36.04241451151065	36.66392755656961	37.14013954956954	38.24025686051427	38.80000065061777	39.56611042013528	40.34185293521208	41.59731335117249
40300	104	34.3630514821061	27.524552493504597	30.851879981044114	32.42477545836664	34.42019256962158	34.82477555373407	36.31022547853718	37.2247756491015	37.49589744419791	37.87880667477693	39.056476473901604	40.2566874711596	42.09063943368486	44.13317754180753
40400	105	34.429536696769304	27.44524109362319	30.024775362999208	32.42477545836664	33.649500298778186	34.82477555373407	36.7394722933379	37.81099905938572	38.12717184153735	38.86033069662699	40.47365920613447	41.8801219667177	43.21545716816959	44.122356008891074
40500	105	34.23010949731473	27.361298682516825	30.024775362999208	32.42477545836664	33.6070065560074	34.82477555373407	36.85093408237735	37.48778129451057	37.96484884779056	38.750297130205944	39.624775744468934	40.39249770926108	42.17280294920798	43.74630774004436
40600	105	34.75076111586141	27.045366226286568	30.293446250463603	32.46378473244149	34.82477555373407	36.03407039552076	37.019706050562675	37.767885962383296	38.30031636820058	38.90145252170951	39.624775744468934	40.37951186976134	41.99156204530656	42.22766764355583
40700	106	34.169283048478384	27.820910059347625	30.024775362999208	32.37431516715378	34.41354584128203	34.82477555373407	36.03856105702289	36.98279473562252	37.397681434096285	37.871945713044624	39.208432494046065	40.76178252003501	41.99718033397621	42.687582792505054
40800	106	33.99694534376084	27.624775267631776	29.084126274211485	30.821638053744664	33.075301247827156	35.72803936725086	37.060330744310704	37.2247756491015	37.81377997361869	38.073064176955086	39.064587130425025	40.07438515360127	41.166299797526975	43.20160560603654
40900	106	34.492531443092545	27.624775267631776	29.98961254783171	32.42477545836664	34.82477555373407	36.029579734018625	37.00351769649933	37.28893562717076	37.86112418012817	38.116350308620895	39.624775744468934	40.43578384092689	42.024775839836366	42.16273844605712
41000	106	33.70619153495454	26.788684135312906	29.511515026317284	30.776865334593822	32.42477545836664	34.82477555373407	36.46514643390583	37.2247756491015	37.81717543556488	38.08659109310065	39.42532320485316	39.95422562614476	42.017142823083034	44.40101048148972
41100	106	33.555804332471	26.81180005572105	29.32209700154999	30.110286909227398	32.42477545836664	34.82477555373407	35.952908898647365	36.85877969374178	37.20801287196582	37.7420873180472	39.62853038317462	39.88297929014152	41.60037853663817	41.69741253064967
41200	106	34.03514358499641	27.976613790574447	30.024775362999208	31.5718154172946	33.700244773752274	34.82477555373407	36.066534994270114	36.969700406135416	37.2247756491015	37.774551916796554	38.88738452891812	39.66382951567357	42.0112483267676	42.776860439065786
41300	107	33.95991029390291	26.726046960458554	28.532239081800252	30.11465069149199	32.91069996434581	35.336356180605435	36.68744379129821	37.52528861773571	37.92470068601233	38.831028787002836	39.80597062518937	41.42487194949062	42.027415176936884	43.20160560603654
41400	107	34.082730150757094	27.168096691477697	30.024775362999208	32.08776495806997	32.42477545836664	34.82477555373407	36.44674982794786	37.2247756491015	38.04555029218591	38.52486317621697	39.61412017850489	40.96379636966394	41.431093506943	43.23677558801501
41500	107	33.97248450993116	27.624775267631776	30.024775362999208	31.80664954803651	32.805916489338415	34.96003325356287	36.35855433467877	37.197106441266804	37.55676856685295	37.90062277527322	39.11355456687197	39.62188280639312	41.4265476391435	41.439481018927836
