#MCS	Total_cells	Percent_div_0	Percent_div_1	Percent_div_2	Percent_div_3	Percent_div_4	Percent_div_5	Percent_div_6	Percent_div_7	Percent_div_8	Percent_div_9	Percent_div_10
97600	205	16.585365853658537	45.36585365853659	38.048780487804876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97700	206	16.50485436893204	44.66019417475729	38.83495145631068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97800	207	16.425120772946862	43.96135265700483	39.61352657004831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97900	207	16.425120772946862	43.96135265700483	39.61352657004831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98000	207	16.425120772946862	43.96135265700483	39.61352657004831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98100	207	16.425120772946862	43.96135265700483	39.61352657004831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98200	207	16.425120772946862	43.96135265700483	39.61352657004831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98300	207	16.425120772946862	43.96135265700483	39.61352657004831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98400	207	16.425120772946862	43.96135265700483	39.61352657004831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98500	207	16.425120772946862	43.96135265700483	39.61352657004831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98600	207	16.425120772946862	43.96135265700483	39.61352657004831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98700	207	16.425120772946862	43.96135265700483	39.61352657004831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98800	207	16.425120772946862	43.96135265700483	39.61352657004831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98900	207	16.425120772946862	43.96135265700483	39.61352657004831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99000	207	16.425120772946862	43.96135265700483	39.61352657004831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99100	207	16.425120772946862	43.96135265700483	39.61352657004831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99200	207	16.425120772946862	43.96135265700483	39.61352657004831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99300	207	16.425120772946862	43.96135265700483	39.61352657004831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99400	207	16.425120772946862	43.96135265700483	39.61352657004831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99500	208	16.346153846153847	43.269230769230774	40.38461538461539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99600	208	16.346153846153847	43.269230769230774	40.38461538461539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99700	208	16.346153846153847	43.269230769230774	40.38461538461539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99800	208	16.346153846153847	43.269230769230774	40.38461538461539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99900	208	16.346153846153847	43.269230769230774	40.38461538461539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100000	209	16.267942583732058	42.58373205741627	41.14832535885167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100100	210	16.19047619047619	41.904761904761905	41.904761904761905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100200	210	16.19047619047619	41.904761904761905	41.904761904761905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100300	210	16.19047619047619	41.904761904761905	41.904761904761905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100400	210	16.19047619047619	41.904761904761905	41.904761904761905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100500	210	16.19047619047619	41.904761904761905	41.904761904761905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100600	210	16.19047619047619	41.904761904761905	41.904761904761905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100700	210	16.19047619047619	41.904761904761905	41.904761904761905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100800	210	16.19047619047619	41.904761904761905	41.904761904761905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100900	210	16.19047619047619	41.904761904761905	41.904761904761905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101000	212	16.037735849056602	40.56603773584906	43.39622641509434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101100	212	16.037735849056602	40.56603773584906	43.39622641509434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101200	213	15.96244131455399	39.906103286384976	44.13145539906103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101300	213	15.96244131455399	39.906103286384976	44.13145539906103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101400	214	15.887850467289718	39.25233644859813	44.85981308411215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101500	214	15.887850467289718	39.25233644859813	44.85981308411215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101600	215	15.813953488372093	38.604651162790695	45.58139534883721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101700	215	15.813953488372093	38.604651162790695	45.58139534883721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101800	215	15.813953488372093	38.604651162790695	45.58139534883721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101900	215	15.813953488372093	38.604651162790695	45.58139534883721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102000	215	15.813953488372093	38.604651162790695	45.58139534883721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102100	215	15.813953488372093	38.604651162790695	45.58139534883721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102200	215	15.813953488372093	38.604651162790695	45.58139534883721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102300	215	15.813953488372093	38.604651162790695	45.58139534883721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102400	216	15.74074074074074	38.425925925925924	44.907407407407405	0.9259259259259258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102500	216	15.74074074074074	38.425925925925924	44.907407407407405	0.9259259259259258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102600	216	15.74074074074074	38.425925925925924	44.907407407407405	0.9259259259259258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102700	216	15.74074074074074	38.425925925925924	44.907407407407405	0.9259259259259258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102800	216	15.74074074074074	38.425925925925924	44.907407407407405	0.9259259259259258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102900	216	15.74074074074074	38.425925925925924	44.907407407407405	0.9259259259259258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103000	216	15.74074074074074	38.425925925925924	44.907407407407405	0.9259259259259258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103100	216	15.74074074074074	38.425925925925924	44.907407407407405	0.9259259259259258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103200	216	15.74074074074074	38.425925925925924	44.907407407407405	0.9259259259259258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103300	216	15.74074074074074	38.425925925925924	44.907407407407405	0.9259259259259258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103400	216	15.74074074074074	38.425925925925924	44.907407407407405	0.9259259259259258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103500	216	15.74074074074074	38.425925925925924	44.907407407407405	0.9259259259259258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103600	216	15.74074074074074	38.425925925925924	44.907407407407405	0.9259259259259258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103700	216	15.74074074074074	38.425925925925924	44.907407407407405	0.9259259259259258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103800	216	15.74074074074074	38.425925925925924	44.907407407407405	0.9259259259259258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103900	216	15.74074074074074	38.425925925925924	44.907407407407405	0.9259259259259258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104000	216	15.74074074074074	38.425925925925924	44.907407407407405	0.9259259259259258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104100	217	15.668202764976957	37.78801843317972	45.622119815668206	0.9216589861751152	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104200	217	15.668202764976957	37.78801843317972	45.622119815668206	0.9216589861751152	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104300	218	15.59633027522936	37.15596330275229	46.330275229357795	0.9174311926605505	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104400	219	15.52511415525114	36.5296803652968	47.03196347031963	0.91324200913242	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104500	219	15.52511415525114	36.5296803652968	47.03196347031963	0.91324200913242	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104600	220	15.454545454545453	35.90909090909091	47.72727272727273	0.9090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104700	220	15.454545454545453	35.90909090909091	47.72727272727273	0.9090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104800	220	15.454545454545453	35.90909090909091	47.72727272727273	0.9090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104900	220	15.454545454545453	35.90909090909091	47.72727272727273	0.9090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0
105000	220	15.454545454545453	35.90909090909091	47.72727272727273	0.9090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0
105100	222	15.315315315315313	34.68468468468468	49.0990990990991	0.9009009009009009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
105200	222	15.315315315315313	34.68468468468468	49.0990990990991	0.9009009009009009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
105300	223	15.246636771300448	34.08071748878923	49.775784753363226	0.8968609865470852	0.0	0.0	0.0	0.0	0.0	0.0	0.0
105400	223	15.246636771300448	34.08071748878923	49.775784753363226	0.8968609865470852	0.0	0.0	0.0	0.0	0.0	0.0	0.0
105500	224	15.178571428571427	33.482142857142854	50.44642857142857	0.8928571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0
105600	224	15.178571428571427	33.482142857142854	50.44642857142857	0.8928571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0
105700	224	15.178571428571427	33.482142857142854	50.44642857142857	0.8928571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0
105800	224	15.178571428571427	33.482142857142854	50.44642857142857	0.8928571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0
105900	224	15.178571428571427	33.482142857142854	50.44642857142857	0.8928571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106000	224	15.178571428571427	33.482142857142854	50.44642857142857	0.8928571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106100	225	14.666666666666666	34.22222222222222	50.22222222222222	0.8888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106200	225	14.666666666666666	34.22222222222222	50.22222222222222	0.8888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106300	226	14.601769911504425	33.6283185840708	50.88495575221239	0.8849557522123894	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106400	228	14.035087719298245	33.771929824561404	51.31578947368421	0.8771929824561403	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106500	228	14.035087719298245	33.771929824561404	51.31578947368421	0.8771929824561403	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106600	228	14.035087719298245	33.771929824561404	51.31578947368421	0.8771929824561403	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106700	228	14.035087719298245	33.771929824561404	51.31578947368421	0.8771929824561403	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106800	229	13.973799126637553	33.18777292576419	51.96506550218341	0.8733624454148471	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106900	229	13.973799126637553	33.18777292576419	51.96506550218341	0.8733624454148471	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107000	229	13.973799126637553	33.18777292576419	51.96506550218341	0.8733624454148471	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107100	229	13.973799126637553	33.18777292576419	51.96506550218341	0.8733624454148471	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107200	229	13.973799126637553	33.18777292576419	51.96506550218341	0.8733624454148471	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107300	230	13.91304347826087	32.608695652173914	52.60869565217391	0.8695652173913043	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107400	231	13.852813852813853	32.03463203463203	53.246753246753244	0.8658008658008658	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107500	231	13.852813852813853	32.03463203463203	53.246753246753244	0.8658008658008658	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107600	231	13.852813852813853	32.03463203463203	53.246753246753244	0.8658008658008658	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107700	233	13.304721030042918	32.18884120171674	53.648068669527895	0.8583690987124464	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107800	234	13.247863247863249	31.62393162393162	54.27350427350427	0.8547008547008548	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107900	234	13.247863247863249	31.62393162393162	54.27350427350427	0.8547008547008548	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108000	234	13.247863247863249	31.62393162393162	54.27350427350427	0.8547008547008548	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108100	235	13.191489361702127	31.06382978723404	54.8936170212766	0.851063829787234	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108200	235	13.191489361702127	31.06382978723404	54.8936170212766	0.851063829787234	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108300	235	13.191489361702127	31.06382978723404	54.8936170212766	0.851063829787234	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108400	235	13.191489361702127	31.06382978723404	54.8936170212766	0.851063829787234	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108500	235	13.191489361702127	31.06382978723404	54.8936170212766	0.851063829787234	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108600	236	13.135593220338984	30.93220338983051	54.23728813559322	1.694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108700	236	13.135593220338984	30.93220338983051	54.23728813559322	1.694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108800	236	13.135593220338984	30.93220338983051	54.23728813559322	1.694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108900	236	13.135593220338984	30.93220338983051	54.23728813559322	1.694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109000	236	13.135593220338984	30.93220338983051	54.23728813559322	1.694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109100	236	13.135593220338984	30.93220338983051	54.23728813559322	1.694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109200	236	13.135593220338984	30.93220338983051	54.23728813559322	1.694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109300	236	13.135593220338984	30.93220338983051	54.23728813559322	1.694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109400	236	13.135593220338984	30.93220338983051	54.23728813559322	1.694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109500	236	13.135593220338984	30.93220338983051	54.23728813559322	1.694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109600	236	13.135593220338984	30.93220338983051	54.23728813559322	1.694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109700	236	13.135593220338984	30.93220338983051	54.23728813559322	1.694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109800	236	13.135593220338984	30.93220338983051	54.23728813559322	1.694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109900	237	13.080168776371309	30.37974683544304	54.85232067510548	1.6877637130801686	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110000	237	13.080168776371309	30.37974683544304	54.85232067510548	1.6877637130801686	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110100	237	13.080168776371309	30.37974683544304	54.85232067510548	1.6877637130801686	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110200	238	13.025210084033615	29.831932773109244	55.46218487394958	1.680672268907563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110300	238	13.025210084033615	29.831932773109244	55.46218487394958	1.680672268907563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110400	238	13.025210084033615	29.831932773109244	55.46218487394958	1.680672268907563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110500	238	13.025210084033615	29.831932773109244	55.46218487394958	1.680672268907563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110600	238	13.025210084033615	29.831932773109244	55.46218487394958	1.680672268907563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110700	238	13.025210084033615	29.831932773109244	55.46218487394958	1.680672268907563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110800	238	13.025210084033615	29.831932773109244	55.46218487394958	1.680672268907563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110900	238	13.025210084033615	29.831932773109244	55.46218487394958	1.680672268907563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111000	238	13.025210084033615	29.831932773109244	55.46218487394958	1.680672268907563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111100	238	13.025210084033615	29.831932773109244	55.46218487394958	1.680672268907563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111200	238	13.025210084033615	29.831932773109244	55.46218487394958	1.680672268907563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111300	239	12.97071129707113	29.288702928870293	56.06694560669456	1.6736401673640167	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111400	239	12.97071129707113	29.288702928870293	56.06694560669456	1.6736401673640167	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111500	240	12.916666666666668	28.749999999999996	56.666666666666664	1.6666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111600	240	12.916666666666668	28.749999999999996	56.666666666666664	1.6666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111700	241	12.863070539419086	28.21576763485477	57.26141078838174	1.6597510373443984	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111800	241	12.863070539419086	28.21576763485477	57.26141078838174	1.6597510373443984	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111900	241	12.863070539419086	28.21576763485477	57.26141078838174	1.6597510373443984	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112000	242	12.8099173553719	28.09917355371901	56.611570247933884	2.479338842975207	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112100	242	12.8099173553719	28.09917355371901	56.611570247933884	2.479338842975207	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112200	242	12.8099173553719	28.09917355371901	56.611570247933884	2.479338842975207	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112300	242	12.8099173553719	28.09917355371901	56.611570247933884	2.479338842975207	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112400	242	12.8099173553719	28.09917355371901	56.611570247933884	2.479338842975207	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112500	243	12.757201646090536	27.572016460905353	57.20164609053497	2.4691358024691357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112600	243	12.757201646090536	27.572016460905353	57.20164609053497	2.4691358024691357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112700	243	12.757201646090536	27.572016460905353	57.20164609053497	2.4691358024691357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112800	243	12.757201646090536	27.572016460905353	57.20164609053497	2.4691358024691357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112900	244	12.704918032786885	27.049180327868854	57.786885245901644	2.459016393442623	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113000	244	12.704918032786885	27.049180327868854	57.786885245901644	2.459016393442623	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113100	244	12.704918032786885	27.049180327868854	57.786885245901644	2.459016393442623	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113200	245	12.653061224489795	26.53061224489796	58.36734693877551	2.4489795918367347	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113300	245	12.653061224489795	26.53061224489796	58.36734693877551	2.4489795918367347	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113400	245	12.653061224489795	26.53061224489796	58.36734693877551	2.4489795918367347	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113500	245	12.653061224489795	26.53061224489796	58.36734693877551	2.4489795918367347	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113600	246	12.601626016260163	26.01626016260163	58.94308943089431	2.4390243902439024	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113700	246	12.601626016260163	26.01626016260163	58.94308943089431	2.4390243902439024	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113800	246	12.601626016260163	26.01626016260163	58.94308943089431	2.4390243902439024	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113900	247	12.550607287449392	25.506072874493928	59.51417004048582	2.42914979757085	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114000	247	12.550607287449392	25.506072874493928	59.51417004048582	2.42914979757085	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114100	247	12.550607287449392	25.506072874493928	59.51417004048582	2.42914979757085	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114200	247	12.550607287449392	25.506072874493928	59.51417004048582	2.42914979757085	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114300	247	12.550607287449392	25.506072874493928	59.51417004048582	2.42914979757085	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114400	248	12.5	25.0	60.08064516129033	2.4193548387096775	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114500	248	12.5	25.0	60.08064516129033	2.4193548387096775	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114600	249	12.048192771084338	25.702811244979916	59.83935742971887	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114700	249	12.048192771084338	25.702811244979916	59.83935742971887	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114800	249	12.048192771084338	25.702811244979916	59.83935742971887	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114900	249	12.048192771084338	25.702811244979916	59.83935742971887	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115000	249	12.048192771084338	25.702811244979916	59.83935742971887	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115100	249	12.048192771084338	25.702811244979916	59.83935742971887	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115200	249	12.048192771084338	25.702811244979916	59.83935742971887	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115300	249	12.048192771084338	25.702811244979916	59.83935742971887	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115400	249	12.048192771084338	25.702811244979916	59.83935742971887	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115500	249	12.048192771084338	25.702811244979916	59.83935742971887	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115600	249	12.048192771084338	25.702811244979916	59.83935742971887	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115700	249	12.048192771084338	25.702811244979916	59.83935742971887	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115800	249	12.048192771084338	25.702811244979916	59.83935742971887	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115900	249	12.048192771084338	25.702811244979916	59.83935742971887	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116000	249	12.048192771084338	25.702811244979916	59.83935742971887	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116100	249	12.048192771084338	25.702811244979916	59.83935742971887	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116200	249	12.048192771084338	25.702811244979916	59.83935742971887	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116300	250	12.0	25.2	60.4	2.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116400	251	11.952191235059761	24.701195219123505	60.95617529880478	2.3904382470119523	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116500	251	11.952191235059761	24.701195219123505	60.95617529880478	2.3904382470119523	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116600	251	11.952191235059761	24.701195219123505	60.95617529880478	2.3904382470119523	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116700	252	11.904761904761903	24.206349206349206	61.50793650793651	2.380952380952381	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116800	253	11.857707509881422	24.110671936758894	60.86956521739131	3.1620553359683794	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116900	253	11.857707509881422	24.110671936758894	60.86956521739131	3.1620553359683794	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117000	253	11.857707509881422	24.110671936758894	60.86956521739131	3.1620553359683794	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117100	254	11.811023622047244	23.62204724409449	61.417322834645674	3.149606299212598	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117200	254	11.811023622047244	23.62204724409449	61.417322834645674	3.149606299212598	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117300	254	11.811023622047244	23.62204724409449	61.417322834645674	3.149606299212598	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117400	254	11.811023622047244	23.62204724409449	61.417322834645674	3.149606299212598	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117500	254	11.811023622047244	23.62204724409449	61.417322834645674	3.149606299212598	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117600	255	11.76470588235294	23.137254901960784	61.96078431372549	3.1372549019607843	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117700	255	11.76470588235294	23.137254901960784	61.96078431372549	3.1372549019607843	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117800	255	11.76470588235294	23.137254901960784	61.96078431372549	3.1372549019607843	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117900	255	11.76470588235294	23.137254901960784	61.96078431372549	3.1372549019607843	0.0	0.0	0.0	0.0	0.0	0.0	0.0
118000	255	11.76470588235294	23.137254901960784	61.96078431372549	3.1372549019607843	0.0	0.0	0.0	0.0	0.0	0.0	0.0
118100	255	11.76470588235294	23.137254901960784	61.96078431372549	3.1372549019607843	0.0	0.0	0.0	0.0	0.0	0.0	0.0
118200	258	11.627906976744185	22.093023255813954	62.4031007751938	3.875968992248062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
118300	258	11.627906976744185	22.093023255813954	62.4031007751938	3.875968992248062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
118400	258	11.627906976744185	22.093023255813954	62.4031007751938	3.875968992248062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
118500	258	11.627906976744185	22.093023255813954	62.4031007751938	3.875968992248062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
118600	258	11.627906976744185	22.093023255813954	62.4031007751938	3.875968992248062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
118700	259	11.583011583011583	22.00772200772201	61.77606177606177	4.633204633204633	0.0	0.0	0.0	0.0	0.0	0.0	0.0
118800	259	11.583011583011583	22.00772200772201	61.77606177606177	4.633204633204633	0.0	0.0	0.0	0.0	0.0	0.0	0.0
118900	259	11.583011583011583	22.00772200772201	61.77606177606177	4.633204633204633	0.0	0.0	0.0	0.0	0.0	0.0	0.0
119000	260	11.538461538461538	21.923076923076923	61.15384615384616	5.384615384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0
