#MCS	Mean_pressure	{Cells_over_pressure_threshold}
106400	32.39391513388838	72
106500	32.57473617550113	75
106600	32.211804133144604	63
106700	32.42114701359228	68
106800	32.37839589479391	61
106900	32.41091736556952	67
107000	32.54484441786363	70
107100	32.60731550169187	68
107200	32.81706907846364	64
107300	32.58021253389567	61
107400	32.28303970029435	64
107500	32.31674985326454	67
107600	32.389130706489055	71
107700	32.307052325846186	68
107800	32.04072314020586	58
107900	32.05542256615229	60
108000	32.502279231269455	64
108100	32.401810278248256	60
108200	32.49010149254994	68
108300	32.07687397755571	60
108400	32.68444339355013	67
108500	32.39937368859155	67
108600	32.1831339260942	57
108700	32.33417518290926	63
108800	32.62012528228901	72
108900	32.3561133421037	65
109000	32.73109341775317	70
109100	32.72226675014209	69
109200	32.7429400433116	70
109300	32.540892961959095	59
109400	32.55328961916493	65
109500	32.415823493465844	71
109600	32.8664503777238	81
109700	32.36970455623615	60
109800	32.57935611569524	73
109900	32.67328528786081	70
110000	32.812374752100716	74
110100	32.47170583603988	65
110200	32.326442601891884	68
110300	32.78212933521014	82
110400	32.954341866442114	77
110500	32.6449649439148	65
110600	32.3847187113525	70
110700	32.952403531726574	72
110800	32.54632054194303	64
110900	32.67192173063063	68
111000	32.84285199869374	72
111100	32.80723299947759	70
111200	32.49486989688151	70
111300	32.97718233621753	71
111400	32.77401017023449	74
111500	32.6896694979943	71
111600	32.82868958507695	73
111700	32.6032103187026	79
111800	32.787281080903234	73
111900	32.45623588100974	70
112000	32.743725898314935	75
112100	32.28303017063649	70
112200	32.81830659516696	72
112300	32.87478242677027	72
112400	32.47225804050038	68
112500	32.857999859405226	77
112600	32.656668957024294	73
112700	33.12769957399599	87
112800	32.80084429208089	77
112900	32.687233068374695	77
113000	32.29936633224748	71
113100	32.85694798555909	77
113200	33.20568696610423	75
113300	32.44221649841031	78
113400	32.55140892008426	80
113500	32.696345291376176	71
113600	32.51949159198932	78
113700	32.67536226131632	77
113800	32.71108392203334	73
113900	32.68453841998018	71
114000	32.45693145070139	70
114100	32.64478432259669	73
114200	32.63678639608881	74
114300	32.67058376128149	74
114400	32.793609215936904	69
114500	32.529776184144815	70
114600	32.56386471506911	78
114700	32.566975116747976	74
114800	32.90815315416998	79
114900	32.60801828320903	68
115000	32.65326586308888	74
115100	32.546791448214094	77
115200	32.6839410826381	77
115300	32.70272644864819	82
115400	32.91577994344906	75
115500	32.77791476592773	87
115600	32.74106032424122	84
115700	32.6616308383995	77
115800	32.73676640255367	79
115900	32.97765862720572	82
116000	32.55860293257892	76
116100	32.90189190838361	87
116200	32.86155113146402	83
116300	33.15241238060476	90
116400	32.91328982463739	84
116500	33.14010024152883	88
116600	33.04590514420998	80
116700	33.0271595483213	84
116800	33.03799442840089	86
116900	32.87260509915022	84
117000	33.04144536089389	90
117100	32.8006027902513	87
117200	32.88540572332222	82
117300	33.106770817587744	81
117400	33.01649352850863	85
117500	32.851253577264245	78
117600	32.9899144912462	92
117700	32.86782964249859	83
117800	32.90240618787139	77
117900	33.14958603921318	88
118000	32.88942447198449	89
118100	33.29105811529725	97
118200	32.61635944631031	83
118300	32.80821033867446	85
118400	33.1278837730466	88
118500	32.764220499743836	89
118600	33.20297783131439	89
118700	32.81892369936455	92
118800	32.954750405199476	94
118900	32.98739623017114	94
119000	33.12873612292576	96
119100	33.139714824177496	93
119200	32.761702183223385	92
119300	33.1170345408702	95
119400	33.03735637037508	99
119500	32.7051643932314	90
119600	33.0474354943267	93
119700	32.9397227964777	97
119800	33.31640623385075	103
119900	33.26574043478335	104
120000	33.099751883599865	94
120100	33.22081128962213	96
120200	33.20744400976605	95
120300	32.82085814622933	95
120400	33.00806120451521	90
120500	33.35707850737495	106
120600	32.90869528750443	98
120700	33.428583510081474	99
120800	33.52984026496893	101
120900	33.41562546918278	107
121000	33.14267316840169	101
121100	33.28426283321588	95
121200	33.52912313837509	108
121300	33.39675687499044	108
121400	33.56553999860285	107
121500	33.51459065542151	110
121600	33.40379316881361	100
121700	33.495691503025164	102
121800	33.12188381833921	98
121900	33.511915749152124	109
122000	33.531590435353706	106
122100	33.08851533788856	98
122200	33.20752451906578	104
122300	33.322637469108884	100
122400	32.97814932011078	96
122500	33.202433569717535	101
122600	33.41725455831888	103
122700	33.37167890435242	100
122800	33.19976404601632	108
122900	33.223441420815895	106
123000	33.316422041249936	114
123100	33.7346661629106	112
123200	33.64523733078217	113
123300	33.22618914140085	106
123400	33.338339931823036	106
123500	33.56445933561523	110
123600	33.503448866979355	116
123700	33.47191421618745	110
123800	33.590909653674906	121
123900	33.10925650833402	101
124000	33.273278178205004	108
124100	33.335789344098295	106
124200	33.85172727658435	114
124300	33.749500832154766	119
124400	33.48097849180966	115
124500	33.76366290413896	119
124600	33.50662584479718	101
124700	33.57424485309109	107
124800	33.44099455699055	115
124900	33.601822522488895	109
125000	33.42254351355161	115
125100	33.581660721449005	110
125200	33.318992880355474	111
125300	33.803009708854646	130
125400	33.419713955297524	109
125500	33.543291756984026	117
125600	33.499264943394394	112
125700	33.199186816226145	116
125800	33.714859102435874	120
125900	33.40722958136208	113
126000	33.29147075405765	119
126100	33.52676542734532	109
126200	32.958396484989876	107
126300	33.2529969953943	114
126400	33.29721644309156	114
126500	33.114623738598794	109
126600	33.42554114885713	111
126700	33.098967376239045	113
126800	33.07489378786693	109
126900	33.012322434250926	107
127000	32.789290765193215	107
127100	33.039292772905966	112
127200	33.01692403311395	109
127300	33.32545113560969	118
127400	33.25538649053844	115
127500	33.038496457639845	108
127600	32.94711162777866	107
127700	32.60936685106428	104
127800	32.892615224108525	103
127900	33.07771538727644	104
128000	32.983550961451954	105
128100	32.945406247597454	112
128200	32.97714352697231	115
128300	32.96913562298084	113
128400	32.89349544076534	109
128500	32.6004924627287	103
128600	32.87554415081922	109
128700	32.606831507749334	100
128800	32.8567428603015	108
128900	32.79726847013179	109
129000	32.96066827128177	114
129100	32.81555106511764	110
129200	32.755831037786166	111
129300	32.758475154418186	108
129400	32.603614526018596	109
129500	32.95057989867909	117
129600	33.05695521982969	113
129700	32.73508087305669	101
129800	32.640085789433094	105
129900	32.83277138703421	115
130000	33.05694353315807	113
130100	32.65858686228857	107
130200	32.76240541997177	107
130300	33.050783118043846	107
130400	32.71163490765419	108
130500	32.78164647455093	107
130600	32.821186657218114	109
130700	33.030600861387775	112
130800	33.00224447105203	118
130900	32.95145646950495	103
131000	33.01920513885287	117
131100	32.940189464138165	112
131200	33.068136249866996	113
131300	32.93069454287692	114
131400	33.161857607770706	110
131500	32.96478534053711	102
131600	33.09347437636795	109
131700	33.18265741511464	112
131800	33.04709147686827	113
131900	32.70181661864756	107
132000	32.99656731968737	113
132100	33.03454737734716	111
132200	33.19575011161631	117
132300	33.12010229605848	117
132400	33.18277358718735	116
132500	33.213852578846165	112
132600	33.579918413516246	123
132700	33.304744496374326	117
132800	33.36745089071633	119
132900	33.31058781905238	122
133000	33.46887155505047	117
133100	33.6213918508509	115
133200	33.61949010255985	119
133300	33.56849797802759	123
133400	33.61209092530848	121
133500	33.78089958851622	121
133600	33.507683369215584	121
133700	33.79332914054477	123
133800	33.47392588479158	115
133900	33.718560442717944	128
134000	33.7976539032074	123
134100	34.03810952811018	127
134200	33.66815606564061	127
134300	33.769440057025385	125
134400	33.751130006525386	129
134500	33.7203950723203	124
134600	33.69710786995193	124
134700	33.37189963971633	117
134800	33.78768226067573	127
134900	34.12378365330582	140
135000	34.172604414482215	141
135100	34.134776773214284	136
135200	33.85947682092329	131
135300	33.865470152027605	138
135400	33.823661374798256	135
135500	34.10903718624967	136
135600	33.69216115062339	129
135700	33.79395151745098	134
135800	33.579831403296424	137
135900	33.79935045998725	131
136000	33.62221130640525	132
136100	33.64147413989641	123
136200	33.6222013308819	129
136300	33.85922355674031	140
136400	33.31917168120769	126
136500	33.40305284745044	131
136600	33.502735523187596	133
136700	33.26646752452586	130
136800	33.227356240085726	135
136900	33.34686352493309	134
137000	33.560965997701985	132
137100	33.34477290479702	127
137200	33.23381250738664	135
137300	33.13038428598286	125
137400	33.160582939553315	127
137500	32.76322751566516	116
137600	33.05965273410707	126
137700	33.1923222237749	134
137800	33.12696154815471	124
137900	33.131384401711365	136
138000	33.29019086900325	127
138100	32.936631946039824	117
138200	33.43430549556652	137
138300	32.92283881505785	124
138400	33.10693300435843	130
138500	33.02623619945964	130
138600	32.80965206305336	123
138700	33.28363141363107	142
138800	33.14141178180048	137
138900	33.20733457752764	132
139000	32.884665892855566	133
139100	32.92475584083678	125
139200	33.10798545196774	136
139300	33.123767841973326	134
139400	32.774370038497565	131
139500	32.84803378736611	129
139600	32.93862763559343	130
139700	32.75991470254258	128
139800	32.76791499858056	127
139900	32.48303713300956	116
140000	32.66440392569419	132
140100	33.07822849359711	132
140200	32.66018848424251	119
140300	32.80385718348995	131
140400	32.872267547943025	123
140500	32.783718202085645	136
140600	32.713044172935206	124
140700	32.71722934114131	131
140800	32.6360379263227	118
140900	32.67567985036466	135
141000	32.64511288920987	125
141100	32.81113097553177	124
141200	32.78157105505049	130
141300	32.89399324238776	129
141400	32.647347220827854	120
141500	33.220261799373795	132
141600	32.687156303353625	130
141700	32.66679221246065	126
141800	32.75281554240556	128
141900	32.915492534811214	134
142000	33.08138626202146	121
142100	32.64914035020943	119
142200	33.120406675412454	134
142300	32.840402154665156	124
142400	32.63400420605179	136
142500	33.14713860515164	137
142600	33.080516402786174	136
142700	33.10447463433757	122
142800	33.23192237018133	143
142900	33.16298665444094	135
143000	32.889648404246095	133
143100	32.688699108332266	124
143200	33.33210850437024	136
143300	33.05140491310331	129
143400	33.09962753710042	127
143500	33.10509187112214	131
143600	33.24809664782812	137
143700	33.43600731197695	146
143800	33.2320399526213	142
143900	33.319683670087514	137
144000	33.37316593695909	129
144100	33.03580146238109	131
144200	33.22977547684478	139
144300	33.28011171716702	140
144400	33.426332617091724	140
144500	33.53433442688296	139
144600	33.14140589081753	144
144700	33.03328893479662	121
144800	33.19879262005348	135
144900	33.01324189339091	133
145000	33.13086292511731	137
145100	33.175419661576676	134
145200	33.22131879661225	138
145300	33.12611709979873	137
145400	32.93273472077023	134
145500	32.84468555351556	133
145600	33.24975470679768	135
145700	33.420007792968406	145
145800	33.147129804886234	139
145900	33.0331306432061	143
146000	32.91852988947586	138
146100	33.144445484667735	136
146200	32.94023245534463	143
146300	32.73407595496154	130
146400	32.91921410669363	135
146500	33.074981099586665	142
146600	32.540009227823134	129
146700	32.95654897302588	142
146800	33.148436470494495	139
146900	32.71892084446823	138
147000	32.56572813959453	136
147100	32.70998476654544	129
147200	32.69275490340219	133
147300	32.841177475672126	137
147400	32.779828529480525	138
147500	32.90068639661523	140
147600	32.65854495333971	135
147700	32.674913261190035	132
147800	32.63326600649618	132
147900	32.501155642756345	131
148000	32.9452323649476	144
148100	32.53455540563279	126
148200	32.72726982444397	131
148300	32.65134663826158	136
148400	32.81409233267721	139
148500	32.60868260924128	137
148600	32.88749478677992	136
148700	32.77303899648168	131
148800	32.617871839873054	140
148900	32.475102077635704	136
149000	32.320188633011334	138
149100	32.492486836711954	133
149200	32.554429255289854	131
149300	32.643996884461636	143
149400	32.56928810078	131
149500	32.438855320505354	121
149600	32.380649343710814	131
149700	32.645946511908946	137
149800	32.76427980690467	133
149900	32.44391045414283	126
150000	32.72508621815348	136
150100	32.61161160502171	137
150200	32.45876540349336	124
150300	32.515452894275086	141
150400	32.706531856849416	134
150500	32.74315840867018	129
150600	32.79208481676144	137
150700	32.36762648878137	133
150800	32.881887349822385	137
150900	32.85468102131942	142
151000	32.81333403909919	132
151100	33.005341673923596	143
151200	33.05957426407273	147
151300	33.08550271682005	141
