#MCS	Mean_Volume
2390	32.33152442032561
2400	32.33152442032561
2410	32.33152442032561
2420	32.33152442032561
2430	32.33152442032561
2440	32.33152442032561
2450	32.33152442032561
2460	32.29965500246427
2470	32.29965500246427
2480	32.29965500246427
2490	32.29965500246427
2500	32.28374384236453
2510	32.28374384236453
2520	32.28374384236453
2530	32.28374384236453
2540	32.28374384236453
2550	32.28374384236453
2560	32.267848350566226
2570	32.267848350566226
2580	32.267848350566226
2590	32.267848350566226
2600	32.267848350566226
2610	32.267848350566226
2620	32.267848350566226
2630	32.267848350566226
2640	32.267848350566226
2650	32.267848350566226
2660	32.23610427939006
2670	32.23610427939006
2680	32.23610427939006
2690	32.220255653883974
2700	32.220255653883974
2710	32.220255653883974
2720	32.220255653883974
2730	32.220255653883974
2740	32.220255653883974
2750	32.220255653883974
2760	32.220255653883974
2770	32.220255653883974
2780	32.220255653883974
2790	32.220255653883974
2800	32.220255653883974
2810	32.220255653883974
2820	32.220255653883974
2830	32.220255653883974
2840	32.220255653883974
2850	32.220255653883974
2860	32.220255653883974
2870	32.220255653883974
2880	32.220255653883974
2890	32.220255653883974
2900	32.220255653883974
2910	32.204422604422604
2920	32.204422604422604
2930	32.204422604422604
2940	32.204422604422604
2950	32.204422604422604
2960	32.204422604422604
2970	32.204422604422604
2980	32.204422604422604
2990	32.204422604422604
