#MCS	AdhesionEnergy
2560	22836.0
2570	22678.0
2580	22868.0
2590	22470.0
2600	22423.0
2610	22496.0
2620	22496.0
2630	22547.0
2640	22677.0
2650	22435.0
2660	22590.0
2670	22519.0
2680	22422.0
2690	22658.0
2700	22547.0
2710	22720.0
2720	22705.0
2730	22588.0
2740	22469.0
2750	22548.0
2760	22477.0
2770	22550.0
2780	22255.0
2790	22687.0
2800	22805.0
2810	22511.0
2820	22692.0
2830	22721.0
2840	22868.0
2850	22533.0
2860	22376.0
2870	22564.0
2880	22461.0
2890	22472.0
2900	22586.0
2910	22529.0
2920	22247.0
2930	22953.0
2940	22894.0
2950	22749.0
2960	22514.0
2970	22381.0
2980	22702.0
2990	22711.0
3000	22477.0
3010	22384.0
3020	22860.0
3030	22297.0
3040	22953.0
3050	22635.0
3060	22654.0
3070	22473.0
3080	22798.0
3090	22448.0
3100	22514.0
3110	22626.0
3120	22786.0
3130	22828.0
3140	22361.0
3150	22536.0
3160	22708.0
3170	22803.0
3180	22589.0
3190	22521.0
3200	22859.0
3210	22623.0
3220	22654.0
3230	22713.0
3240	22833.0
3250	22469.0
3260	22746.0
3270	22731.0
3280	22830.0
3290	22857.0
3300	22591.0
3310	22745.0
3320	22810.0
3330	22462.0
3340	22705.0
3350	22588.0
3360	23041.0
3370	22480.0
3380	22873.0
3390	22586.0
3400	22695.0
3410	22772.0
3420	22486.0
3430	22554.0
3440	22682.0
3450	22498.0
3460	22439.0
3470	22674.0
3480	22644.0
3490	22618.0
3500	22931.0
3510	22697.0
3520	22790.0
3530	22728.0
3540	22648.0
3550	22615.0
3560	22688.0
3570	22575.0
3580	22800.0
3590	22613.0
3600	22745.0
3610	22280.0
3620	22402.0
3630	22478.0
3640	22571.0
3650	22445.0
3660	22421.0
3670	22577.0
3680	22912.0
3690	22614.0
3700	22826.0
3710	22501.0
3720	22288.0
3730	22508.0
3740	22627.0
3750	22583.0
3760	22414.0
3770	22468.0
3780	22752.0
3790	22539.0
3800	22588.0
3810	22650.0
3820	22620.0
3830	22449.0
3840	22537.0
3850	22829.0
3860	22383.0
3870	22567.0
3880	22773.0
3890	22437.0
3900	22517.0
3910	22560.0
3920	22470.0
3930	22589.0
3940	22655.0
3950	22779.0
3960	22397.0
3970	22756.0
3980	22570.0
3990	22908.0
4000	22832.0
4010	22540.0
4020	22600.0
4030	22369.0
4040	22565.0
4050	22485.0
4060	22619.0
4070	22861.0
4080	22294.0
4090	22571.0
4100	22567.0
4110	22327.0
4120	22710.0
4130	22423.0
4140	22678.0
4150	22256.0
4160	22246.0
4170	22799.0
4180	22534.0
4190	22560.0
4200	22446.0
4210	22801.0
4220	22503.0
4230	22729.0
4240	22707.0
4250	22594.0
4260	22781.0
4270	23062.0
4280	22706.0
4290	22624.0
4300	22691.0
4310	22847.0
4320	22667.0
4330	22541.0
4340	22515.0
4350	22400.0
4360	22258.0
4370	22270.0
4380	22644.0
4390	22860.0
4400	22223.0
4410	22458.0
4420	22706.0
4430	22573.0
4440	22658.0
4450	22515.0
4460	22520.0
4470	22770.0
4480	22582.0
4490	22468.0
4500	22681.0
4510	22742.0
4520	22663.0
4530	22432.0
4540	22664.0
4550	22921.0
4560	22523.0
4570	22325.0
4580	22354.0
4590	22339.0
4600	22363.0
4610	22224.0
4620	22576.0
4630	22713.0
4640	22802.0
4650	22878.0
4660	22732.0
4670	22482.0
4680	22570.0
4690	22432.0
4700	22514.0
4710	22277.0
4720	22338.0
4730	22531.0
4740	22634.0
4750	22734.0
4760	23074.0
4770	22546.0
4780	22673.0
4790	22507.0
4800	23015.0
4810	22257.0
4820	22560.0
4830	22509.0
4840	22625.0
4850	22359.0
4860	22645.0
4870	22532.0
4880	22603.0
4890	22576.0
4900	22641.0
4910	22462.0
4920	22767.0
4930	22728.0
4940	22894.0
4950	22624.0
4960	22323.0
4970	22252.0
4980	22507.0
4990	22472.0
5000	22647.0
5010	22346.0
5020	22811.0
5030	22664.0
5040	22916.0
5050	22645.0
5060	22345.0
5070	22391.0
5080	22519.0
5090	22219.0
5100	22609.0
5110	22469.0
5120	22562.0
5130	22662.0
5140	22611.0
5150	22363.0
5160	22552.0
5170	22620.0
5180	22397.0
5190	22442.0
5200	22790.0
5210	21976.0
5220	22149.0
5230	22587.0
5240	22386.0
5250	22274.0
5260	22364.0
5270	22698.0
5280	22783.0
5290	22609.0
5300	22711.0
5310	22787.0
5320	22456.0
5330	22680.0
5340	22421.0
5350	22364.0
5360	22160.0
5370	22385.0
5380	22773.0
5390	22453.0
5400	22330.0
5410	22705.0
5420	22517.0
5430	22568.0
5440	21858.0
5450	22310.0
5460	22574.0
5470	22658.0
5480	22626.0
5490	22624.0
5500	22710.0
5510	22768.0
5520	22638.0
5530	22336.0
5540	22464.0
5550	22322.0
5560	22548.0
5570	22512.0
5580	22230.0
5590	22446.0
5600	22545.0
5610	22648.0
5620	22391.0
5630	22164.0
5640	22616.0
5650	22332.0
5660	22816.0
5670	22816.0
5680	22563.0
5690	22813.0
5700	22534.0
5710	22435.0
5720	22667.0
5730	22602.0
5740	22507.0
5750	22560.0
5760	22326.0
5770	22283.0
5780	22363.0
5790	22774.0
5800	22357.0
5810	22099.0
5820	22464.0
5830	22445.0
5840	22340.0
5850	22424.0
5860	22210.0
5870	22764.0
5880	22735.0
5890	22640.0
5900	22376.0
5910	22534.0
5920	22119.0
5930	22530.0
5940	22678.0
5950	22956.0
5960	22435.0
5970	22744.0
5980	22146.0
5990	22422.0
6000	22416.0
6010	22246.0
6020	22566.0
6030	22468.0
6040	22512.0
6050	22645.0
6060	22740.0
6070	22460.0
6080	22580.0
6090	22472.0
6100	22699.0
6110	22445.0
6120	22307.0
6130	22311.0
6140	22606.0
6150	22477.0
6160	22588.0
6170	22478.0
6180	22247.0
6190	22366.0
6200	22326.0
6210	22284.0
6220	22659.0
6230	22445.0
6240	22388.0
6250	22580.0
6260	22684.0
6270	22730.0
6280	22394.0
6290	22506.0
6300	22445.0
6310	22750.0
6320	22562.0
6330	22430.0
6340	22530.0
6350	22643.0
6360	22694.0
6370	22418.0
6380	22315.0
6390	22269.0
6400	22535.0
6410	22413.0
6420	22347.0
6430	22402.0
6440	22361.0
6450	22381.0
6460	22481.0
6470	22443.0
6480	22366.0
6490	22498.0
6500	22737.0
6510	22610.0
6520	22540.0
6530	22548.0
6540	22538.0
6550	22604.0
6560	22292.0
6570	22338.0
6580	22548.0
6590	22677.0
6600	22259.0
6610	22386.0
6620	22473.0
6630	22004.0
6640	22565.0
6650	22310.0
6660	22262.0
6670	22636.0
6680	22446.0
6690	22644.0
6700	22583.0
6710	22636.0
6720	22584.0
6730	22794.0
6740	22407.0
6750	22756.0
6760	22552.0
6770	22618.0
6780	22342.0
6790	22664.0
6800	22380.0
6810	22490.0
6820	22892.0
6830	22358.0
6840	22455.0
6850	22440.0
6860	22481.0
6870	22757.0
6880	22411.0
6890	22651.0
6900	22655.0
6910	22628.0
6920	22666.0
6930	22790.0
6940	22608.0
6950	22500.0
6960	22423.0
6970	22574.0
6980	22760.0
6990	22485.0
7000	22346.0
7010	22428.0
7020	22407.0
7030	22156.0
7040	22401.0
7050	22612.0
7060	22780.0
7070	22722.0
7080	22389.0
7090	22724.0
7100	22361.0
7110	22936.0
7120	22562.0
7130	22554.0
7140	22630.0
7150	22586.0
7160	22641.0
7170	22700.0
7180	22383.0
7190	22688.0
7200	22528.0
7210	22709.0
7220	22935.0
7230	22721.0
7240	22934.0
7250	22685.0
7260	22795.0
7270	22735.0
7280	22344.0
7290	22296.0
7300	22538.0
7310	22777.0
7320	22634.0
7330	22373.0
7340	22227.0
7350	22271.0
7360	22829.0
7370	22133.0
7380	22660.0
7390	22600.0
7400	22500.0
7410	22510.0
7420	22357.0
7430	22260.0
7440	22176.0
7450	22253.0
7460	22491.0
7470	22231.0
7480	22435.0
7490	22329.0
7500	22461.0
7510	22491.0
7520	22383.0
7530	22527.0
7540	22363.0
7550	22374.0
7560	22210.0
7570	22397.0
7580	22581.0
7590	22873.0
7600	22832.0
7610	22738.0
7620	22484.0
7630	22327.0
7640	22550.0
7650	22547.0
7660	22534.0
7670	22509.0
7680	22437.0
7690	22643.0
7700	22556.0
7710	22149.0
7720	22506.0
7730	22699.0
7740	22464.0
7750	22362.0
7760	22552.0
7770	22435.0
7780	22419.0
7790	22195.0
7800	22291.0
7810	22430.0
7820	22438.0
7830	22480.0
7840	22282.0
7850	22516.0
7860	22404.0
7870	22259.0
7880	22410.0
7890	22315.0
7900	22503.0
7910	22440.0
7920	22510.0
7930	22626.0
7940	22330.0
7950	22294.0
7960	22384.0
7970	22282.0
7980	22620.0
7990	22540.0
8000	22268.0
8010	22560.0
8020	22332.0
8030	22444.0
8040	22146.0
8050	22296.0
8060	22250.0
8070	22258.0
8080	22216.0
8090	22346.0
8100	22368.0
8110	22559.0
8120	22346.0
8130	22028.0
8140	22371.0
8150	22339.0
8160	22640.0
8170	22484.0
8180	22439.0
8190	22328.0
8200	22376.0
8210	22428.0
8220	22322.0
8230	22282.0
8240	22238.0
8250	22308.0
8260	22656.0
8270	22404.0
8280	22464.0
8290	22422.0
8300	22520.0
8310	22368.0
8320	22218.0
8330	22231.0
8340	22326.0
8350	22350.0
8360	22487.0
8370	22497.0
8380	22466.0
8390	22110.0
8400	22454.0
8410	22190.0
8420	22208.0
8430	22327.0
8440	22631.0
8450	22380.0
8460	22456.0
8470	22458.0
8480	22240.0
8490	21980.0
8500	22242.0
8510	22135.0
8520	22372.0
8530	22348.0
8540	22180.0
8550	22134.0
8560	22010.0
8570	22140.0
8580	22426.0
8590	22292.0
8600	22372.0
8610	22398.0
8620	22312.0
8630	22520.0
8640	22192.0
8650	22479.0
8660	22270.0
8670	22232.0
8680	22280.0
8690	22282.0
8700	22634.0
8710	22286.0
8720	22484.0
8730	22118.0
8740	22734.0
8750	22368.0
8760	22402.0
8770	22700.0
8780	22598.0
8790	22554.0
8800	22292.0
8810	22234.0
8820	22406.0
8830	22287.0
8840	22269.0
8850	22356.0
8860	22496.0
8870	22276.0
8880	22048.0
8890	22518.0
8900	22434.0
8910	22386.0
8920	22631.0
8930	22584.0
8940	22691.0
8950	22606.0
8960	22100.0
8970	22230.0
8980	22502.0
8990	22318.0
9000	22168.0
9010	22724.0
9020	22516.0
9030	22514.0
9040	22500.0
9050	22434.0
9060	22350.0
9070	22338.0
9080	22302.0
9090	22600.0
9100	22272.0
9110	22406.0
9120	22522.0
9130	22710.0
9140	22618.0
9150	22504.0
9160	22608.0
9170	22306.0
9180	22398.0
9190	22468.0
9200	22214.0
9210	22154.0
9220	22286.0
9230	22703.0
9240	22260.0
9250	22594.0
9260	22229.0
9270	22590.0
9280	22620.0
9290	22421.0
9300	22574.0
9310	22488.0
9320	22497.0
9330	22209.0
9340	22445.0
9350	22352.0
9360	22463.0
9370	22404.0
9380	22519.0
9390	22570.0
9400	22350.0
9410	22454.0
9420	22026.0
9430	22402.0
9440	22419.0
9450	22596.0
9460	22644.0
9470	22714.0
9480	22438.0
9490	22356.0
9500	22572.0
9510	22688.0
9520	22822.0
9530	22446.0
9540	22556.0
9550	22362.0
9560	22359.0
9570	22582.0
9580	22660.0
9590	22292.0
9600	22376.0
9610	22461.0
9620	22732.0
9630	22480.0
9640	22436.0
9650	22234.0
9660	22213.0
9670	22298.0
9680	22584.0
9690	22298.0
9700	22410.0
9710	22629.0
9720	22656.0
9730	22581.0
9740	22786.0
9750	22504.0
9760	22656.0
9770	22450.0
9780	22434.0
9790	22356.0
9800	22482.0
9810	22472.0
9820	22350.0
9830	22458.0
9840	22329.0
9850	22403.0
9860	22450.0
9870	22458.0
9880	22480.0
9890	22284.0
9900	22440.0
9910	22322.0
9920	22566.0
9930	22626.0
9940	22382.0
9950	22590.0
9960	22397.0
9970	22294.0
9980	22750.0
9990	22665.0
