#MCS	VolumeEnergy
0	708.0
10	1732.0
20	1802.0
30	2088.0
40	2066.0
50	2162.0
60	2332.0
70	1978.0
80	2414.0
90	2370.0
100	2602.0
110	2524.0
120	2632.0
130	3050.0
140	2866.0
150	2522.0
160	3160.0
170	2646.0
180	2758.0
190	2826.0
200	2756.0
210	2834.0
220	2414.0
230	2536.0
240	2542.0
250	2680.0
260	2272.0
270	2726.0
280	2588.0
290	2382.0
300	2686.0
310	2550.0
320	3090.0
330	2664.0
340	2958.0
350	2660.0
360	2956.0
370	2892.0
380	2550.0
390	2602.0
400	2818.0
410	2534.0
420	2328.0
430	2528.0
440	2830.0
450	2822.0
460	2544.0
470	2688.0
480	2482.0
490	2622.0
500	2642.0
510	2744.0
520	2454.0
530	2668.0
540	2396.0
550	2748.0
560	2474.0
570	2484.0
580	2456.0
590	2408.0
600	2438.0
610	2612.0
620	2968.0
630	2652.0
640	2814.0
650	2570.0
660	2362.0
670	2830.0
680	2540.0
690	2906.0
700	2558.0
710	2476.0
720	2794.0
730	2392.0
740	2990.0
750	2868.0
760	2834.0
770	3006.0
780	3246.0
790	3188.0
800	2904.0
810	2890.0
820	2776.0
830	3074.0
840	2886.0
850	2666.0
860	2960.0
870	2472.0
880	2622.0
890	2634.0
900	2638.0
910	2352.0
920	2442.0
930	2452.0
940	2520.0
950	2418.0
960	2534.0
970	2738.0
980	2466.0
990	2778.0
1000	2580.0
1010	2588.0
1020	2316.0
1030	2540.0
1040	2252.0
1050	2738.0
1060	2534.0
1070	2416.0
1080	2760.0
1090	2342.0
1100	2234.0
1110	2424.0
1120	3018.0
1130	2528.0
1140	2704.0
1150	2854.0
1160	2788.0
1170	2776.0
1180	2600.0
1190	2254.0
1200	2466.0
1210	2598.0
1220	2606.0
1230	2674.0
1240	2510.0
1250	2420.0
1260	2728.0
1270	2410.0
1280	2518.0
1290	2730.0
1300	2974.0
1310	2592.0
1320	2658.0
1330	2870.0
1340	2904.0
1350	2220.0
1360	2380.0
1370	2388.0
1380	2356.0
1390	2300.0
1400	2466.0
1410	2606.0
1420	2818.0
1430	2482.0
1440	2388.0
1450	2584.0
1460	2460.0
1470	2484.0
1480	2760.0
1490	2414.0
1500	2314.0
1510	2318.0
1520	2846.0
1530	2700.0
1540	2382.0
1550	2634.0
1560	2600.0
1570	2614.0
1580	2862.0
1590	2740.0
1600	2476.0
1610	2542.0
1620	2436.0
1630	2350.0
1640	2170.0
1650	2362.0
1660	2306.0
1670	2394.0
1680	2450.0
1690	2308.0
1700	2050.0
1710	2456.0
1720	2454.0
1730	2344.0
1740	2350.0
1750	2492.0
1760	2626.0
1770	2642.0
1780	2672.0
1790	2524.0
1800	2484.0
1810	2760.0
1820	2432.0
1830	2752.0
1840	2182.0
1850	2314.0
1860	2276.0
1870	2298.0
1880	2456.0
1890	2644.0
1900	2686.0
1910	2364.0
1920	2156.0
1930	2470.0
1940	2518.0
1950	2808.0
1960	2550.0
1970	2402.0
1980	2038.0
1990	2506.0
2000	2416.0
2010	2372.0
2020	2198.0
2030	2068.0
2040	2300.0
2050	2294.0
2060	2350.0
2070	2374.0
2080	2292.0
2090	2186.0
2100	2334.0
2110	2134.0
2120	2186.0
2130	2002.0
2140	2378.0
2150	2248.0
2160	2666.0
2170	2438.0
2180	2372.0
2190	2570.0
2200	2326.0
2210	2294.0
2220	2206.0
2230	2600.0
2240	2676.0
2250	2580.0
2260	2900.0
2270	2652.0
2280	2452.0
2290	2404.0
2300	2638.0
2310	2260.0
2320	2356.0
2330	2336.0
2340	2758.0
2350	2768.0
2360	2728.0
2370	2462.0
2380	2408.0
2390	2518.0
2400	2740.0
2410	2936.0
2420	2900.0
2430	2582.0
2440	2384.0
2450	2434.0
2460	2342.0
2470	2388.0
2480	2694.0
2490	2364.0
2500	2450.0
2510	2598.0
2520	2680.0
2530	2770.0
2540	2808.0
2550	2422.0
2560	2548.0
2570	2436.0
2580	2578.0
2590	2738.0
2600	2652.0
2610	2520.0
2620	2772.0
2630	2626.0
2640	2850.0
2650	2734.0
2660	2668.0
2670	2582.0
2680	2620.0
2690	2382.0
2700	2304.0
2710	2448.0
2720	2464.0
2730	2324.0
2740	2398.0
2750	2340.0
2760	2438.0
2770	2122.0
2780	2516.0
2790	2376.0
2800	2324.0
2810	2220.0
2820	2408.0
2830	2746.0
2840	2064.0
2850	2538.0
2860	2772.0
2870	2780.0
