#MCS	TotalEnergy
0	32528.0
10	40741.0
20	41755.0
30	41292.0
40	40454.0
50	40888.0
60	41221.0
70	41535.0
80	41116.0
90	41279.0
100	40903.0
110	40942.0
120	40910.0
130	40653.0
140	41270.0
150	41124.0
160	40304.0
170	40778.0
180	40434.0
190	41092.0
200	40850.0
210	38875.0
220	40043.0
230	40539.0
240	39288.0
250	39387.0
260	41039.0
270	40826.0
280	40372.0
290	40645.0
300	41257.0
310	40312.0
320	39821.0
330	39811.0
340	39847.0
350	40740.0
360	39901.0
370	41067.0
380	40926.0
390	39177.0
400	39616.0
410	40036.0
420	40465.0
430	40063.0
440	40718.0
450	40762.0
460	40624.0
470	39290.0
480	41664.0
490	39473.0
500	40775.0
510	40768.0
520	40676.0
530	39738.0
540	39806.0
550	40451.0
560	41318.0
570	40628.0
580	40293.0
590	41339.0
600	41428.0
610	41504.0
620	40618.0
630	41676.0
640	40717.0
650	41106.0
660	41311.0
670	41120.0
680	40010.0
690	39086.0
700	41332.0
710	40875.0
720	42784.0
730	41281.0
740	41611.0
750	41107.0
760	39691.0
770	40472.0
780	40219.0
790	42490.0
800	42579.0
810	40575.0
820	41246.0
830	41377.0
840	40297.0
850	40889.0
860	39669.0
870	42122.0
880	39849.0
890	39541.0
900	39713.0
910	40193.0
920	40046.0
930	40487.0
940	40869.0
950	40437.0
960	39498.0
970	39881.0
980	40496.0
990	40693.0
1000	41162.0
1010	41395.0
1020	39081.0
1030	39630.0
1040	41973.0
1050	40481.0
1060	41721.0
1070	41376.0
1080	41431.0
1090	41926.0
1100	40359.0
1110	39945.0
1120	41340.0
1130	40575.0
1140	40957.0
1150	39800.0
1160	40586.0
1170	40684.0
1180	41333.0
1190	41432.0
1200	40690.0
1210	41336.0
1220	40844.0
1230	40416.0
1240	41495.0
1250	39767.0
1260	40029.0
1270	40044.0
1280	40142.0
1290	40314.0
1300	40316.0
1310	40573.0
1320	40141.0
1330	40288.0
1340	40164.0
1350	41653.0
1360	39781.0
1370	41553.0
1380	40568.0
1390	40079.0
1400	39482.0
1410	40066.0
1420	42048.0
1430	39153.0
1440	41186.0
1450	40419.0
1460	42230.0
1470	40583.0
1480	40620.0
1490	40769.0
1500	39989.0
1510	41818.0
1520	40994.0
1530	40749.0
1540	41063.0
1550	40967.0
1560	41664.0
1570	40050.0
1580	40174.0
1590	39940.0
1600	40251.0
1610	39599.0
1620	40333.0
1630	39219.0
1640	39623.0
1650	41377.0
1660	40649.0
1670	39833.0
1680	40995.0
1690	40728.0
1700	41599.0
1710	41590.0
1720	41471.0
1730	40646.0
1740	40874.0
1750	39618.0
1760	40046.0
1770	40976.0
1780	39472.0
1790	41324.0
1800	41259.0
1810	40609.0
1820	41120.0
1830	40472.0
1840	39448.0
1850	38995.0
1860	39574.0
1870	40896.0
1880	39016.0
1890	38960.0
1900	39064.0
1910	38919.0
1920	40502.0
1930	39464.0
1940	41460.0
1950	40529.0
1960	40392.0
1970	40006.0
1980	39937.0
1990	39844.0
2000	39798.0
2010	39317.0
2020	38970.0
2030	40378.0
2040	40619.0
2050	39616.0
2060	39930.0
2070	39882.0
2080	39552.0
2090	39691.0
2100	39313.0
2110	39678.0
2120	40255.0
2130	41315.0
2140	40011.0
2150	39655.0
2160	40675.0
2170	39491.0
2180	41235.0
2190	40430.0
2200	41184.0
2210	39288.0
2220	41063.0
2230	40369.0
2240	40514.0
2250	38746.0
2260	40935.0
2270	40356.0
2280	40121.0
2290	39609.0
2300	39879.0
2310	39215.0
2320	40083.0
2330	40254.0
2340	39615.0
2350	40705.0
2360	40437.0
2370	39321.0
2380	39092.0
2390	39468.0
2400	40473.0
2410	40524.0
2420	40524.0
2430	41736.0
2440	38928.0
2450	41140.0
2460	39799.0
2470	40788.0
2480	39355.0
2490	41965.0
2500	39304.0
2510	40920.0
2520	39404.0
2530	38927.0
2540	39424.0
2550	39007.0
2560	39855.0
2570	39817.0
2580	40505.0
2590	40567.0
2600	39999.0
2610	40175.0
2620	39887.0
2630	40404.0
2640	39759.0
2650	39401.0
2660	39191.0
2670	39165.0
2680	39491.0
2690	38347.0
2700	40020.0
2710	40039.0
2720	40672.0
2730	40555.0
2740	40739.0
2750	41075.0
2760	41147.0
2770	39589.0
2780	39271.0
2790	38419.0
2800	39176.0
2810	39417.0
2820	39446.0
2830	39087.0
2840	38869.0
2850	39328.0
2860	39317.0
2870	40344.0
2880	39120.0
2890	39363.0
