#MCS	TotalEnergy
0	24032.0
10	27221.0
20	26685.0
30	27377.0
40	27549.0
50	27683.0
60	27425.0
70	27313.0
80	27071.0
90	27201.0
100	27179.0
110	27070.0
120	27252.0
130	27426.0
140	27282.0
150	27415.0
160	27638.0
170	27541.0
180	27424.0
190	27461.0
200	27031.0
210	27019.0
220	27481.0
230	27179.0
240	27116.0
250	27404.0
260	27224.0
270	27149.0
280	27223.0
290	27039.0
300	27122.0
310	27161.0
320	27299.0
330	27040.0
340	27044.0
350	27139.0
360	26852.0
370	27296.0
380	27179.0
390	27028.0
400	26698.0
410	27020.0
420	26926.0
430	26633.0
440	27245.0
450	26967.0
460	27028.0
470	27167.0
480	26928.0
490	26925.0
500	27052.0
510	26537.0
520	26876.0
530	26906.0
540	27113.0
550	26542.0
560	26824.0
570	27084.0
580	26715.0
590	26676.0
600	26437.0
610	26931.0
620	26730.0
630	26798.0
640	26979.0
650	26622.0
660	26814.0
670	27060.0
680	26867.0
690	26838.0
700	26986.0
710	26661.0
720	27012.0
730	26759.0
740	26587.0
750	26781.0
760	26469.0
770	26478.0
780	26434.0
790	26528.0
800	26754.0
810	26596.0
820	26727.0
830	26635.0
840	26728.0
850	26834.0
860	26362.0
870	26783.0
880	26599.0
890	26673.0
900	26747.0
910	26363.0
920	26805.0
930	26678.0
940	26535.0
950	26318.0
960	26523.0
970	26819.0
980	26765.0
990	26741.0
1000	26554.0
1010	26766.0
1020	26661.0
1030	26937.0
1040	27003.0
1050	26553.0
1060	26537.0
1070	26551.0
1080	26452.0
1090	26383.0
1100	26575.0
1110	26620.0
1120	26343.0
1130	26622.0
1140	26171.0
1150	26417.0
1160	26355.0
1170	26494.0
1180	26587.0
1190	26166.0
1200	26581.0
1210	26304.0
1220	26489.0
1230	26289.0
1240	26198.0
1250	26347.0
1260	26692.0
1270	26573.0
1280	26491.0
1290	26544.0
1300	26196.0
1310	26149.0
1320	26007.0
1330	25946.0
1340	25999.0
1350	26125.0
1360	26610.0
1370	26260.0
1380	26059.0
1390	26312.0
1400	25938.0
1410	26397.0
1420	26140.0
1430	26122.0
1440	26483.0
1450	26536.0
1460	26284.0
1470	26223.0
1480	26893.0
1490	26405.0
1500	26727.0
1510	26404.0
1520	26177.0
1530	26548.0
1540	26623.0
1550	26164.0
1560	26505.0
1570	26596.0
1580	26676.0
1590	26297.0
1600	26484.0
1610	26145.0
1620	26333.0
1630	26438.0
1640	26546.0
1650	26369.0
1660	26570.0
1670	26794.0
1680	26346.0
1690	26743.0
1700	26374.0
1710	26558.0
1720	26574.0
1730	26034.0
1740	26344.0
1750	26559.0
1760	26423.0
1770	26444.0
1780	26104.0
1790	26330.0
1800	26278.0
1810	26324.0
1820	26331.0
1830	25935.0
1840	26403.0
1850	26184.0
1860	26661.0
1870	26329.0
1880	26056.0
1890	26229.0
1900	26136.0
1910	26006.0
1920	26052.0
1930	26036.0
1940	26433.0
1950	25816.0
1960	25995.0
1970	26118.0
1980	26107.0
1990	26056.0
2000	26038.0
2010	25950.0
2020	25897.0
2030	25774.0
2040	26802.0
2050	26113.0
2060	26356.0
2070	26015.0
2080	26361.0
2090	26368.0
2100	26297.0
2110	26180.0
2120	26295.0
2130	26349.0
2140	26066.0
2150	26314.0
2160	26679.0
2170	26284.0
2180	26354.0
2190	26139.0
2200	25980.0
2210	26254.0
2220	26021.0
2230	26210.0
2240	26285.0
2250	26118.0
2260	26749.0
2270	26092.0
2280	26261.0
2290	25987.0
2300	26162.0
2310	26199.0
2320	26217.0
2330	25893.0
2340	26496.0
2350	26032.0
2360	26165.0
2370	26171.0
2380	26118.0
2390	25914.0
2400	26081.0
2410	26336.0
2420	26310.0
2430	26308.0
2440	25934.0
2450	26528.0
2460	26100.0
2470	26540.0
2480	26346.0
2490	26244.0
2500	25979.0
2510	26011.0
2520	26036.0
2530	25968.0
2540	26486.0
2550	26203.0
2560	26411.0
2570	26062.0
2580	25971.0
2590	26094.0
2600	26071.0
2610	26007.0
2620	25902.0
2630	26161.0
2640	26178.0
2650	26228.0
2660	26123.0
2670	26114.0
2680	26285.0
2690	26058.0
2700	26127.0
2710	26073.0
2720	26216.0
2730	26342.0
2740	26263.0
2750	26419.0
2760	26381.0
2770	26431.0
2780	26440.0
2790	26492.0
2800	26352.0
2810	25969.0
2820	26106.0
2830	26210.0
2840	26293.0
2850	25958.0
2860	26180.0
2870	25919.0
2880	25924.0
2890	26195.0
2900	26215.0
2910	26141.0
2920	26208.0
2930	25973.0
2940	25874.0
2950	25979.0
2960	26022.0
2970	26081.0
2980	25726.0
2990	26272.0
3000	25598.0
3010	25976.0
3020	26096.0
3030	26142.0
3040	26324.0
3050	26020.0
3060	25962.0
3070	26190.0
3080	26222.0
3090	25957.0
3100	26007.0
3110	25744.0
3120	26162.0
3130	26139.0
3140	26064.0
3150	25867.0
3160	26094.0
3170	26090.0
3180	26208.0
3190	26066.0
3200	25873.0
3210	26069.0
3220	26300.0
3230	26286.0
3240	25982.0
3250	26474.0
3260	26108.0
3270	26363.0
3280	26491.0
3290	25979.0
3300	25881.0
3310	25965.0
3320	26239.0
3330	25971.0
3340	26173.0
3350	26080.0
3360	25891.0
3370	26323.0
3380	26042.0
3390	26416.0
3400	26256.0
3410	26158.0
3420	26062.0
3430	25952.0
3440	26232.0
3450	26267.0
3460	26580.0
3470	26190.0
3480	26370.0
3490	26096.0
3500	26361.0
3510	26274.0
3520	26108.0
3530	26118.0
3540	26193.0
3550	25977.0
3560	25926.0
3570	25893.0
3580	26058.0
3590	25977.0
3600	25823.0
3610	25944.0
3620	25861.0
3630	26100.0
3640	25800.0
3650	25831.0
3660	26173.0
3670	25675.0
3680	26311.0
3690	25896.0
3700	25647.0
3710	25799.0
3720	26073.0
3730	25918.0
3740	26128.0
3750	25815.0
3760	25816.0
3770	25814.0
3780	25864.0
3790	25816.0
3800	26190.0
