#MCS	TotalEnergy
0	27919.0
10	32490.0
20	32956.0
30	32318.0
40	33495.0
50	33475.0
60	32755.0
70	32625.0
80	32894.0
90	32962.0
100	32695.0
110	33040.0
120	33683.0
130	32931.0
140	33217.0
150	32831.0
160	33102.0
170	33542.0
180	32659.0
190	32713.0
200	33058.0
210	32871.0
220	33213.0
230	33306.0
240	32661.0
250	32919.0
260	33002.0
270	32750.0
280	33849.0
290	33517.0
300	32755.0
310	33286.0
320	32565.0
330	32956.0
340	33181.0
350	32626.0
360	32850.0
370	32128.0
380	32420.0
390	32724.0
400	32173.0
410	32923.0
420	32501.0
430	32975.0
440	32742.0
450	32643.0
460	32413.0
470	32722.0
480	32862.0
490	32448.0
500	32832.0
510	32654.0
520	32188.0
530	32215.0
540	32437.0
550	32903.0
560	31781.0
570	32512.0
580	32625.0
590	32286.0
600	32229.0
610	32402.0
620	32185.0
630	31845.0
640	32200.0
650	33087.0
660	33482.0
670	33165.0
680	31882.0
690	32471.0
700	32340.0
710	32357.0
720	32532.0
730	32237.0
740	32051.0
750	31968.0
760	32008.0
770	32200.0
780	32011.0
790	32978.0
800	32172.0
810	32403.0
820	32567.0
830	31832.0
840	32380.0
850	31781.0
860	32085.0
870	32065.0
880	32468.0
890	31611.0
900	32329.0
910	32018.0
920	32516.0
930	32180.0
940	32305.0
950	32526.0
960	31787.0
970	31959.0
980	31592.0
990	32201.0
1000	32485.0
1010	32069.0
1020	31924.0
1030	31990.0
1040	32179.0
1050	31686.0
1060	31483.0
1070	31348.0
1080	31577.0
1090	31506.0
1100	31462.0
1110	31622.0
1120	31788.0
1130	31970.0
1140	31791.0
1150	31725.0
1160	31679.0
1170	32332.0
1180	31700.0
1190	32652.0
1200	32135.0
1210	32671.0
1220	32615.0
1230	31671.0
1240	31897.0
1250	31734.0
1260	31388.0
1270	31161.0
1280	31569.0
1290	31480.0
1300	31782.0
1310	31624.0
1320	32013.0
1330	31841.0
1340	31700.0
1350	32480.0
1360	32970.0
1370	32494.0
1380	32178.0
1390	33046.0
1400	32458.0
1410	32422.0
1420	31897.0
1430	31950.0
1440	31757.0
1450	32161.0
1460	31942.0
1470	31814.0
1480	32232.0
1490	32565.0
1500	32169.0
1510	31711.0
1520	32214.0
1530	31908.0
1540	32210.0
1550	31276.0
1560	31343.0
1570	31982.0
1580	31565.0
1590	31533.0
1600	31067.0
1610	31302.0
1620	31262.0
