#MCS	TotalEnergy
0	24207.0
10	26074.0
20	26431.0
30	26462.0
40	26612.0
50	26648.0
60	27094.0
70	27137.0
80	27298.0
90	26797.0
100	26927.0
110	27042.0
120	27025.0
130	26904.0
140	27186.0
150	27131.0
160	27478.0
170	27329.0
180	27061.0
190	27120.0
200	27305.0
210	27296.0
220	27623.0
230	27344.0
240	27507.0
250	27220.0
260	27265.0
270	27241.0
280	27335.0
290	27210.0
300	27200.0
310	27490.0
320	27468.0
330	27452.0
340	27451.0
350	27700.0
360	27542.0
370	27556.0
380	27231.0
390	27371.0
400	27530.0
410	27448.0
420	27172.0
430	27435.0
440	27477.0
450	27553.0
460	27314.0
470	27466.0
480	27430.0
490	27409.0
500	27453.0
510	27437.0
520	27385.0
530	27316.0
540	27459.0
550	27482.0
560	27363.0
570	27531.0
580	27310.0
590	27299.0
600	27204.0
610	27268.0
620	27167.0
630	27261.0
640	27271.0
650	27100.0
660	27115.0
670	27241.0
680	27299.0
690	27443.0
700	27454.0
710	27108.0
720	27119.0
730	27402.0
740	27492.0
750	27302.0
760	27146.0
770	27254.0
780	27185.0
790	27298.0
800	27109.0
810	27234.0
820	27026.0
830	27241.0
840	27228.0
850	27123.0
860	27220.0
870	27205.0
880	27198.0
890	27259.0
900	27109.0
910	27028.0
920	27091.0
930	27083.0
940	27253.0
950	26999.0
960	27096.0
970	27250.0
980	27208.0
990	27135.0
1000	27146.0
1010	26959.0
1020	26869.0
1030	27035.0
1040	27153.0
1050	27120.0
1060	26909.0
1070	26957.0
1080	27167.0
1090	27292.0
1100	27042.0
1110	27048.0
1120	26980.0
1130	27268.0
1140	26953.0
1150	27208.0
1160	27143.0
1170	27062.0
1180	27079.0
1190	27014.0
1200	27039.0
1210	26954.0
1220	27228.0
1230	27155.0
1240	27008.0
1250	27022.0
1260	26909.0
1270	26963.0
1280	27148.0
1290	26973.0
1300	26831.0
1310	26889.0
1320	26990.0
1330	27088.0
1340	26998.0
1350	27076.0
1360	27189.0
1370	27066.0
1380	27123.0
1390	27025.0
1400	26772.0
1410	27051.0
1420	27014.0
1430	27010.0
1440	27034.0
1450	26888.0
1460	27038.0
1470	26940.0
1480	27095.0
1490	26961.0
1500	27029.0
1510	27100.0
1520	27073.0
1530	27003.0
1540	27108.0
1550	26916.0
