#MCS	TotalEnergy
2310	27052.0
2320	27138.0
2330	27101.0
2340	27162.0
2350	27141.0
2360	27101.0
2370	27021.0
2380	27011.0
2390	27020.0
2400	27045.0
2410	27078.0
2420	26889.0
2430	26985.0
2440	26991.0
2450	27139.0
2460	26952.0
2470	27173.0
2480	27095.0
2490	27074.0
2500	27129.0
2510	27180.0
2520	27236.0
2530	27154.0
2540	27074.0
2550	27059.0
2560	27138.0
2570	27145.0
2580	27137.0
2590	27056.0
2600	27106.0
2610	27238.0
2620	27191.0
2630	27224.0
2640	27151.0
2650	27156.0
2660	27273.0
2670	26963.0
2680	27114.0
2690	27105.0
2700	27199.0
2710	27174.0
2720	27038.0
2730	27240.0
2740	27154.0
2750	27182.0
2760	27140.0
2770	27289.0
2780	27011.0
2790	27079.0
2800	27075.0
2810	27203.0
2820	27127.0
2830	27062.0
2840	27116.0
2850	27043.0
2860	27155.0
2870	27059.0
2880	27081.0
2890	27074.0
2900	27138.0
2910	27107.0
2920	27186.0
2930	27156.0
2940	27086.0
2950	27131.0
2960	27129.0
2970	27171.0
2980	27350.0
2990	27274.0
3000	27232.0
3010	27194.0
3020	27187.0
3030	27231.0
3040	27288.0
3050	27177.0
3060	27145.0
3070	27140.0
3080	27352.0
3090	27185.0
3100	27202.0
3110	27296.0
3120	27160.0
3130	27118.0
3140	27058.0
3150	27192.0
3160	27153.0
3170	27182.0
3180	27177.0
3190	27334.0
3200	27290.0
3210	27174.0
3220	27216.0
3230	27136.0
3240	27178.0
3250	27180.0
3260	27245.0
3270	27196.0
3280	27195.0
3290	27136.0
3300	27233.0
3310	27281.0
3320	27174.0
3330	27155.0
3340	27123.0
3350	27125.0
3360	27265.0
3370	27290.0
3380	27240.0
3390	27140.0
3400	27184.0
3410	27200.0
3420	27241.0
3430	27421.0
3440	27230.0
3450	27287.0
3460	27256.0
3470	27306.0
3480	27188.0
3490	27125.0
3500	27175.0
3510	27194.0
3520	27245.0
3530	27205.0
3540	27116.0
3550	27154.0
3560	27132.0
3570	27128.0
3580	27178.0
3590	27170.0
3600	27274.0
3610	27258.0
3620	27199.0
3630	27058.0
3640	27134.0
3650	27218.0
3660	27183.0
3670	27095.0
3680	27147.0
3690	27011.0
3700	27186.0
3710	27175.0
3720	27111.0
3730	27201.0
3740	27211.0
3750	27270.0
3760	27161.0
3770	27071.0
3780	27090.0
3790	27243.0
3800	27162.0
3810	27221.0
3820	27351.0
3830	27314.0
3840	27243.0
3850	27149.0
3860	27025.0
3870	27107.0
3880	27094.0
3890	27038.0
3900	27078.0
3910	27000.0
3920	27069.0
3930	27036.0
3940	26997.0
3950	27132.0
3960	27139.0
3970	27153.0
3980	27055.0
3990	27178.0
4000	27156.0
4010	27150.0
4020	27189.0
4030	27114.0
4040	27155.0
4050	27277.0
4060	27172.0
4070	27260.0
4080	27205.0
4090	27316.0
4100	27336.0
4110	27280.0
4120	27187.0
4130	27265.0
4140	27368.0
4150	27293.0
4160	27270.0
4170	27314.0
4180	27221.0
4190	27230.0
4200	27154.0
4210	27169.0
4220	27362.0
4230	27255.0
4240	27337.0
4250	27266.0
4260	27240.0
4270	27222.0
4280	27296.0
4290	27321.0
4300	27276.0
4310	27146.0
4320	27243.0
4330	27374.0
4340	27275.0
4350	27333.0
4360	27167.0
4370	27350.0
4380	27298.0
4390	27237.0
4400	27261.0
4410	27299.0
4420	27383.0
4430	27224.0
4440	27280.0
4450	27145.0
4460	27336.0
4470	27280.0
4480	27286.0
4490	27324.0
4500	27218.0
4510	27193.0
4520	27208.0
4530	27231.0
4540	27241.0
4550	27213.0
4560	27227.0
4570	27167.0
4580	27158.0
4590	27248.0
4600	27261.0
4610	27264.0
4620	27379.0
4630	27273.0
4640	27189.0
4650	27202.0
4660	27224.0
4670	27115.0
4680	27193.0
4690	27180.0
4700	27214.0
4710	27261.0
4720	27242.0
4730	27236.0
4740	27176.0
4750	27299.0
4760	27350.0
4770	27328.0
4780	27412.0
4790	27349.0
4800	27417.0
4810	27404.0
4820	27342.0
4830	27293.0
4840	27318.0
4850	27226.0
4860	27226.0
4870	27234.0
4880	27279.0
4890	27288.0
4900	27287.0
4910	27232.0
4920	27317.0
4930	27263.0
4940	27363.0
4950	27255.0
4960	27311.0
4970	27437.0
4980	27347.0
4990	27351.0
5000	27285.0
5010	27144.0
5020	27353.0
5030	27254.0
5040	27203.0
5050	27281.0
5060	27284.0
5070	27239.0
5080	27286.0
5090	27289.0
5100	27280.0
5110	27292.0
5120	27317.0
5130	27318.0
5140	27196.0
5150	27365.0
5160	27317.0
5170	27274.0
5180	27418.0
5190	27402.0
5200	27312.0
5210	27277.0
5220	27264.0
5230	27324.0
5240	27391.0
5250	27398.0
5260	27276.0
5270	27350.0
5280	27461.0
5290	27331.0
5300	27236.0
5310	27270.0
5320	27247.0
5330	27330.0
5340	27311.0
5350	27270.0
5360	27377.0
5370	27345.0
5380	27358.0
5390	27281.0
5400	27310.0
5410	27363.0
5420	27350.0
5430	27285.0
5440	27194.0
5450	27189.0
5460	27249.0
5470	27314.0
5480	27312.0
5490	27245.0
5500	27194.0
5510	27248.0
5520	27244.0
5530	27288.0
5540	27224.0
5550	27229.0
5560	27283.0
5570	27160.0
5580	27000.0
5590	27226.0
5600	27195.0
5610	27145.0
5620	27233.0
5630	27241.0
5640	27153.0
5650	27067.0
5660	27182.0
5670	27201.0
5680	27153.0
5690	27141.0
5700	27018.0
5710	27255.0
5720	27093.0
5730	27159.0
5740	27145.0
5750	27087.0
5760	27082.0
5770	27108.0
5780	27081.0
5790	27083.0
5800	27099.0
5810	27028.0
5820	27136.0
5830	27156.0
5840	27187.0
5850	27120.0
5860	27142.0
5870	27150.0
5880	27049.0
5890	27154.0
5900	27226.0
5910	27038.0
5920	27204.0
5930	27032.0
5940	27130.0
5950	27040.0
5960	26967.0
5970	27109.0
5980	27140.0
5990	27208.0
6000	27076.0
6010	27102.0
6020	27195.0
6030	27033.0
6040	27155.0
6050	27188.0
6060	27218.0
6070	27150.0
6080	27189.0
6090	27057.0
6100	27122.0
6110	27229.0
6120	27169.0
6130	27102.0
6140	27074.0
6150	27121.0
6160	27123.0
6170	27158.0
6180	27220.0
6190	27195.0
6200	27112.0
6210	27156.0
6220	27216.0
6230	27141.0
6240	27266.0
6250	27230.0
6260	27065.0
6270	27126.0
6280	27207.0
6290	27203.0
6300	27079.0
6310	27182.0
6320	27130.0
6330	27060.0
6340	27119.0
6350	27120.0
6360	27028.0
6370	27220.0
6380	27172.0
6390	27207.0
6400	27206.0
6410	27124.0
6420	27194.0
6430	27211.0
6440	27188.0
6450	27147.0
6460	27259.0
6470	27074.0
6480	27064.0
6490	27155.0
6500	27091.0
6510	27134.0
6520	27199.0
6530	27149.0
6540	27113.0
6550	27074.0
6560	27096.0
6570	27110.0
6580	27185.0
6590	27132.0
6600	27222.0
6610	27206.0
6620	27197.0
6630	27226.0
6640	27144.0
6650	27248.0
6660	27247.0
6670	27202.0
6680	27266.0
6690	27142.0
6700	27271.0
6710	27326.0
6720	27284.0
6730	27220.0
6740	27332.0
6750	27216.0
6760	27201.0
6770	27183.0
6780	27237.0
6790	27133.0
6800	27186.0
6810	27191.0
6820	27220.0
6830	27252.0
6840	27125.0
6850	27221.0
6860	27281.0
6870	27287.0
6880	27197.0
6890	27181.0
6900	27235.0
6910	27283.0
6920	27083.0
6930	27128.0
6940	27116.0
6950	27143.0
6960	27113.0
6970	27076.0
6980	27215.0
6990	27145.0
7000	27249.0
7010	27178.0
7020	27234.0
7030	27125.0
7040	27064.0
7050	27063.0
7060	26975.0
7070	27112.0
7080	27153.0
7090	27144.0
7100	27250.0
7110	27134.0
7120	27143.0
7130	27170.0
7140	27068.0
7150	27204.0
7160	27217.0
7170	27154.0
7180	27221.0
7190	27182.0
7200	27165.0
7210	27056.0
7220	27162.0
7230	27179.0
7240	27183.0
7250	27092.0
7260	27194.0
7270	27257.0
7280	27232.0
7290	27206.0
7300	27180.0
7310	27250.0
7320	27325.0
7330	27207.0
7340	27195.0
7350	27316.0
7360	27105.0
7370	27273.0
7380	27277.0
7390	27266.0
7400	27083.0
7410	27197.0
7420	27284.0
7430	27193.0
7440	27256.0
7450	27269.0
7460	27252.0
7470	27174.0
7480	27240.0
7490	27144.0
7500	27176.0
7510	27155.0
7520	27067.0
7530	27169.0
7540	27168.0
7550	27175.0
7560	27211.0
7570	27175.0
7580	27111.0
7590	27213.0
7600	27247.0
7610	27317.0
7620	27278.0
7630	27190.0
7640	27200.0
7650	27238.0
7660	27274.0
7670	27283.0
7680	27258.0
7690	27268.0
7700	27253.0
7710	27173.0
7720	27178.0
7730	27192.0
7740	27149.0
7750	27192.0
7760	27236.0
7770	27151.0
7780	27280.0
7790	27194.0
7800	27348.0
7810	27270.0
7820	27304.0
7830	27330.0
7840	27210.0
7850	27137.0
7860	27157.0
7870	27284.0
7880	27221.0
7890	27285.0
7900	27288.0
7910	27209.0
7920	27304.0
7930	27292.0
7940	27237.0
7950	27377.0
7960	27252.0
7970	27361.0
7980	27375.0
7990	27469.0
8000	27357.0
8010	27285.0
8020	27331.0
8030	27386.0
8040	27243.0
8050	27327.0
8060	27303.0
8070	27399.0
8080	27269.0
8090	27288.0
8100	27191.0
8110	27253.0
8120	27225.0
8130	27248.0
8140	27222.0
8150	27169.0
8160	27276.0
8170	27280.0
8180	27254.0
8190	27367.0
8200	27346.0
8210	27259.0
8220	27235.0
8230	27230.0
8240	27379.0
8250	27253.0
8260	27398.0
8270	27367.0
8280	27442.0
8290	27339.0
8300	27295.0
8310	27195.0
8320	27261.0
8330	27260.0
8340	27269.0
8350	27399.0
8360	27224.0
8370	27335.0
8380	27238.0
8390	27356.0
8400	27250.0
8410	27250.0
8420	27270.0
8430	27289.0
8440	27306.0
8450	27366.0
8460	27339.0
8470	27346.0
8480	27439.0
8490	27233.0
8500	27264.0
8510	27378.0
8520	27199.0
8530	27345.0
8540	27136.0
8550	27247.0
8560	27303.0
8570	27147.0
8580	27251.0
8590	27302.0
8600	27427.0
8610	27285.0
8620	27386.0
8630	27311.0
8640	27276.0
8650	27281.0
8660	27336.0
8670	27341.0
8680	27401.0
8690	27344.0
8700	27447.0
8710	27504.0
8720	27419.0
8730	27315.0
8740	27248.0
8750	27438.0
8760	27337.0
8770	27381.0
8780	27360.0
8790	27368.0
8800	27353.0
8810	27324.0
8820	27343.0
8830	27353.0
8840	27439.0
8850	27342.0
8860	27476.0
8870	27327.0
8880	27363.0
8890	27366.0
8900	27319.0
8910	27193.0
8920	27255.0
8930	27345.0
8940	27257.0
8950	27362.0
8960	27240.0
8970	27269.0
8980	27306.0
8990	27273.0
9000	27324.0
9010	27333.0
9020	27292.0
9030	27234.0
9040	27288.0
9050	27291.0
9060	27216.0
9070	27333.0
9080	27221.0
9090	27107.0
9100	27194.0
9110	27296.0
9120	27282.0
9130	27222.0
9140	27299.0
9150	27201.0
9160	27247.0
9170	27255.0
9180	27267.0
9190	27362.0
9200	27268.0
9210	27172.0
9220	27140.0
9230	27120.0
9240	27126.0
9250	27178.0
9260	27244.0
9270	27223.0
9280	27248.0
9290	27212.0
9300	27228.0
9310	27332.0
9320	27324.0
9330	27124.0
9340	27193.0
9350	27282.0
9360	27305.0
9370	27222.0
9380	27288.0
9390	27408.0
9400	27361.0
9410	27382.0
9420	27274.0
9430	27313.0
9440	27312.0
9450	27195.0
9460	27339.0
9470	27387.0
9480	27367.0
9490	27223.0
9500	27157.0
9510	27238.0
9520	27345.0
9530	27293.0
9540	27287.0
9550	27245.0
9560	27259.0
9570	27242.0
9580	27221.0
9590	27157.0
9600	27199.0
9610	27212.0
9620	27214.0
9630	27297.0
9640	27194.0
9650	27155.0
9660	27203.0
9670	27093.0
9680	27156.0
9690	27225.0
9700	27273.0
9710	27224.0
9720	27205.0
9730	27279.0
9740	27168.0
9750	27314.0
9760	27220.0
9770	27345.0
9780	27272.0
9790	27349.0
9800	27332.0
9810	27304.0
9820	27360.0
9830	27286.0
9840	27320.0
9850	27254.0
9860	27227.0
9870	27228.0
9880	27329.0
9890	27263.0
9900	27221.0
9910	27153.0
9920	27184.0
9930	27219.0
9940	27290.0
9950	27294.0
9960	27286.0
9970	27252.0
9980	27211.0
9990	27262.0
