#MCS	VS_mean
34100	0.3658209198209198
34200	0.36675671550671546
34300	0.3710295075295076
34400	0.3958917378917379
34500	0.36476673789173797
34600	0.3822572242572243
34700	0.37231593406593416
34800	0.3728835470085469
34900	0.3662345848595848
35000	0.37821367521367527
35100	0.37355241182827387
35200	0.3718409645909646
35300	0.379460113960114
35400	0.3848202584452584
35500	0.37566366503866505
35600	0.3826837606837607
35700	0.3735715811965813
35800	0.37944973544973554
35900	0.37214565527065524
36000	0.3697318884818884
36100	0.3702663817663817
36200	0.38077136752136764
36300	0.3660405474155474
36400	0.370703815979678
36500	0.38087611925111925
36600	0.3711168091168091
36700	0.3836218966218966
36800	0.37791025641025644
36900	0.3833928571428572
37000	0.37251923076923077
37100	0.3798539886039886
37200	0.3830099715099716
37300	0.37529700854700854
37400	0.37896153846153857
37500	0.3770615588115588
37600	0.3705042735042734
37700	0.37298753561253556
37800	0.38475213675213676
37900	0.37748005698005704
38000	0.38036004273504276
38100	0.3824982702482703
38200	0.37614974457215844
38300	0.37067236467236475
38400	0.38754665242165237
38500	0.37121937321937326
38600	0.3821318681318681
38700	0.37442495929995934
38800	0.373201566951567
38900	0.38470121082621084
39000	0.37867027879527887
39100	0.36838878713878714
39200	0.3784607244607245
39300	0.38249236874236875
39400	0.3757877492877493
39500	0.3752068579568578
39600	0.37629415954415946
39700	0.3724395604395604
39800	0.38246153846153846
39900	0.373457264957265
40000	0.38043610093610103
40100	0.38038461538461543
40200	0.38105993080993084
40300	0.3699064916564916
40400	0.38347608872608885
40500	0.3838001628001627
40600	0.36644586894586895
40700	0.3647258852258852
40800	0.3785225376475376
40900	0.3679657057917928
41000	0.37269800569800576
41100	0.37046723646723645
41200	0.3868112535612536
41300	0.38631196581196586
41400	0.3900554538054538
41500	0.37146001221001235
41600	0.39563603988603985
41700	0.37312535612535613
41800	0.3766249491249492
41900	0.3764116809116809
42000	0.38014987789987786
42100	0.37450142450142443
42200	0.37508648758648766
42300	0.38292694342694344
42400	0.3884929283679285
42500	0.3725584045584046
42600	0.38093518518518515
42700	0.37568162393162396
42800	0.3862489316239316
42900	0.37221652421652435
43000	0.367554538054538
43100	0.37795400895400894
43200	0.37636039886039885
43300	0.37130331705331704
43400	0.3730249287749287
43500	0.37192612942612946
43600	0.3751512515262515
43700	0.3725990028490029
43800	0.3698674196174196
43900	0.37444714082214087
44000	0.38387606837606836
44100	0.36443376068376065
44200	0.37297150997151
44300	0.36041310541310545
44400	0.38048931623931626
44500	0.36756313593813594
44600	0.380607956857957
44700	0.3870381562881563
44800	0.3720906593406593
44900	0.3670641025641026
45000	0.36904365079365076
45100	0.3729490231990232
45200	0.3769753764753765
45300	0.3801198616198616
45400	0.37805575905575906
45500	0.38010551485551486
45600	0.36603495115995116
45700	0.38014711661263384
45800	0.37109696784696783
45900	0.3777146927146927
46000	0.37030865893365894
46100	0.3739073056573056
46200	0.3746545584045584
46300	0.3779245014245015
46400	0.38203591778591783
46500	0.37436365486365486
46600	0.378403133903134
46700	0.3794623015873016
46800	0.3865887260887261
46900	0.3707621082621083
47000	0.3610665445665446
47100	0.365238196988197
47200	0.38010836385836394
47300	0.3749782763532764
47400	0.37911396011396004
47500	0.38257407407407407
47600	0.38367770655270667
47700	0.3709544159544159
47800	0.38272456247456255
47900	0.3744533984533985
48000	0.3837104192104192
48100	0.3720978835978837
48200	0.37000417175417183
48300	0.37412464387464384
48400	0.37893874643874653
48500	0.37756318681318674
48600	0.37863319088319086
48700	0.37908262108262114
48800	0.38510078347578347
48900	0.37496825396825395
49000	0.37875254375254375
49100	0.3785924908424909
49200	0.38150366300366295
