#MCS	AdhesionEnergy
6050	24502.0
6060	24352.0
6070	24493.0
6080	24475.0
6090	24564.0
6100	24440.0
6110	24562.0
6120	24802.0
6130	24058.0
6140	24433.0
6150	24396.0
6160	24660.0
6170	24322.0
6180	24091.0
6190	24368.0
6200	24513.0
6210	24216.0
6220	24600.0
6230	24445.0
6240	24582.0
6250	24378.0
6260	24301.0
6270	24253.0
6280	24430.0
6290	24301.0
6300	24535.0
6310	24499.0
6320	24630.0
6330	24197.0
6340	24467.0
6350	24473.0
6360	24237.0
6370	24567.0
6380	24322.0
6390	24185.0
6400	24544.0
6410	24306.0
6420	24194.0
6430	24002.0
6440	24193.0
6450	24418.0
6460	24385.0
6470	24299.0
6480	24114.0
6490	24400.0
6500	24186.0
6510	24406.0
6520	24486.0
6530	24178.0
6540	24315.0
6550	23992.0
6560	24194.0
6570	24152.0
6580	24305.0
6590	24204.0
6600	24548.0
6610	24311.0
6620	24060.0
6630	24156.0
6640	24518.0
6650	24114.0
6660	24250.0
6670	24468.0
6680	24458.0
6690	24109.0
6700	24409.0
6710	24030.0
6720	24146.0
6730	24000.0
6740	24168.0
6750	24544.0
6760	24543.0
6770	24437.0
6780	24602.0
6790	24113.0
6800	24086.0
6810	24263.0
6820	24156.0
6830	24256.0
6840	24282.0
6850	24401.0
6860	24199.0
6870	24220.0
6880	24000.0
6890	24402.0
6900	24208.0
6910	24550.0
6920	24115.0
6930	24397.0
6940	24388.0
6950	24548.0
6960	24702.0
6970	24465.0
6980	24294.0
6990	24283.0
7000	24303.0
7010	24098.0
7020	24172.0
7030	24119.0
7040	24025.0
7050	24036.0
7060	24100.0
7070	23984.0
7080	24321.0
7090	24326.0
7100	24300.0
7110	24400.0
7120	24190.0
7130	24122.0
7140	24240.0
7150	23838.0
7160	24244.0
7170	24204.0
7180	24289.0
7190	24649.0
7200	24582.0
7210	24357.0
7220	24358.0
7230	24142.0
7240	24273.0
7250	24180.0
7260	24210.0
7270	24294.0
7280	24128.0
7290	24029.0
7300	24276.0
7310	24250.0
7320	24188.0
7330	24170.0
7340	24273.0
7350	24300.0
7360	24256.0
7370	24370.0
7380	24300.0
7390	24194.0
7400	24166.0
7410	24212.0
7420	24353.0
7430	23860.0
7440	24268.0
7450	24222.0
7460	24192.0
7470	24176.0
7480	24078.0
7490	24322.0
7500	24039.0
7510	24163.0
7520	24292.0
7530	23884.0
7540	23766.0
7550	24202.0
7560	24004.0
7570	24164.0
7580	24096.0
7590	24152.0
7600	24222.0
7610	24166.0
7620	24500.0
7630	24196.0
7640	24246.0
7650	24016.0
7660	24062.0
7670	24500.0
7680	24076.0
7690	24262.0
7700	24008.0
7710	24282.0
7720	24058.0
7730	24253.0
7740	24214.0
7750	24008.0
7760	24538.0
7770	24100.0
7780	24282.0
7790	23926.0
7800	24148.0
7810	24186.0
7820	24125.0
7830	24270.0
7840	24154.0
7850	23908.0
7860	23924.0
7870	24272.0
7880	24196.0
7890	24222.0
7900	24238.0
7910	24352.0
7920	23888.0
7930	23970.0
7940	24206.0
7950	24064.0
7960	24248.0
7970	24222.0
7980	24260.0
7990	24306.0
8000	24486.0
8010	24144.0
8020	24502.0
8030	24300.0
8040	24190.0
8050	24097.0
8060	24558.0
8070	23864.0
8080	24332.0
8090	24122.0
8100	24108.0
8110	24309.0
8120	24034.0
8130	24424.0
8140	24544.0
8150	24144.0
8160	24178.0
8170	24172.0
8180	24510.0
8190	24102.0
8200	24190.0
8210	24316.0
8220	24246.0
8230	24138.0
8240	24102.0
8250	23966.0
8260	24406.0
8270	24378.0
8280	24112.0
8290	24001.0
8300	24406.0
8310	24430.0
8320	24222.0
8330	24490.0
8340	24470.0
8350	24378.0
8360	24513.0
8370	24083.0
8380	24106.0
8390	24288.0
8400	24508.0
8410	24503.0
8420	24527.0
8430	24186.0
8440	24284.0
8450	23957.0
8460	23990.0
8470	24338.0
8480	24369.0
8490	24389.0
8500	24496.0
8510	24096.0
8520	24094.0
8530	24532.0
8540	24160.0
8550	23922.0
8560	24590.0
8570	24445.0
8580	24202.0
8590	24208.0
8600	24140.0
8610	24278.0
8620	24241.0
8630	24280.0
8640	24076.0
8650	24176.0
8660	24512.0
8670	23969.0
8680	24282.0
8690	24210.0
8700	24147.0
8710	23976.0
8720	24256.0
8730	24140.0
8740	23896.0
8750	24039.0
8760	23854.0
8770	23861.0
8780	23859.0
8790	24106.0
8800	23944.0
8810	23906.0
8820	23820.0
8830	24280.0
8840	24194.0
8850	24092.0
8860	24278.0
8870	24213.0
8880	24333.0
8890	24194.0
8900	23992.0
8910	24170.0
8920	24056.0
8930	24168.0
8940	24591.0
8950	24650.0
8960	24336.0
8970	24342.0
8980	24258.0
8990	24280.0
9000	24104.0
9010	24392.0
9020	24212.0
9030	24189.0
9040	24181.0
9050	24343.0
9060	24355.0
9070	24412.0
9080	24497.0
9090	24350.0
9100	24460.0
9110	24205.0
9120	24348.0
9130	23938.0
9140	24358.0
9150	24142.0
9160	24211.0
9170	24241.0
9180	24187.0
9190	24561.0
9200	24162.0
9210	23976.0
9220	23949.0
9230	24380.0
9240	24177.0
9250	24082.0
9260	24166.0
9270	24049.0
9280	24471.0
9290	23938.0
9300	24096.0
9310	24406.0
9320	24427.0
9330	24258.0
9340	24432.0
9350	23970.0
9360	24128.0
9370	24053.0
9380	24357.0
9390	24391.0
9400	24239.0
9410	24053.0
9420	23780.0
9430	24126.0
9440	24040.0
9450	23908.0
9460	23942.0
9470	24212.0
9480	23762.0
9490	23770.0
9500	23914.0
9510	24308.0
9520	24290.0
9530	23900.0
9540	24244.0
9550	23760.0
9560	24156.0
9570	24304.0
9580	24128.0
9590	24300.0
9600	24200.0
9610	24381.0
9620	24282.0
9630	24360.0
9640	24186.0
9650	24206.0
9660	24146.0
9670	24169.0
9680	24030.0
9690	24276.0
9700	24104.0
9710	24140.0
9720	23910.0
9730	24120.0
9740	24340.0
9750	23860.0
9760	24221.0
9770	24251.0
9780	23862.0
9790	24013.0
9800	24069.0
9810	23755.0
9820	24034.0
9830	23953.0
9840	23960.0
9850	23922.0
9860	24048.0
9870	23854.0
9880	24163.0
9890	23861.0
9900	23940.0
9910	24110.0
9920	24054.0
9930	24230.0
9940	24114.0
9950	24092.0
9960	23834.0
9970	24190.0
9980	24088.0
9990	24148.0
