#MCS	TotalEnergy
0	24318.0
10	27994.0
20	28844.0
30	28556.0
40	28297.0
50	28439.0
60	28214.0
70	28308.0
80	28399.0
90	28744.0
100	28800.0
110	28304.0
120	28632.0
130	28405.0
140	28600.0
150	28655.0
160	28444.0
170	28506.0
180	28422.0
190	28518.0
200	28610.0
210	28525.0
220	28378.0
230	28443.0
240	28255.0
250	27783.0
260	28120.0
270	27907.0
280	28377.0
290	27536.0
300	27592.0
310	27635.0
320	27931.0
330	27480.0
340	27516.0
350	27778.0
360	27961.0
370	27532.0
380	27624.0
390	27753.0
400	28038.0
410	28016.0
420	27836.0
430	27915.0
440	28120.0
450	27786.0
460	27794.0
470	27814.0
480	27863.0
490	28108.0
500	27612.0
510	27490.0
520	27599.0
530	27862.0
540	27963.0
550	28086.0
560	28129.0
570	27582.0
580	27734.0
590	27880.0
600	27727.0
610	28018.0
620	27668.0
630	27631.0
640	27903.0
650	27841.0
660	27430.0
670	27640.0
680	27968.0
690	27636.0
700	27542.0
710	27645.0
720	27860.0
730	27637.0
740	27710.0
750	27727.0
760	27440.0
770	27549.0
780	27421.0
790	27570.0
800	27460.0
810	27780.0
820	27521.0
830	27670.0
840	27531.0
850	27600.0
860	27759.0
870	27236.0
880	27657.0
890	27420.0
900	27869.0
910	27497.0
920	27096.0
930	27374.0
940	27596.0
950	27368.0
960	27361.0
970	27954.0
980	27463.0
990	27489.0
1000	27376.0
1010	27390.0
1020	27640.0
1030	27295.0
1040	27862.0
1050	27701.0
1060	27741.0
1070	27445.0
1080	27370.0
1090	27138.0
1100	27593.0
1110	27443.0
1120	27327.0
1130	27302.0
1140	27683.0
1150	27429.0
1160	27578.0
1170	27721.0
1180	27472.0
1190	27575.0
1200	27749.0
1210	27505.0
1220	27269.0
1230	27595.0
1240	27441.0
1250	27534.0
1260	27346.0
1270	27375.0
1280	27441.0
1290	27868.0
1300	27239.0
1310	27393.0
1320	27803.0
1330	27592.0
1340	27578.0
1350	27614.0
1360	27491.0
1370	27404.0
1380	27402.0
1390	27002.0
1400	27137.0
1410	27226.0
1420	27387.0
1430	27216.0
1440	27234.0
1450	27568.0
1460	27021.0
1470	27107.0
1480	27465.0
1490	27422.0
1500	27164.0
1510	27079.0
1520	27224.0
1530	27488.0
1540	27515.0
1550	27499.0
1560	27576.0
1570	27281.0
1580	27669.0
1590	27597.0
1600	27437.0
1610	27861.0
1620	27567.0
1630	27467.0
1640	27464.0
1650	27285.0
1660	26990.0
1670	27684.0
1680	27032.0
1690	27496.0
1700	28263.0
1710	27323.0
1720	27485.0
1730	27500.0
1740	27372.0
1750	27575.0
1760	26913.0
1770	27663.0
1780	27522.0
1790	27311.0
1800	27609.0
1810	27795.0
1820	27166.0
1830	27400.0
1840	27500.0
1850	27533.0
1860	27444.0
1870	27744.0
1880	27160.0
1890	27637.0
1900	27066.0
1910	27047.0
1920	27470.0
1930	27099.0
1940	27579.0
1950	27341.0
1960	27176.0
1970	27807.0
1980	27252.0
1990	27410.0
2000	27246.0
2010	27325.0
2020	27646.0
2030	27501.0
2040	27523.0
2050	27438.0
2060	27352.0
2070	27637.0
2080	27483.0
2090	27448.0
2100	27070.0
2110	27225.0
2120	27261.0
2130	27066.0
2140	27324.0
2150	27334.0
2160	27353.0
2170	26995.0
2180	27500.0
2190	27120.0
2200	27499.0
2210	27450.0
2220	27262.0
2230	27539.0
2240	27167.0
2250	27225.0
2260	27065.0
2270	27312.0
2280	27216.0
2290	27496.0
2300	27329.0
2310	27239.0
2320	26869.0
2330	26907.0
2340	27100.0
2350	26995.0
2360	27391.0
2370	27168.0
2380	27576.0
2390	27430.0
2400	27493.0
2410	27562.0
2420	27312.0
2430	26970.0
2440	27120.0
2450	27204.0
2460	27252.0
2470	27541.0
2480	27847.0
2490	27971.0
2500	27835.0
2510	27709.0
2520	27571.0
2530	27698.0
2540	27247.0
2550	27677.0
2560	27310.0
2570	27484.0
2580	27535.0
2590	27410.0
2600	27525.0
2610	27842.0
2620	27274.0
2630	27254.0
2640	27409.0
2650	27549.0
2660	27683.0
2670	27757.0
2680	27360.0
2690	27198.0
2700	27353.0
2710	27669.0
2720	27548.0
2730	27314.0
2740	27415.0
2750	27502.0
2760	27508.0
2770	27111.0
2780	27385.0
2790	27322.0
2800	27285.0
2810	27458.0
2820	27671.0
2830	27626.0
2840	27630.0
2850	27169.0
2860	27351.0
2870	27394.0
2880	27488.0
2890	27073.0
2900	27384.0
2910	27314.0
2920	27402.0
2930	27003.0
2940	26991.0
2950	27308.0
2960	27415.0
2970	27456.0
2980	27393.0
2990	27254.0
3000	27433.0
3010	27277.0
3020	27449.0
3030	27759.0
3040	27462.0
3050	27250.0
3060	27275.0
3070	27429.0
3080	27347.0
3090	26884.0
3100	27234.0
3110	27359.0
3120	26932.0
3130	27209.0
3140	27354.0
3150	27010.0
3160	27263.0
3170	27074.0
3180	26896.0
3190	26882.0
3200	27129.0
3210	27275.0
3220	27045.0
3230	27453.0
3240	27099.0
3250	27196.0
3260	27429.0
3270	27266.0
3280	27570.0
3290	27420.0
3300	27398.0
3310	27386.0
3320	27359.0
3330	27233.0
3340	26810.0
3350	27104.0
3360	27087.0
3370	26948.0
3380	26990.0
3390	26884.0
3400	27294.0
3410	27335.0
3420	27274.0
3430	27280.0
3440	27253.0
3450	27360.0
3460	26849.0
3470	27397.0
3480	26991.0
3490	27244.0
3500	27430.0
3510	27383.0
3520	27418.0
3530	27244.0
3540	27467.0
3550	27118.0
3560	27218.0
3570	27055.0
3580	26876.0
3590	26577.0
3600	27029.0
3610	26893.0
3620	27064.0
3630	27261.0
3640	27335.0
3650	27223.0
3660	27081.0
3670	27379.0
3680	26885.0
3690	27258.0
3700	27176.0
3710	26950.0
3720	26903.0
3730	27163.0
3740	27206.0
3750	27108.0
3760	27085.0
3770	26893.0
3780	27120.0
3790	26978.0
3800	26786.0
3810	27318.0
3820	27143.0
3830	26821.0
3840	26981.0
3850	27152.0
3860	27227.0
3870	26894.0
3880	27536.0
3890	26953.0
3900	27080.0
3910	26902.0
3920	26768.0
3930	26864.0
3940	27383.0
3950	26837.0
3960	27120.0
3970	27242.0
3980	26932.0
3990	27250.0
4000	27511.0
4010	27150.0
4020	27458.0
4030	27430.0
4040	27546.0
4050	27261.0
4060	27380.0
4070	27492.0
4080	27342.0
4090	27478.0
4100	27687.0
4110	27060.0
4120	26901.0
4130	27220.0
4140	27708.0
4150	27314.0
4160	27151.0
4170	26757.0
4180	27019.0
4190	26772.0
4200	27052.0
4210	26907.0
4220	26991.0
4230	26764.0
4240	26884.0
4250	26847.0
4260	27119.0
4270	27296.0
4280	27116.0
4290	27062.0
4300	27244.0
4310	27204.0
4320	27099.0
4330	27112.0
4340	27730.0
4350	27011.0
4360	27187.0
4370	26974.0
4380	27308.0
4390	27084.0
4400	27177.0
4410	26774.0
4420	27219.0
4430	27288.0
4440	26888.0
4450	27203.0
4460	26804.0
4470	27220.0
4480	27008.0
4490	27088.0
4500	27245.0
4510	27269.0
4520	27366.0
4530	27194.0
4540	27199.0
4550	27498.0
4560	27055.0
4570	27359.0
4580	27609.0
4590	27005.0
4600	27221.0
4610	27092.0
4620	26987.0
4630	27439.0
4640	27427.0
4650	26987.0
4660	27157.0
4670	26810.0
4680	27179.0
4690	26919.0
4700	27319.0
4710	27046.0
4720	27247.0
4730	27278.0
4740	27018.0
4750	27001.0
4760	26858.0
4770	27153.0
4780	27490.0
4790	27530.0
4800	27428.0
4810	27297.0
4820	27265.0
4830	27313.0
4840	27300.0
4850	27436.0
4860	27017.0
4870	27173.0
4880	26983.0
4890	27138.0
4900	26958.0
4910	27004.0
4920	27249.0
4930	27173.0
4940	26992.0
4950	27744.0
4960	27505.0
4970	27156.0
4980	26735.0
4990	27285.0
5000	27270.0
5010	27677.0
5020	27777.0
5030	27207.0
5040	27097.0
5050	27026.0
5060	27414.0
5070	27171.0
5080	27486.0
5090	26957.0
5100	27594.0
5110	27330.0
5120	26928.0
5130	26904.0
5140	27247.0
5150	27418.0
5160	27067.0
5170	27335.0
5180	27322.0
5190	27249.0
5200	26812.0
5210	27118.0
5220	27105.0
5230	27365.0
5240	27080.0
5250	27263.0
5260	27017.0
5270	27077.0
5280	27419.0
5290	27490.0
5300	27051.0
5310	27048.0
5320	27087.0
5330	26936.0
5340	27335.0
5350	26954.0
5360	27276.0
5370	27056.0
5380	27074.0
5390	27199.0
5400	26845.0
5410	27206.0
