#MCS	Mean_volume
145300	50.699588477366255
145400	50.61065573770492
145500	50.454918032786885
145600	50.28163265306122
145700	50.50204081632653
145800	50.28163265306122
145900	50.477551020408164
146000	50.648979591836735
146100	50.260162601626014
146200	50.38211382113821
146300	50.25910931174089
146400	50.412955465587046
146500	50.445344129554655
146600	50.27935222672065
146700	50.51821862348178
146800	49.94779116465863
146900	50.05622489959839
147000	50.17269076305221
147100	49.812
147200	50.06
147300	50.208
147400	50.044
147500	50.216
147600	50.248
147700	50.244
147800	50.336
147900	50.388
148000	50.468
148100	50.376
148200	50.564
148300	50.576
148400	50.524
148500	50.868
148600	50.932
148700	50.745019920318725
148800	50.56175298804781
148900	50.54581673306773
149000	50.42063492063492
149100	50.53174603174603
149200	50.57936507936508
149300	50.642857142857146
149400	50.66269841269841
149500	50.69444444444444
149600	50.59288537549407
149700	50.59288537549407
149800	50.60474308300395
149900	50.55731225296443
150000	50.88932806324111
150100	50.80237154150198
150200	50.96442687747036
150300	50.5
150400	50.52549019607843
150500	50.15625
150600	50.1796875
150700	50.06225680933852
150800	50.431906614785994
150900	50.42801556420233
151000	50.29961089494164
151100	50.18217054263566
151200	50.36046511627907
151300	50.395348837209305
151400	50.189189189189186
151500	50.034749034749034
151600	50.034749034749034
151700	50.03846153846154
151800	49.770114942528735
151900	49.536121673003805
152000	49.57034220532319
152100	49.456273764258555
152200	49.50190114068441
152300	49.50570342205323
152400	49.6425855513308
152500	49.650190114068444
152600	49.67680608365019
152700	49.97718631178707
152800	49.840304182509506
152900	49.68181818181818
153000	49.75
153100	50.04924242424242
153200	49.78409090909091
153300	50.071969696969695
153400	50.071969696969695
153500	49.94318181818182
153600	50.09469696969697
153700	49.958333333333336
153800	50.22727272727273
153900	50.321969696969695
154000	50.154716981132076
154100	50.135849056603774
154200	49.969811320754715
154300	50.241509433962264
154400	50.078947368421055
154500	50.203007518796994
154600	50.18796992481203
154700	50.3421052631579
154800	50.421052631578945
154900	50.31578947368421
155000	50.244360902255636
155100	50.409774436090224
155200	50.390977443609025
155300	50.37078651685393
155400	50.37078651685393
155500	50.40823970037453
155600	50.355805243445694
155700	50.51685393258427
155800	50.651685393258425
155900	50.651685393258425
156000	50.70786516853933
156100	50.70786516853933
156200	50.749063670411985
156300	50.853932584269664
156400	51.03370786516854
156500	50.88014981273408
156600	50.89513108614232
156700	51.10112359550562
156800	51.11610486891386
156900	50.83955223880597
157000	50.940298507462686
157100	51.03358208955224
157200	51.21268656716418
157300	51.11194029850746
157400	51.223880597014926
157500	51.13059701492537
157600	51.10780669144982
157700	50.98884758364312
157800	51.15613382899628
157900	51.185873605947954
158000	51.394052044609666
158100	51.21189591078067
158200	51.05925925925926
158300	51.12222222222222
158400	51.2037037037037
158500	51.333333333333336
158600	51.32962962962963
158700	51.407407407407405
158800	51.44814814814815
158900	51.492592592592594
159000	51.65925925925926
159100	51.58518518518518
159200	51.666666666666664
159300	51.80740740740741
159400	51.714814814814815
159500	51.65185185185185
159600	51.481617647058826
159700	51.31985294117647
159800	51.21245421245421
159900	50.61231884057971
160000	50.57608695652174
160100	50.71739130434783
160200	50.79347826086956
160300	50.411552346570396
160400	50.59205776173285
160500	50.68592057761733
160600	50.74368231046932
160700	50.808664259927795
160800	50.812274368231044
160900	50.96750902527076
161000	50.97111913357401
161100	50.830935251798564
161200	50.902877697841724
161300	50.97482014388489
161400	50.935251798561154
161500	50.888489208633096
161600	50.831541218637994
161700	50.42348754448398
161800	50.07067137809187
161900	50.197879858657245
162000	50.34982332155477
162100	49.936619718309856
162200	49.90877192982456
162300	49.83859649122807
162400	49.98245614035088
162500	49.90877192982456
162600	50.04210526315789
162700	50.03496503496503
162800	50.03846153846154
162900	50.08041958041958
163000	50.12237762237762
163100	50.24825174825175
163200	50.36013986013986
163300	50.13636363636363
163400	50.24825174825175
163500	50.39510489510489
163600	50.36013986013986
163700	50.43356643356643
163800	50.47202797202797
163900	50.61188811188811
164000	50.53496503496503
164100	50.80419580419581
164200	50.82517482517483
164300	50.616724738675956
164400	50.65853658536585
164500	50.38754325259516
164600	50.3840830449827
164700	50.148275862068964
164800	49.97594501718213
164900	50.04123711340206
165000	50.12027491408935
165100	50.023972602739725
165200	50.09931506849315
165300	49.534013605442176
165400	49.77891156462585
165500	49.501694915254234
165600	49.447457627118645
165700	49.0976430976431
165800	49.377104377104374
165900	49.32659932659933
166000	49.19798657718121
166100	49.285234899328856
166200	49.328859060402685
166300	49.22147651006711
166400	49.45302013422819
166500	49.40604026845637
166600	49.560402684563755
166700	49.59060402684564
166800	49.33444816053512
166900	49.5685618729097
167000	49.36
167100	49.413333333333334
167200	49.43
167300	49.49
167400	49.352159468438536
167500	49.40199335548173
167600	49.40199335548173
167700	49.63787375415282
167800	49.521594684385384
