#MCS	Adhesion_energy
173800	561528.0
173900	559744.5
174000	559887.0
174100	560125.5
174200	561930.0
174300	561046.5
174400	564120.0
174500	563107.5
174600	562239.0
174700	564553.5
174800	564613.5
174900	565998.0
175000	568390.5
175100	566977.5
175200	566632.5
175300	568417.5
175400	566085.0
175500	568417.5
175600	568320.0
175700	570561.0
175800	570361.5
175900	571416.0
176000	571017.0
176100	572073.0
176200	572946.0
176300	574458.0
176400	574908.0
176500	574554.0
176600	575809.5
176700	575091.0
176800	577200.0
176900	576364.5
177000	576448.5
177100	579000.0
177200	578077.5
177300	579855.0
177400	578439.0
177500	577761.0
177600	579174.0
177700	579633.0
177800	580507.5
177900	580900.5
178000	580810.5
178100	581605.5
178200	582457.5
178300	581025.0
178400	583440.0
178500	585351.0
178600	583609.5
178700	582357.0
178800	583629.0
178900	583707.0
179000	584374.5
179100	585159.0
179200	584913.0
179300	586563.0
179400	589209.0
179500	585753.0
179600	585310.5
179700	587889.0
179800	588931.5
179900	588096.0
180000	586912.5
180100	590799.0
180200	589869.0
180300	589288.5
180400	591204.0
180500	591621.0
180600	591189.0
180700	591762.0
180800	592516.5
180900	592810.5
181000	593322.0
181100	592485.0
181200	592885.5
181300	594397.5
181400	596650.5
181500	593970.0
181600	595222.5
181700	596707.5
181800	596631.0
181900	596539.5
182000	596259.0
182100	597111.0
182200	599938.5
182300	598567.5
182400	598932.0
182500	601027.5
182600	602695.5
182700	599487.0
182800	601827.0
182900	603445.5
183000	603157.5
183100	601677.0
183200	602433.0
183300	602973.0
183400	604086.0
183500	603246.0
183600	604501.5
183700	604822.5
183800	606013.5
183900	607194.0
184000	606526.5
184100	606997.5
184200	607702.5
184300	606882.0
184400	607129.5
184500	608002.5
184600	606673.5
184700	610740.0
184800	611467.5
184900	611929.5
185000	611730.0
185100	610653.0
185200	611098.5
185300	612423.0
185400	612498.0
185500	614587.5
185600	614305.5
185700	613653.0
185800	616567.5
185900	613299.0
186000	614160.0
186100	616344.0
186200	617094.0
186300	617389.5
186400	618780.0
186500	618084.0
186600	618894.0
186700	618742.5
186800	617376.0
186900	619498.5
187000	621400.5
187100	621469.5
187200	621562.5
187300	623097.0
187400	623019.0
187500	622764.0
187600	624997.5
187700	624774.0
187800	624094.5
187900	624891.0
188000	625945.5
188100	627622.5
188200	625804.5
188300	625836.0
188400	628224.0
188500	627063.0
188600	627630.0
188700	628566.0
188800	628525.5
188900	630427.5
189000	632259.0
189100	632346.0
189200	631597.5
189300	632718.0
189400	633453.0
189500	632109.0
189600	633409.5
189700	634516.5
189800	635124.0
189900	633097.5
190000	636720.0
190100	637116.0
190200	637543.5
190300	637056.0
190400	640194.0
190500	637369.5
190600	638811.0
190700	640504.5
190800	640753.5
190900	641494.5
191000	641353.5
191100	642591.0
191200	642178.5
191300	642582.0
191400	642567.0
191500	644089.5
191600	643020.0
191700	645969.0
191800	645952.5
191900	645226.5
192000	646602.0
192100	646801.5
192200	647461.5
192300	646333.5
192400	649626.0
192500	649722.0
192600	649602.0
192700	653494.5
192800	652971.0
192900	652156.5
193000	653337.0
193100	651981.0
193200	652912.5
193300	654790.5
193400	652689.0
193500	656091.0
193600	654435.0
193700	655956.0
193800	656947.5
193900	655701.0
194000	657718.5
194100	657906.0
194200	657216.0
194300	658108.5
194400	658872.0
194500	657529.5
194600	658864.5
194700	661035.0
194800	663009.0
194900	661425.0
195000	661908.0
195100	662376.0
195200	661722.0
195300	662779.5
195400	663250.5
195500	664600.5
195600	663826.5
195700	664522.5
195800	664677.0
195900	666178.5
196000	665770.5
196100	665541.0
196200	667447.5
196300	667161.0
196400	666508.5
196500	666373.5
196600	667819.5
196700	668232.0
196800	668985.0
196900	669648.0
197000	669879.0
197100	670428.0
197200	670885.5
197300	670360.5
197400	672913.5
197500	671259.0
197600	672957.0
197700	673701.0
197800	673678.5
197900	675586.5
198000	675186.0
198100	676075.5
198200	675577.5
198300	676419.0
198400	678843.0
198500	677308.5
198600	678217.5
198700	678109.5
198800	680688.0
198900	679647.0
199000	679932.0
199100	681024.0
199200	680283.0
199300	681126.0
199400	683835.0
199500	679750.5
199600	680224.5
199700	684150.0
199800	685575.0
199900	684019.5
200000	682533.0
200100	684430.5
200200	683244.0
200300	685114.5
200400	684829.5
200500	684048.0
200600	686074.5
200700	686962.5
200800	688047.0
200900	687468.0
201000	688347.0
201100	689208.0
201200	690631.5
201300	690760.5
201400	690660.0
201500	694194.0
201600	692614.5
201700	693154.5
201800	693846.0
201900	693243.0
202000	695811.0
202100	695041.5
202200	694996.5
202300	696961.5
202400	698686.5
202500	697360.5
202600	698509.5
202700	699259.5
202800	698407.5
202900	699885.0
203000	701527.5
203100	700321.5
203200	701781.0
203300	702202.5
203400	702966.0
203500	704301.0
203600	704206.5
203700	704907.0
203800	704673.0
203900	705186.0
204000	704472.0
204100	705073.5
204200	706851.0
204300	706912.5
204400	710106.0
204500	710403.0
204600	707734.5
204700	710788.5
204800	710394.0
204900	712149.0
205000	713179.5
205100	712987.5
205200	712497.0
205300	714819.0
205400	715330.5
205500	714981.0
205600	715197.0
205700	716991.0
205800	716259.0
205900	714880.5
206000	715998.0
206100	717927.0
206200	717883.5
206300	717657.0
206400	719076.0
206500	719583.0
206600	723463.5
206700	722544.0
206800	724342.5
206900	724941.0
207000	723619.5
207100	724387.5
207200	724131.0
207300	727512.0
207400	726007.5
207500	727197.0
207600	726988.5
207700	730176.0
207800	729717.0
207900	729072.0
208000	729094.5
208100	729885.0
208200	731331.0
208300	731328.0
208400	734688.0
208500	733387.5
208600	733252.5
208700	736749.0
208800	733777.5
