#MCS	Total_cells	P_mean	P10	P20	P30	P40	P50	P60	P70	P75	P80	P90	P95	P99	P_max
57900	115	35.01287686930221	28.641798862833458	31.434493185824977	33.902435777917525	34.82477555373407	36.19819926690525	36.66481470254221	37.75826743236466	37.92468695310254	38.36594869068067	39.7495475920161	40.67856657985667	41.750986259699204	43.632036197661364
58000	115	35.3499349721998	28.055417347605545	30.450902361051156	33.067116433590854	34.89907561357613	36.24509028739158	37.63782294702996	38.189969691436275	38.935243719544815	39.48187670066945	40.36828109613307	41.69119701567761	43.52552869315863	48.602635431219824
58100	115	35.262923097914815	29.0415927060023	31.118351989365873	32.93932621480817	34.855577086586344	36.16041316561132	37.03835259547886	37.96526083508434	38.39160588604591	38.996324955719686	40.921368544860165	41.774320945360344	43.19447026076657	44.63004795100824
58200	115	35.216359095660046	29.33760145670567	31.763888013524774	32.69330388245835	34.20299973479905	36.06745509922621	36.74514398508218	38.028393767982195	38.50273259208643	39.60238573068018	40.817470842534384	41.865729401187124	43.54555484619257	43.83309286347776
58300	115	35.09529616415749	28.377000896215396	30.868601172007402	32.559469810076	34.675495602409136	36.10993098921426	37.163475953772284	37.86188223674871	38.25927556728584	38.6322572773759	40.937600844234844	41.535344969025026	43.20927626013021	43.63446692269463
58400	115	35.18854715533289	28.514638984610247	30.95774286276119	33.203323552785335	34.95504134085331	36.246985428942935	37.181273734270874	38.08425375185398	38.53698246910881	39.30660769286133	39.93922654206945	41.40344723692342	42.644167571487195	43.21524238546044
58500	115	34.94024828192779	28.15671541010761	30.1235152246918	32.45412225711152	34.07356568671421	36.05766353454419	37.12545769571043	37.96744711432329	38.43780339458772	39.24275378219936	40.32099044797178	41.49883740163277	43.30157652013626	44.917793609889486
58600	115	35.358629720778836	29.80837933730072	31.02085519629436	32.634174437400354	34.9321490450071	36.437227428297774	37.771909704952485	38.45927479904822	38.97728702287441	39.499218619155364	39.737643905808	41.45380993700528	41.99760157909386	42.66236917012611
58700	115	34.902184097779816	28.210827194562807	30.024775362999208	32.42477545836664	34.506909028506016	36.02779445574561	36.798935792739215	37.95897390898135	38.08575338560331	39.32207506916056	40.27911056626872	41.39579525958707	43.20406819142052	45.02687411237093
58800	115	36.03442738869298	30.298244589216303	32.692809497705824	34.32010574976321	35.3165478315208	36.48949488296785	37.809301671735376	38.368796896171624	39.472595313586226	39.666438768534135	40.74009688218175	42.037741618305155	44.945545073998076	46.809776591995615
58900	115	35.69560309759384	30.021030578712452	32.47456334870221	33.76294374670069	34.82477555373407	36.05760860290502	37.33979820516906	38.09147176924089	38.600668838271304	39.60529710755618	39.97187516181002	41.462851684812634	43.10017941548611	43.7285785535023
59000	115	35.210595329012584	28.35238053553949	31.17388924985753	33.47808611874879	34.82477555373407	36.29102687064733	37.32356590579438	37.98526968465194	38.10466360238752	38.51239644070738	39.75374711583063	41.4019201373545	43.23769706626208	43.87070043694439
59100	115	35.73469382946446	29.975831452712555	32.19562323157989	34.15248459941849	35.04084044136361	36.42191523387919	37.80547018990328	38.10844015258044	38.41129201223339	38.86093769123981	39.93420304366737	41.3952967549616	43.98010860665348	45.17935060979653
59200	115	35.19838817562866	28.872418363560065	30.987443026769323	32.43015008977782	34.53393676826854	36.00534114823495	36.68900110326867	37.84377127531443	38.6028592373832	39.561307850908996	40.88561354092454	42.0951491839316	43.35964091068792	45.47504762344761
59300	115	35.46878220900185	30.063755154510183	32.400879765846184	34.37531067383788	35.12768186972717	36.17935084821511	37.03635033723113	37.855389316998846	38.085293333125264	38.301571556155615	40.001332253314835	40.47981154972149	41.61389144521574	43.06839638104975
59400	115	35.351886457104705	28.548871008849893	30.675265148076324	33.32156939926226	34.858856505444784	36.31369990471467	37.57628165837704	38.23292074010315	38.61957905505551	39.235560484050076	40.794583575074284	41.42440228397572	41.901486591405664	43.22876930160601
59500	115	35.65339736998752	29.850128756360753	31.342758721702374	33.45651583733779	34.85460479657304	36.74201562823146	37.82386679586125	38.23400289339479	38.68718616996375	39.625879992753106	40.58526107085382	41.73441051123327	43.17662187256752	43.35592231337432
59600	115	35.645296352485126	29.87977673531168	32.237828583245026	33.51416109948259	34.92907652830873	36.33263758731846	37.047641606254906	37.993959869968606	38.44151128023168	39.60962846730472	40.44912673608123	41.77736636641857	43.384728739613166	45.02600893905401
59700	115	35.677714992979325	29.351709274935455	31.537410358391572	33.53061037883199	35.360305001992494	36.32176112276284	37.29380669027414	38.010131744540196	38.60469944729539	39.628725451662106	40.95270704500654	41.691348077685326	42.99956895977735	43.7940845332123
59800	115	35.28817756491972	29.137013083113196	31.099360748413893	32.42477545836664	34.57717071487714	36.27133387800495	37.54378410064419	38.171790065453024	38.67368671963777	39.61714913355608	39.92267014602366	40.580153801702	43.06043211734472	43.226008986737725
59900	115	35.220921402979904	28.868647306531056	31.52450691635058	33.05025242036572	35.048415514405136	36.17112483524943	37.67306846001229	38.121230984761134	38.370632299565386	38.68570988216106	40.01221146445241	41.59969051785756	42.376402472379375	43.21524238546044
60000	115	35.68918899956272	29.50291685149623	31.591987688488736	33.8845459163309	34.82477555373407	36.373218335755155	37.12111534963405	37.8746401099459	38.56181843646846	39.66754289448145	41.050155772893774	41.943705401322404	43.80703686441215	45.63737061719439
60100	115	35.64989337422598	29.754116370695375	31.693204726823023	33.31222690073046	34.86042571225626	36.499451242567375	37.82652823377903	38.25945546840412	38.83692981834065	39.36236467990966	40.27251876956834	41.64400387117585	42.29810923104524	43.416250986092564
60200	117	35.75314694958358	29.786011173830776	32.260336822394855	33.869394396956885	35.36252561350593	36.917920469762976	37.7966289425789	38.15970235825371	38.4818654356568	39.53065050308833	40.2243849207458	41.531455808971806	42.150485943940296	43.400018686717885
60300	117	35.910073919698554	29.39941191039052	31.50366035928564	33.124629859801644	35.61634137216297	36.81172387833794	37.7496102060315	38.547547196612136	39.634180163431665	39.82293900852892	41.20815015347398	41.54792431439491	45.1329232123448	45.52921021966904
60400	117	35.388806229236586	29.283300158095336	31.321814660977907	32.58686284523901	34.8676890587667	36.478728281690564	37.4826712787768	38.15694204338543	38.84409839725231	39.62093339864587	40.00280442124458	41.161238533622964	42.68136727753299	43.42977790223813
60500	117	35.18104914457656	29.796915104205983	30.95136941932651	32.76087666509211	34.18627305067184	36.00534114823495	36.96332696270074	37.857001560608474	38.56181843646846	39.260296201168245	40.22069626117555	41.52372692734061	42.62440811156143	43.54454382937365
60600	117	35.230163492021234	28.15216295051141	31.314271173628914	33.01497806827283	35.166857741492095	36.17383021847854	36.97879021912704	37.935479646908426	38.201082362040324	39.26475390368687	40.607890159609816	41.48087475562424	43.30206239048472	43.83737066487811
60700	118	35.111290298829005	28.714742586487045	30.83960138639868	32.477039392337794	34.318617102341705	36.03337345034879	36.998345882671494	37.985475678298826	38.73009464661027	39.44850023670988	40.043466193849056	41.60583393505321	43.76899972552721	44.04925573006585
60800	118	35.02642814403129	28.81754920912981	30.793364052418475	32.42931397031225	33.73191149044269	36.012914847985485	36.92761590407645	38.03762365665371	38.554797486337065	39.29484820220605	39.80043076937909	41.189728828278376	43.35824084053458	45.79698822771206
60900	118	35.130648056638876	28.64612747600004	30.94028833441498	32.614823049576444	34.58148834171588	36.14101543052948	37.658453897411164	38.16694646816923	38.75824367845735	39.61769792509877	40.22885498288324	41.469407775947545	42.0352295841985	43.24132118115631
61000	118	35.466132830740975	29.39576444954964	32.15991766611951	33.276896930352905	34.806358802668	36.204485506362744	37.807678441797904	38.12383474445778	38.35807698678764	38.98828571032718	39.82271790868126	41.49287319890991	42.00632060352109	43.32881354944402
61100	118	35.5312266526273	29.455330945774403	31.39307198330898	32.98901256908275	34.82477555373407	36.45757273415529	37.63489646395319	38.012545990081705	38.75028889046007	39.63470306370182	40.3437966912641	41.48073467994436	43.46162809060337	44.05380132320715
61200	118	35.704775269406866	29.52321958533339	31.686472854442766	32.94224377149358	35.30820326127432	36.53554132950194	37.84584494469309	38.487920275584294	39.30467615909902	39.665691698241424	41.22982617829039	41.737458382249955	43.52139742190577	43.842781431336334
61300	118	35.70729950624537	28.544931723675926	31.585546953796076	33.853203296311584	35.28358060827304	37.03192422040502	37.87708731447092	38.44969746775896	39.2346091367242	39.74736131277714	41.26092160593343	41.74964839962722	44.09372096936644	45.21084017195062
61400	118	35.366196002188886	29.761217091845992	30.608072767043815	32.50048902245389	35.12560499950996	36.19310435737225	37.632888712541536	38.18651174475053	38.68871395617816	39.5181398222674	40.668041677791734	41.79049693980487	43.42854578557155	43.61379889345699
61500	118	35.61205965315832	29.121898642595625	31.30072640470062	33.00262874914197	35.616427889494666	36.6709752858751	37.79521170628832	38.14760366472656	38.3870671593595	39.615187549188704	40.538273919998936	41.72907375417617	43.49178198995105	45.04132113347259
61600	118	35.754601637130044	29.18605948379145	30.85235513972293	33.96030351320096	34.88772399034169	37.048520441889195	37.93460623384563	38.67201473787054	39.38911295495791	39.606931323821485	41.42596096923717	42.219842631556084	43.81197054958418	45.27306398622022
61700	118	35.48607852309395	28.519841010839627	31.325249261717	33.17381908274174	34.870788111729055	36.25792369159262	37.634450144384935	38.059634764469045	38.35813191842681	39.21950945908466	41.42373211797785	41.76349597921644	43.37570827781599	43.87095449577555
61800	118	35.33269284836488	27.81576571210844	29.948821685875192	32.42477545836664	34.54714096103398	36.30244578513975	37.81326224291952	38.33103414082434	39.572375202910735	39.91816575161174	41.48568402063356	42.13449328384149	44.86217106802802	46.108162230699236
61900	118	35.81769761563404	30.05516238274622	31.465789113950997	33.123468055633204	34.98206862635925	36.31151637205767	37.66568839428983	38.333371482071016	39.54528900652895	39.82101365457602	40.71845381634885	41.751677437049054	43.43583548874758	43.53361243317886
62000	118	35.70870362137858	29.10895400182526	31.368049248376156	32.92942822007526	35.12012052959545	36.09341029873394	37.969026398949424	39.04547366657589	39.641606234401934	39.94276688621394	41.30066876674573	41.83489818374583	43.27014642148157	43.54454382937365
62100	118	35.43333404916423	29.672312293786128	31.435654989993417	32.73087369042305	35.290681895926724	36.545755181160075	37.555256573484805	38.03146719319375	38.32945416955272	39.46543840764789	40.03944519786182	41.42475109988445	42.477586795990774	43.85360296425279
62200	118	36.04793561722576	29.74588704464468	32.34227783421666	33.80886865698312	35.568896915412004	36.89306390303864	37.84480673671278	38.44417683802239	39.585455799488045	39.894633037391394	41.486935088715654	42.35071314200522	44.13782462115219	44.4247759352038
62300	118	35.42812999133921	29.71526059587104	30.93989419990394	33.00220371558389	34.82477555373407	36.209487718754644	36.9004110097776	37.84118674169149	38.45252164065778	39.52558580595687	40.16306473194054	41.88144725477832	44.029336007082804	45.07649111545106
62400	118	35.80571446729045	29.429982054234006	31.63719093436157	32.712986575418384	35.69130246026507	36.68038919553783	37.88191305897199	38.45723408865306	39.0082341350917	39.624775744468934	40.34047332709433	42.00032412846021	45.28894238850955	47.0388689931533
62500	118	35.438888421190335	29.085566856448715	31.453888174324856	33.802237034844346	35.343344858398815	36.608126624209945	37.63363578283425	38.03508169505112	38.14570440330226	38.82277118834463	39.91069092881171	40.513798784844084	41.812382803482905	42.31959574170651
62600	118	35.25260207771769	27.67907162347128	30.135756620338363	32.932862134168865	34.53433776923448	36.238869279255596	37.631633524586505	38.0926088541717	38.66596195787952	39.5006852939212	40.499908289911765	41.94200595373558	43.59780678267458	43.91674688347848
62700	118	35.60718375061589	29.436041014034437	31.430362326559408	33.75528833613689	35.442687354546436	36.727606372631726	37.685049050515225	38.00044180339064	38.540879182262415	39.617001867828364	40.554235681050706	41.24988446633324	43.54445168154894	44.4923823967938
62800	118	35.58567425683524	29.97355925268057	31.695039443571297	32.99702091542822	35.70223934962378	36.68988550265931	37.75442496420474	38.21591390461617	38.563511017600376	39.6283683960075	40.67959792138208	41.42017117446867	41.95917170021894	43.225899123459385
62900	118	35.87175257651114	29.628755623797407	31.787827221874977	33.603954416806026	34.98081618498618	36.27779864528975	37.801152563064534	38.37205846224733	39.35392065700103	39.64818223825605	41.42470028811822	42.73163522053728	44.984390531953395	45.2892962855949
63000	118	35.549607433357195	29.019990152253285	30.884687902538282	32.74178860712609	34.81350815550595	36.22039164912985	37.245269235088564	38.69471867098491	39.60420465458219	39.67363481326538	41.47279568479335	42.531416948863715	44.71913182621179	46.01612426927022
63100	118	35.4753804907288	28.69808388026331	31.146632170501473	33.530033596620704	34.67652007747965	36.14426326369539	37.270875477502706	38.376116537091	39.61138696640364	39.70937883087318	41.27151654583831	41.75311389941335	42.41493481999143	44.21882970018305
63200	118	35.61686503660551	29.982890975133795	32.28925146396286	33.64615015543431	34.8788635169436	36.30020045438869	37.344096605934105	37.99810995530788	38.23653730189699	38.75158527714448	40.11019714911254	41.4922318720226	43.48341040814157	44.34057194549314
63300	118	35.85972572321446	29.85252240253758	31.48279732272895	34.14874444143652	35.40379300743225	36.2464979106453	37.39342796449055	38.53194249121497	39.13063899329927	39.66491166896522	41.49829220511401	42.16362353209324	43.23506954863149	45.36239656442012
63400	118	35.69557501631169	29.275300738141233	32.220843720413725	34.342145696689116	35.39211728752671	36.33180331304857	37.23807319035732	38.371018880976045	38.95071727565346	39.60582719787417	39.999523629095165	41.64985683732939	43.417652978853276	44.87019534454885
63500	118	35.55777077791976	30.63943186655488	32.299657748675784	33.61231432564218	34.63573196210509	36.211963075744734	37.53315757504679	38.15675252923029	38.95208370017781	39.354679743589806	39.884606639951926	41.47403782648407	41.92707580886743	43.6570850251228
63600	118	35.81966062227739	30.020381608617935	31.90792426459193	34.3717366840644	35.01322905293491	36.21865100281366	37.811834020301106	38.15675252923029	38.58562786882112	39.25604174571454	40.965747816145445	41.46325474571504	44.48563459423818	47.166076936560785
63700	118	35.50863520389997	29.584636591152684	31.916287606655533	33.45048022348401	34.797473610032284	36.218984025876125	37.225801462166785	37.87361288829343	38.411290295619665	39.45714530468031	40.853403001006335	41.42747570918727	42.36403090593465	43.555145635733425
63800	118	35.887833712704676	29.09798552677403	32.304778750737384	33.7043783795998	35.44538312473869	36.705575352097185	37.73048850243649	38.159750423437984	38.7755299786586	39.617001867828364	41.112542322144414	41.86561320978762	44.098386862797526	45.752136544329915
63900	118	35.59504066501828	29.577533930208027	31.131438079107102	33.72815279303249	34.98811430750648	36.254154007854595	37.56516624119104	38.084141141993676	38.63117306414779	39.48276384664205	40.047371833394024	41.486104934318696	43.14861154310935	43.95375707536914
64000	118	35.7017908748759	29.917358006000452	32.1518193692149	33.6200610600561	34.82477555373407	36.07960185793763	37.82657217909036	39.143462097817974	39.62514390878823	39.859861309796905	41.13908597683676	41.79403385072191	42.89266265157425	43.2477069842098
64100	118	35.47796983697163	29.74843175282922	31.621003953589206	32.76077504155965	34.79056914672401	36.237684815786	37.835100316071475	38.26276097979116	39.165311157297765	39.603890857593434	39.98996415058864	41.412158021604775	43.49533016185412	44.44608189142855
64200	118	35.70989764326385	30.085852002904904	32.061694402119976	32.90601910204305	34.82477555373407	36.130138965973856	37.38377647548841	38.40804555235845	39.35740366624714	39.68010576035958	40.803082872944834	41.78363391813609	43.386303492379064	43.56596716864988
64300	118	35.511017685137084	30.178617808552918	31.519061817617875	33.08885974966525	34.91184401884457	36.307884017417564	37.42251701401292	37.87478018562579	38.17323202098123	39.56760576333982	40.262120210273494	41.681174738111075	43.143434648104886	44.724736364027194
64400	118	35.41541363111203	29.238816516695625	31.45368492725993	33.01415272039431	34.80894196299996	36.12843608515959	37.81123801201611	38.06727575547757	38.35671056226329	39.27250201139177	40.03053940586142	41.48878216508274	43.501135062823394	43.62099493818823
64500	118	35.46076668666199	29.305226121869964	31.73205512862587	33.392810928747075	34.81520691644728	36.1762678099667	36.806936585984296	37.887967898899475	38.14026617102445	39.07412188969393	41.131667458966874	41.44430813671988	43.154396394030314	43.64977911711321
64600	118	36.21855580183608	31.368061607994967	32.42477545836664	33.70454592109927	36.02660930563052	37.102974950684256	37.81322928393602	38.321473289026834	39.67649125850221	39.871874859283345	41.370088625746575	42.29461763873051	43.53945784623202	43.588585271078045
64700	118	35.808138964466465	29.102796165074324	32.171103121145464	33.81923013742153	35.99698604591722	37.2247756491015	37.955002351469375	38.394978688690934	39.153284561547025	39.673461778602	40.282716141734724	41.07015363613354	41.59973679776356	44.8086032441297
64800	119	35.4974646551458	29.708997015714704	31.140909666990957	33.35095645292713	34.74717589836182	36.33896845873278	37.56857749598348	38.053453581771464	38.412644703847945	39.56132433040075	39.98578110626586	41.656528284906564	43.23645561121684	45.09093813655272
64900	119	35.83791446470338	30.00956897205724	32.012845068697246	33.22168582646882	35.132595504850904	36.402112377958474	37.77339285921007	38.050231841134156	38.32114919235573	39.640261095887766	41.07210096274212	42.13313166583556	43.72055001977944	45.002525663308916
65000	119	35.4406472100144	27.624775267631776	30.78627512438361	32.008841925492746	34.49453934239937	36.86467797849764	38.089535428960154	39.49918016700794	39.667969987975994	39.76253343151584	40.75755141052796	41.62750652664217	43.647206668450885	45.540951857541586
65100	119	35.50296992832206	29.328513017005026	30.63537241842023	32.99280628541292	34.82020705838149	36.19651698545567	37.88809286837859	38.228320215322675	38.91187030707806	39.61066392870307	40.32255874627008	41.56213375615716	43.099294054791784	45.21441072849666
65200	119	35.61459929497772	29.62881879518245	31.579854662687104	33.502864407887316	34.82477555373407	36.47185496033944	37.84890738357681	38.408910725675376	39.12643328967533	39.61128190964373	40.242781526703766	41.482243926730554	44.80831732494781	46.1568041971841
65300	119	35.27229360586466	29.228806598747905	31.08047937074025	33.04383365832873	34.82755417564167	36.06734523594787	37.319851153695524	37.950585847680124	38.38294728642177	39.17166400136775	40.2215724208203	41.50629437165007	43.46096039652926	44.61381565163356
65400	119	35.501729518899204	29.831729403820827	32.04343787184189	33.7225744850748	34.75248778786954	36.22999781952967	37.15349219894561	37.916303011674245	38.192128504855646	39.03188632562724	40.24909042546242	41.41446377715893	44.24577202124665	46.48150511631684
65500	120	34.71270623646593	27.624775267631776	29.91909405604747	32.027407446241156	33.94048280449751	36.11301402746267	37.180359193071126	37.8775514868219	38.160597743972176	38.48980717738978	39.76541184940834	41.51677807498563	44.863366517825455	45.35353883760399
65600	120	35.34752373645275	29.01077330984608	30.580262251423118	32.67483517872397	34.6941984627767	36.43652704989836	37.802407751019565	38.24969960928756	38.57666886179527	39.45665209196268	40.16024124568721	41.50823345851277	44.18003065946283	45.61037171654243
65700	120	35.20628019948355	29.137114020000173	31.977415534723697	33.071132623059654	34.79492935610433	36.11074123089202	37.41724632323457	37.91072607700753	38.19303487690195	38.56151631245302	40.2712045301012	41.40180203433029	43.0342273222015	43.16281013587286
65800	120	35.8458702986172	30.0046086150046	31.623823319969596	33.52762965076154	35.034767748653394	36.55413912258837	37.91794821426738	38.66695210067555	39.601866626690025	39.66590867821615	40.97470853978503	41.67716404180619	43.10292805738107	45.63022950410232
65900	120	35.52663470141033	28.35081223724119	30.938299809077034	34.21797135305478	34.98888609703681	36.546630654159344	37.86939139182323	38.49131642417596	39.05807944779713	39.61304521526108	40.157042850996554	41.56713047538515	43.451275399227235	43.609308231954856
66000	120	35.188525214462466	29.499847546157618	31.60837516974407	33.3575949415208	34.82477555373407	36.20012874073109	37.483929213313786	37.91072607700753	38.092990629063934	38.368503011902064	39.689819047455785	40.34471198970177	43.23537895108912	43.617424381642195
66100	121	35.26306499349022	27.794200923861354	32.27814016664979	33.824747333930645	34.82477555373407	36.10360011779994	37.2247756491015	37.89807944037966	38.19572652722127	39.370782953612434	40.27081039559016	42.03834574915709	43.43949805578923	45.00534090981637
66200	121	35.39602679070345	28.863088224647072	30.84704737008815	33.607451502284675	35.20973188586413	36.34167384196189	37.2247756491015	37.90895590493528	38.1379933744538	38.44197133270973	39.865813152900955	41.6531513623886	44.82787600973242	45.50302156069483
66300	121	35.508664964093754	28.911840054410277	30.725243326683994	33.2871863130149	35.234142133020214	36.23075312956826	37.59783683358728	38.28765462537194	39.661233995722796	39.87674454909575	41.404420900227706	41.74610942877371	42.11636790285193	44.010515191541344
66400	121	35.63166737438271	29.686595893261256	32.049940404628614	33.47260806103259	34.54620574987712	35.988188743904175	37.86123404340651	38.255299889900925	39.24086962697584	39.404112725678715	40.16524551801558	41.54412579154632	43.2840991951598	45.114366480658646
66500	121	35.78048870412319	29.04172591522729	31.938030922729922	34.32594360971598	34.82477555373407	36.19558314758979	37.79451956763478	38.22462056942459	38.57713063088704	39.70360002243251	41.20595288790719	42.93929329609091	43.67577276876836	45.01161684959152
66600	122	35.37911040170205	27.795171153938192	31.10977441390951	33.012793162324854	35.26588987387841	36.49999369250418	37.805319127895565	38.26080816001868	38.76466381378532	39.61019975635209	40.44089522995164	41.711435891484236	43.25464443824965	45.11799196884385
66700	122	35.34440542505434	28.4008673201437	31.28653069584816	32.995414164982506	34.87028732529943	36.30858439581698	37.46988456646904	38.037774718661424	38.41597150124517	39.14404986635709	39.81262147340185	41.60087292139069	43.75630694632244	44.863631013668055
66800	122	35.00079543094088	28.31274667123298	31.185920652126697	33.231592060947605	34.82477555373407	36.02090740148469	36.90264947407377	38.07806158282856	38.40676015200188	38.742010692437184	39.94193329858954	41.50238255229569	43.280186002514434	43.43334845878417
66900	122	35.32065594181411	28.72386741839864	31.33538140256187	33.18796603976443	35.202740461488794	36.23383616781666	37.21358040455762	38.15641744623135	38.391921742971135	38.81728351759157	39.96604897483057	41.2233476780958	42.87949704828531	43.32616309785408
67000	123	34.79981861912585	27.6048977059123	30.793949074375632	32.365437527618454	33.78785799164616	35.15044004783522	36.56746485160547	37.88899100067901	38.16504720674493	38.5761143955624	40.35171371375945	41.589673733454944	43.41261478623772	45.120752283712136
67100	123	35.25679931512416	29.458383771621264	31.348039025517572	32.8843986955113	34.80403107445818	36.100029561253905	37.09169396369471	37.96285757587066	38.13710073531729	38.587586868403015	40.257931672786796	41.297177861076484	42.914064292853	46.64106779519534
67200	123	35.01465849678916	28.313428510204176	30.807466377484342	32.42477545836664	34.19166596434734	36.02773952410644	36.708501835173955	38.01665213010965	38.45636342217222	39.492006094932364	40.5641810543224	41.90454875563118	43.278143506841005	43.40450934822002
67300	123	35.53341251277314	29.844593020423417	31.135599150774215	32.4351809689626	35.24320722677421	36.90936486696228	37.90522330005369	38.399907430015446	38.73017704406902	39.455119499229845	39.9990910424367	41.39217663785676	43.50090448726798	45.010751676274595
67400	123	35.848998013767485	29.956384399297896	31.96273093428263	33.941641862084	35.73590145810704	36.44896906617032	37.72626700596629	38.17283925976117	39.62108583394456	39.722894760690906	41.41695080712234	42.007958939659325	42.45404257652379	46.35689269286013
67500	123	35.763246172134394	29.79957654212376	31.638638383053696	34.05620728873655	35.793659330112135	36.69786432324872	37.72734915925794	38.081548368624865	38.323312125648044	38.815764657768526	39.950729227311605	41.53817394844227	43.39524100740109	44.989863920480275
67600	123	35.22435990552316	28.269546370253376	30.875149023396443	33.24709445616681	34.80264405056914	36.32078608616757	37.586408306058004	38.1979347791159	38.36852773113969	39.50298967618437	40.243399507644426	41.652032130240514	43.39421818027975	43.73467596545015
67700	123	35.74785301955574	29.10264372977563	32.2543987122006	34.74305602542408	35.99339626329747	36.7140966226234	37.745572730552524	38.069405729786375	38.381570562215074	38.89448444328082	40.23542343363697	41.834446371013655	43.41227613268224	43.538858404719576
67800	124	35.393356555392074	28.309752896898228	31.39425988000603	32.57932485105393	34.489795076322665	36.27617472870679	37.835613926897715	38.525637712329264	39.19364386681332	39.654199999327105	40.57891921311166	42.56311010140548	43.70875056635666	44.4247759352038
67900	125	34.855753229282016	29.003835443818936	31.225402767779997	32.678332264202616	34.29115540262974	35.441591468344996	36.378294019214444	37.85317007877639	38.017226165738975	38.45639638115572	39.92643570988876	41.19627942624938	41.60121020165519	41.68204540459192
68000	125	35.35178912515848	28.942085414937175	31.54021873844413	33.170217627148666	34.471007082435605	36.35520075810746	37.82634421278781	38.09795370266293	38.34549764141775	39.14057818676156	40.16604751994746	41.53221111901039	42.57990084955687	43.14907035962551
68100	125	35.26248773236221	28.543213050015403	30.767422585820533	32.51185094537068	34.68644622467764	36.3758687873451	37.77025351603152	37.966851106038305	38.20925344336683	38.722573131916945	40.35610549831108	42.37229715632602	43.344021923064574	47.12809170807486
68200	126	34.919992462355495	27.546304735970352	30.569532729002276	32.2142615367502	34.4994726578534	36.00931682561986	36.716802005852514	38.01849645989478	38.51147015594188	39.439282707657185	39.93661316933594	41.5227814165014	43.77494429018907	47.09297665773556
68300	126	35.11593396567495	28.403767024046374	30.823941749362348	32.69421300108661	34.34948181710024	36.01884059856093	37.178502433074755	37.92840857165629	38.332863364408695	39.329117305302134	40.38216369464226	41.49998821947338	43.47944983695743	45.07643618381189
68400	126	34.81780047794931	28.836992262813965	30.716454264416825	32.571828742243724	34.01839509491401	35.20447218141362	36.44539850962428	37.88734030492196	38.17475980719564	38.661052442628716	39.69188585037955	41.13861699796735	44.77263675338327	46.19743987725997
68500	126	34.88274735904187	28.0482940872962	30.708283183090316	31.92274962735837	33.81621919694953	35.95561771510393	37.1753301309127	38.15333646791942	38.49169476584075	39.611671924281836	40.39771621498221	41.65982212332028	43.37666930684327	45.087367580006685
68600	126	35.43034055060822	29.05357054992328	31.354787377389584	33.62083422287742	35.326495951374454	36.33748873770264	37.2247756491015	37.86342444251841	38.36924699229007	39.61075181932574	40.54405410173058	41.68373798572384	43.03103256673194	43.302734753748155
68700	126	34.508929477778345	27.249989741378613	29.67972943836503	32.020009527735965	34.41274933251407	35.663000306473805	36.55670374349211	37.826129292749556	38.09965795676817	38.530328874314364	39.9758137603385	41.30507703078911	44.11514623125004	44.416377607547474
68800	126	35.14097384398802	28.96194457578804	30.50568156492227	33.139530066926454	35.22878629820116	36.27980365011945	37.14377190420964	38.01625799559861	38.14628461874099	38.627612807284095	39.707630631456595	41.11873689442905	43.01323128241347	44.3144382181581
68900	126	35.00927188406234	27.734153775793857	30.24893794989748	33.04278171743863	34.82477555373407	36.27422808874371	37.2247756491015	38.06341680782589	38.471270495751924	38.96042987610417	39.862702648832965	41.26004681957966	42.68644296099228	43.41722602268783
69000	126	35.13816454179803	27.871692300592713	30.73806299797525	32.42477545836664	34.77042296805848	36.23932933173364	37.60757346663013	38.202991236501475	38.28189366971401	39.02449390028596	40.56034133274443	41.6625206400945	43.406607050190814	43.49568213633211
69100	126	35.13975201212849	28.59435921260092	31.16311715541633	32.783974732717525	34.31326126752265	36.17321910399278	37.2247756491015	38.19210103903606	38.45690243888157	39.61783800077865	40.20176819160861	41.51712689089436	42.71273461678993	43.32610816621491
69200	126	34.90264775464981	27.92595102718269	30.024775362999208	32.38716681119604	33.40488421639111	36.24790553389903	37.16519524348587	38.278295647348386	38.86025516562313	39.62054338400776	39.97989930100175	41.218182044077366	42.81120644645671	46.34980651140722
69300	126	35.55608188701625	29.6329311150198	32.04909583067638	33.79908052552855	34.82477555373407	36.16674403702564	37.75106864105146	38.194806422265174	38.53622715907022	39.568715382451046	39.8564541748774	42.06357310444582	44.30418660099804	45.25326113029951
69400	126	34.88368707487169	28.198027435990753	30.658219860441932	32.25840597527804	33.72168184593829	35.43835736808887	36.48954981460702	37.83461279777384	38.101686994190004	39.04072619966064	41.383100557774924	41.698806420993606	43.2675373059501	43.33054389607787
69500	126	34.91294735928736	28.42695160900348	31.028411043262167	32.00511618706605	34.34753861036461	35.750914961737635	36.85840203872249	37.911661288164396	38.08667864040058	38.632268263703736	40.10391434288249	41.43903469935958	41.95404628239612	45.41547426076795
69600	126	35.565559944759805	29.134560385424265	31.779971997473695	33.15614345454787	34.231413125159634	36.030527304794305	37.87746634278119	38.224078119487785	39.10539275525957	39.634180163431665	41.42606396606061	41.77883151958167	43.8794139682077	45.09277834646491
69700	126	35.05554194058759	27.624775267631776	30.648009442011244	32.37374975832881	33.64426943343824	36.23751658764104	37.64393821176054	38.2047627818647	38.58917095954757	39.426675896467714	41.17397580745546	41.57910007956025	42.44384424305372	44.066517997674964
