#MCS	VS_mean	VS_ideal_mean	Q_mean	D_mean
8200	0.3978055562544812	0.5848358969501695	0.6788262905258459	104.30176976592851
8300	0.395434831804766	0.5844560938678255	0.6756961613636028	105.4063589296048
8400	0.3984123513990371	0.5875605880878735	0.6766958619476803	106.5069001574721
8500	0.4011024373412282	0.5880722240219588	0.6812457076555725	107.5910680535553
8600	0.3981684244855741	0.5882926193977752	0.6754749091390153	108.73131722952688
8700	0.3980739535873169	0.5875799216412915	0.6762817843894312	109.92168562353176
8800	0.40255469172555963	0.5901287607475194	0.680781049673688	111.12790950443723
8900	0.3986298826239797	0.5882277935926594	0.6763425856777235	112.25024925759743
9000	0.39682674560688896	0.5872523743005726	0.6745588491040269	113.40251564529302
9100	0.3990904078234023	0.5896949747927762	0.6755512825367737	114.49034412976555
9200	0.4039499335539236	0.5929054492577457	0.6798012187051842	115.50669635941124
9300	0.4044835329835221	0.5920841941556811	0.6820329372033682	116.60681847002037
9400	0.41005684552691946	0.5957810100159304	0.686927037631914	117.6311987730036
9500	0.4022777346861288	0.5916146740145799	0.6781459071633498	118.66186244515998
9600	0.40710705769362754	0.5946058708905413	0.6840561986637366	119.78292222384826
9700	0.40749466757000447	0.5943943989210632	0.6843237160141122	120.8450823210673
9800	0.40406922471546175	0.593042374804987	0.6797183773304034	121.79945074612272
9900	0.40712710845281563	0.5948540876690721	0.6828813298823235	122.8324442629281
10000	0.40509474476759005	0.5950381388830279	0.6791410092645329	123.9054762671978
10100	0.40866142706683567	0.5961924027608011	0.6838669725234169	124.99390256440758
10200	0.4048214269007163	0.5944953387943305	0.6797501555216313	126.05923204721265
10300	0.40542791483599716	0.5957523498677226	0.6785134775310112	127.24019493368823
10400	0.4020327550237143	0.5946394548717027	0.6745909515944136	128.34970206788404
10500	0.4084440796679418	0.5975311110420753	0.6818034618931746	129.3354994525505
10600	0.40972381532222407	0.5981099440746049	0.6835415968072186	130.32275985444375
10700	0.40743515020153764	0.5979568253302694	0.679599915586697	131.4070993905885
10800	0.4120359626974686	0.5999644508612134	0.6851604339290388	132.56768570673157
