#MCS	Surface_energy
94800	7181.955983937977
94900	6847.9597617458785
95000	6856.400409343929
95100	6970.416656054213
95200	7038.527733900989
95300	7406.646025114412
95400	6972.300745572451
95500	6773.206075451638
95600	6613.339628894989
95700	6294.763900147098
95800	7156.6921568983435
95900	7217.265643977426
96000	7718.9186650405545
96100	6423.029149731823
96200	6883.404577413131
96300	7227.282635355424
96400	7259.443010948451
96500	7231.779558173356
96600	7456.696255563292
96700	7043.351253332939
96800	7131.613830078304
96900	7732.237680924597
97000	7854.530556410268
97100	7487.147653891211
97200	7634.622613046054
97300	7204.519643807053
97400	6862.635411429251
97500	7361.202534041869
97600	6786.270371298719
97700	7638.580379261905
97800	7279.755891143061
97900	7375.402904941049
98000	7028.831480601505
98100	7596.999790708995
98200	7293.340967910044
98300	7568.817593279336
98400	7815.250977580414
98500	7579.641054510554
98600	7362.873022409141
98700	7832.42096896552
98800	7465.418953639178
98900	7685.386376489984
99000	7116.632847540831
99100	7413.615291748986
99200	6769.949124401399
99300	7558.8282895810025
99400	7124.041831952727
99500	7146.905361142213
99600	7022.399315174764
99700	7391.53663520202
99800	7631.879624233476
99900	7000.782347990645
100000	7028.940843893614
100100	7907.472802607961
100200	7478.235693398209
100300	7502.804496925103
100400	7544.9418518341745
100500	7686.645631475678
100600	7531.535345460694
100700	7313.891851501009
100800	7515.116641504393
100900	7524.888718460727
101000	7236.591522107734
101100	7223.94424204048
101200	7720.895544641789
101300	7187.438393524208
101400	8264.815538648889
101500	7796.513780802376
101600	7637.804717713753
101700	7305.5424232206005
101800	7990.501023347217
101900	7169.178045685531
102000	7221.449852160785
102100	7372.0765835064085
102200	7456.366515509769
102300	7125.3756285821155
102400	8303.37252310457
102500	7349.292319027228
102600	7678.045442232143
102700	7688.6009752219
102800	7493.272146352096
102900	7708.044136677272
103000	7936.000324375228
103100	7011.118897863621
103200	7756.975195483977
103300	7535.684297054892
103400	7181.198664586424
103500	8003.66668601119
103600	7233.933135173379
103700	8048.623792027461
103800	8025.84926555612
103900	7990.682413366187
104000	7803.032612984226
104100	7919.46426516154
104200	7405.973415496595
104300	8373.073877892964
104400	7624.104603265296
104500	7283.048309204154
104600	7460.4772294699
104700	7895.050362815672
104800	7241.209342706078
104900	8031.967426862781
105000	7725.215492204877
105100	7757.833766830873
105200	7422.84391542898
105300	7630.295138158024
105400	7807.308511897143
105500	8293.039311123925
105600	7002.044955395925
105700	8956.039775578738
105800	7587.810961132053
105900	7952.072158395439
106000	7529.0821539451845
106100	8091.618535423724
106200	8081.70858865781
106300	8081.223399743646
106400	7172.881370943781
106500	8175.716153512925
106600	7113.181452269679
106700	8187.2531670249755
106800	7773.728607003002
106900	7945.129008249925
107000	7517.612377766959
107100	8413.202925251695
107200	8623.736218276304
107300	7658.348752301523
107400	7922.1414244082025
107500	7954.704325442617
107600	7992.378928081553
107700	7672.47754390245
107800	8395.28909591313
107900	7874.992295751758
108000	8183.075913593958
108100	7512.88773253871
108200	7592.316205535426
108300	7956.229225542563
108400	8043.663400543793
108500	8124.076867415525
108600	7767.435425336946
108700	8110.767509483184
108800	7465.659165708189
108900	7743.008336666168
109000	8213.189368106317
109100	7398.149491490695
109200	8207.492401879634
109300	8080.134607825824
109400	8553.363965677201
109500	7751.920087464749
109600	7749.955674974368
109700	7909.882896114599
109800	7135.724211542086
109900	7733.836204450749
110000	7038.335371476907
110100	7509.774254141475
110200	7305.506905794037
110300	7724.363144024702
110400	8355.805874513237
110500	8207.949832979813
110600	7409.88717723478
110700	7301.944855749203
110800	7847.423766675968
110900	8060.597783998822
111000	7533.144383836949
111100	7971.987114376238
111200	8190.79819114877
111300	8807.544497575755
111400	8440.714325388695
111500	7818.529532120477
111600	8520.650551263874
111700	7825.706963034903
111800	7398.83025523827
111900	7423.167744080234
112000	7373.789991956559
112100	8017.224336185981
112200	8425.123735267229
112300	8396.776903897304
112400	8947.95852539635
112500	8189.881849318437
112600	8691.033522766553
112700	8104.121505741883
112800	8569.068155075947
112900	8207.371738566822
113000	8649.17901054303
113100	7739.559587455259
113200	8185.038220532565
113300	8418.075410207486
113400	8387.61895830719
113500	8145.143592951184
113600	8545.866852151526
113700	8473.424933365242
113800	7744.167556829665
113900	7988.077369651083
114000	8134.105954553789
114100	7864.55095153567
114200	8232.016810902916
114300	8782.350211576408
114400	8130.280891612127
114500	8580.759385078381
114600	8076.9319748888165
114700	8279.157038522348
114800	8341.496040856033
114900	7933.225666718451
115000	8593.14983437029
115100	8336.313902847389
115200	8043.529770022019
115300	8421.976034279554
115400	8103.980925284365
115500	7728.213662415248
115600	8046.929651617368
115700	8268.470725406518
115800	7862.314897331198
115900	8119.143909012862
116000	8088.055039905849
116100	8697.014603945769
116200	8291.230962053993
116300	7898.999482096754
116400	7974.413543532574
116500	7762.216508933344
116600	7892.07015260951
116700	8199.379484061785
116800	7933.207111666389
116900	8547.182618554443
117000	8107.643647951672
117100	8739.366067131008
117200	8509.233945447239
117300	8243.34957664546
117400	8208.50120889006
117500	7445.833770607101
117600	8328.83894258997
117700	7948.8339150074125
117800	8325.901024582256
117900	8087.819881544102
118000	8634.224870258025
118100	8257.186053635854
118200	8229.137679114498
118300	8679.635591961665
118400	9130.499844982278
118500	8745.872575951094
118600	8533.032268519035
118700	7700.043930761118
118800	8310.311969231612
118900	8083.579839783219
119000	7960.805086990801
119100	8127.289022111964
119200	8127.578220438862
119300	8608.170327293816
119400	8143.934188088243
119500	9440.91810476678
119600	8621.13391385246
119700	8968.220873462142
119800	9054.90637577575
119900	8252.544766964056
120000	8432.646182403932
120100	8690.379555586273
120200	8452.268400059535
120300	8884.56540692975
120400	8042.619249813425
