#MCS	Volume_energy
63800	42323.02500581826
63900	41592.86007822951
64000	42016.64732746662
64100	41413.36866467107
64200	41873.33426319471
64300	41383.51812782472
64400	41138.21775227037
64500	41342.98031033455
64600	43011.323834668525
64700	42131.13500037451
64800	41713.94703381741
64900	42554.33401085378
65000	41904.26955376767
65100	41833.590027859864
65200	42152.80951139583
65300	41321.637935011226
65400	41633.41922479016
65500	40547.51945823202
65600	41834.82495779791
65700	41537.95235093838
65800	42977.732152921664
65900	42262.14287776572
66000	41371.39358306027
66100	42025.6540903401
66200	42183.38404219341
66300	42574.69039209899
66400	42800.77544463157
66500	43029.65364142404
66600	42656.827197552935
66700	42436.392398115204
66800	41765.695892653705
66900	42481.42178697999
67000	41666.69598679849
67100	42518.28049290467
67200	42159.132341564866
67300	43219.846193549194
67400	44055.6320240312
67500	43709.143389149314
67600	42599.89996443895
67700	43703.259899973316
67800	43455.753289495915
67900	42218.53347567711
68000	43537.35785448067
68100	43424.936259429065
68200	42924.54586525449
68300	43367.85884994108
68400	42685.710448703416
68500	42914.895872941845
68600	43995.0683738219
68700	42076.13379962346
68800	43281.407575113495
68900	43163.72919735582
69000	43535.3407127887
69100	43372.72853579474
69200	42963.300439394916
69300	44326.77481426314
69400	42855.464921451625
69500	42932.75688056771
69600	44555.69883662622
69700	43439.912142558154
69800	42979.42718415351
69900	43740.36600385666
70000	43461.86501998659
70100	43423.00980264506
70200	42786.154844724966
70300	44254.79637394475
70400	44511.08335709508
70500	44142.85221173962
70600	45547.662789271904
70700	44607.679741536245
70800	43237.176449397244
70900	44429.22028994844
71000	43230.09371014168
71100	44337.55576928236
71200	44177.99598330555
71300	43790.944013083565
71400	44285.466781978015
71500	44217.33134901342
71600	44253.407992735374
71700	44316.558990910846
71800	44813.970141494305
71900	45047.20881916722
72000	44176.23678684394
72100	44998.217349199134
72200	44785.696155844045
72300	44518.2753877909
72400	44516.7080198908
72500	43860.579442654955
72600	44714.665901893444
72700	44380.0931130067
72800	44753.509529341136
72900	44401.95472682577
73000	45146.64726255781
73100	44601.77886520915
73200	46427.51973649106
73300	44922.93520681322
73400	46386.353275679
73500	45396.40379531074
73600	44885.15169464265
73700	46633.64736969132
73800	44868.524686961166
73900	45580.230752021416
74000	44298.389858885406
74100	45953.66726852442
74200	45242.689734027066
74300	45005.003696841435
74400	45210.60870880556
74500	44800.266836189134
74600	44408.80089974859
74700	45681.68652705868
74800	45746.10635002151
74900	46260.650013051854
75000	44879.504462221856
75100	46438.47386343255
75200	45279.72953703743
75300	45882.46308043064
75400	45355.6407465497
75500	46211.8082632018
75600	45235.111015817805
75700	46102.1053002001
75800	46097.28281366833
75900	46171.454274445496
76000	46384.294714418844
76100	45865.05447264801
76200	47612.75330282487
76300	46109.77710532499
76400	46256.16376665025
76500	45685.32527596133
76600	46376.11765713376
76700	46335.067816353905
76800	46741.966386898945
76900	45355.34339038149
77000	46427.0853909632
77100	47168.097636591956
77200	47300.33820788088
77300	46127.69520282476
77400	46121.00173934069
77500	47246.243925057264
77600	46755.821867186554
77700	45875.82943396388
77800	46334.445288987736
77900	46337.84927900255
78000	47511.842709212804
78100	47338.493184827654
78200	46078.25146369751
78300	45946.98312003063
78400	47676.546933380254
78500	46637.90556407077
78600	47159.02810650337
78700	45871.78314205681
78800	46672.35229862251
78900	46766.72539146061
79000	47500.13920302371
79100	47044.42856827895
79200	46181.04337017558
79300	47251.877142216195
79400	48050.02752765183
79500	47336.66720468059
79600	48530.39414611552
79700	46976.77124296121
79800	47934.97963269771
79900	47280.28297449108
80000	47224.46180797185
80100	46930.54669701224
80200	47194.805656185395
80300	47329.62592181393
80400	47238.63873223285
80500	47976.442259376796
80600	47615.11106491584
80700	47959.37608291703
80800	49208.12883048968
80900	48800.55335163734
81000	47717.267543867165
81100	49029.5390663357
81200	50223.63233516144
81300	48991.3446785046
81400	49643.6964731094
81500	48611.26210850191
81600	48979.234197372956
81700	48935.51185127912
81800	49121.32635073755
81900	48988.945128144136
82000	49867.427188240305
82100	48882.304271884175
82200	49914.994368073785
82300	49359.65462434861
82400	48640.65107541437
82500	50085.33749058061
82600	48323.408334416534
82700	49311.915870442775
82800	48853.355522828795
82900	49641.34487275552
83000	48491.77032775008
83100	47977.63922264567
83200	50728.12866866356
83300	49520.424849386094
83400	49540.193549113006
83500	49258.324013901976
83600	49573.07395709864
83700	50158.76186014403
83800	49540.6579164892
83900	49802.32386642179
84000	49403.974162432474
84100	50359.33849557623
84200	49917.24415337794
84300	50980.885796771145
84400	49749.733169447914
84500	50623.16870915949
84600	51651.76232826769
84700	49973.52330086611
84800	50586.97175371877
84900	50828.39901894796
85000	49547.81328123745
85100	50818.041118785055
85200	50899.96931179968
85300	50896.23665493104
85400	50173.3971905602
85500	50689.31302880249
85600	51033.525316324405
85700	51358.40800790569
85800	50816.245975047575
85900	50600.313398598686
86000	51099.331210598386
86100	51200.224448232635
86200	50678.234604674246
86300	50005.23858699224
86400	51542.379723327314
86500	51200.983970506495
86600	51519.2328020433
86700	51515.02486415382
86800	50070.41730220202
86900	51387.05448469873
87000	51298.59162784546
87100	50528.309031160556
87200	52011.19953564494
87300	51342.16454485396
87400	50729.599210818364
87500	50176.6794387103
87600	51292.88854757264
87700	52577.36510717416
87800	50293.67265636909
87900	51034.64602699124
88000	49934.05956198889
88100	50401.271061020496
88200	52238.17750326109
88300	51598.25214630847
88400	52298.649667841586
88500	52009.91280330956
88600	51855.20322919275
88700	50498.7712184261
88800	51498.04853510968
