#MCS	TotalEnergy
0	24770.0
10	27563.0
20	27104.0
30	26790.0
40	27106.0
50	26742.0
60	26785.0
70	26044.0
80	26116.0
90	26130.0
100	26131.0
110	25631.0
120	25918.0
130	25764.0
140	25574.0
150	25430.0
160	25618.0
170	25191.0
180	25469.0
190	25544.0
200	25600.0
210	24912.0
220	24949.0
230	24773.0
240	24778.0
250	25395.0
260	25191.0
270	25220.0
280	25016.0
290	24748.0
300	24929.0
310	24532.0
320	24958.0
330	24839.0
340	24632.0
350	24307.0
360	24779.0
370	24502.0
380	24633.0
390	24467.0
400	24760.0
410	24601.0
420	24535.0
430	24276.0
440	24565.0
450	24328.0
460	24226.0
470	24051.0
480	24166.0
490	24007.0
500	24302.0
510	23979.0
520	24130.0
530	23690.0
540	23904.0
550	23421.0
560	23455.0
570	23522.0
580	23041.0
590	23151.0
600	23046.0
610	22909.0
620	23042.0
630	23048.0
640	23021.0
650	22384.0
660	22606.0
670	22163.0
680	22356.0
690	22447.0
700	22326.0
710	22151.0
720	22151.0
730	21941.0
740	21950.0
750	22039.0
760	22355.0
770	22054.0
780	21958.0
790	22164.0
800	21886.0
810	21801.0
820	21409.0
830	21438.0
840	21670.0
850	21578.0
860	21369.0
870	21297.0
880	21549.0
890	21721.0
900	21446.0
910	21144.0
920	21119.0
930	21339.0
940	20836.0
950	21318.0
960	21330.0
970	20916.0
980	20963.0
990	20941.0
1000	20949.0
1010	20562.0
1020	20893.0
1030	20968.0
1040	21134.0
1050	20719.0
1060	21051.0
1070	20873.0
1080	20919.0
1090	20772.0
1100	20705.0
1110	20422.0
1120	20542.0
1130	21010.0
1140	20763.0
1150	20768.0
1160	20344.0
1170	20593.0
1180	20364.0
1190	20603.0
1200	20725.0
1210	20959.0
1220	20827.0
1230	20552.0
1240	20751.0
1250	20478.0
1260	20727.0
1270	20803.0
1280	20418.0
1290	20830.0
1300	20529.0
1310	20394.0
1320	20453.0
1330	20376.0
1340	20643.0
1350	20429.0
1360	20258.0
1370	20369.0
1380	20465.0
1390	20187.0
1400	20029.0
1410	20559.0
1420	20163.0
1430	20804.0
1440	20647.0
1450	20604.0
1460	20202.0
1470	20499.0
1480	20377.0
1490	20538.0
1500	20088.0
1510	20370.0
1520	20251.0
1530	20220.0
1540	19638.0
1550	19990.0
1560	20110.0
1570	20055.0
1580	19987.0
1590	20443.0
1600	19854.0
1610	20147.0
1620	19710.0
1630	20075.0
1640	20406.0
1650	19766.0
1660	19966.0
1670	19998.0
1680	19855.0
1690	19829.0
1700	19714.0
1710	19809.0
1720	19787.0
1730	19888.0
1740	19676.0
1750	20055.0
1760	19472.0
1770	19901.0
1780	19827.0
1790	19836.0
1800	19688.0
1810	19872.0
1820	20121.0
1830	20149.0
1840	19670.0
1850	19441.0
1860	19680.0
1870	19227.0
1880	19556.0
1890	19647.0
1900	19785.0
1910	19984.0
1920	19572.0
1930	19978.0
1940	19647.0
1950	19628.0
1960	19351.0
1970	20173.0
1980	19531.0
1990	19651.0
2000	19701.0
2010	19472.0
2020	19393.0
2030	19382.0
2040	19833.0
2050	19229.0
2060	19524.0
2070	19283.0
2080	19642.0
2090	19626.0
2100	19431.0
2110	19374.0
2120	19446.0
2130	19542.0
2140	19498.0
2150	19531.0
2160	19577.0
2170	19294.0
2180	19455.0
2190	19216.0
2200	19414.0
2210	19628.0
2220	19435.0
2230	19349.0
2240	19599.0
2250	19297.0
2260	19334.0
2270	19227.0
2280	19472.0
2290	19541.0
2300	19466.0
2310	19592.0
2320	19510.0
2330	19597.0
2340	19672.0
2350	19798.0
2360	19726.0
2370	19444.0
2380	19408.0
2390	19593.0
2400	19502.0
2410	19582.0
2420	19377.0
2430	19292.0
2440	19383.0
2450	19331.0
2460	19475.0
2470	19920.0
2480	19438.0
2490	19532.0
2500	19290.0
2510	19278.0
2520	19355.0
2530	19546.0
2540	19477.0
2550	19237.0
2560	19238.0
2570	19504.0
2580	19314.0
2590	19559.0
2600	19281.0
2610	19451.0
2620	19332.0
2630	19431.0
2640	19537.0
2650	19117.0
2660	19282.0
2670	19150.0
2680	19159.0
2690	19403.0
2700	19460.0
2710	19924.0
2720	19492.0
2730	19418.0
2740	19421.0
2750	19352.0
2760	19300.0
2770	18909.0
2780	19726.0
2790	19482.0
2800	18771.0
2810	19228.0
2820	19255.0
2830	19179.0
2840	18955.0
2850	19138.0
2860	19060.0
2870	19246.0
2880	19020.0
2890	18988.0
2900	19186.0
2910	18721.0
2920	19291.0
2930	19037.0
2940	19412.0
2950	19047.0
2960	18803.0
2970	19548.0
2980	19204.0
2990	18917.0
3000	19089.0
3010	19056.0
3020	18934.0
3030	19349.0
3040	19141.0
3050	19263.0
3060	19006.0
3070	19188.0
3080	19488.0
3090	18964.0
3100	19290.0
3110	19321.0
3120	19064.0
3130	19348.0
3140	19008.0
3150	19225.0
3160	19133.0
3170	18879.0
3180	18778.0
3190	19034.0
3200	19066.0
3210	18863.0
3220	19161.0
3230	19213.0
3240	18939.0
3250	19258.0
3260	19154.0
3270	19245.0
3280	19199.0
3290	18924.0
3300	18838.0
3310	19057.0
3320	19310.0
3330	18824.0
3340	18924.0
3350	19171.0
3360	18789.0
3370	18870.0
3380	19528.0
3390	18921.0
3400	18625.0
3410	19192.0
3420	19283.0
3430	18837.0
3440	19122.0
3450	19208.0
3460	18806.0
3470	18944.0
3480	18789.0
3490	18899.0
3500	18634.0
3510	18837.0
3520	18724.0
3530	18763.0
3540	18596.0
3550	18961.0
3560	18931.0
3570	18961.0
3580	19239.0
3590	18767.0
3600	18725.0
3610	18897.0
3620	19246.0
3630	18371.0
3640	19148.0
3650	19097.0
3660	18632.0
3670	19054.0
3680	18856.0
3690	18913.0
3700	18949.0
3710	18787.0
3720	19114.0
3730	18962.0
3740	18573.0
3750	18814.0
3760	18608.0
3770	18623.0
3780	18916.0
3790	18775.0
3800	18824.0
3810	18664.0
3820	18808.0
3830	18586.0
3840	18801.0
3850	18875.0
3860	18975.0
3870	18666.0
3880	18678.0
3890	18525.0
3900	18832.0
3910	18837.0
3920	18926.0
3930	18853.0
3940	18733.0
3950	18979.0
3960	18781.0
3970	19049.0
3980	19051.0
3990	18749.0
4000	18938.0
4010	18591.0
4020	19102.0
4030	18877.0
4040	18677.0
4050	18789.0
4060	18955.0
4070	19040.0
4080	18955.0
4090	18951.0
4100	18749.0
4110	18556.0
4120	18642.0
4130	18934.0
4140	18890.0
4150	19019.0
4160	18652.0
4170	18534.0
4180	18681.0
4190	18693.0
4200	19004.0
4210	18737.0
4220	18677.0
4230	18915.0
4240	19145.0
4250	18491.0
4260	18349.0
4270	18444.0
4280	18538.0
4290	18473.0
4300	18577.0
4310	19195.0
4320	18371.0
4330	18576.0
4340	18866.0
4350	18251.0
4360	18872.0
4370	18895.0
4380	18797.0
4390	18616.0
4400	18607.0
4410	18915.0
4420	18586.0
4430	18575.0
4440	18630.0
4450	19006.0
4460	18529.0
4470	18505.0
4480	18826.0
4490	18766.0
4500	19022.0
4510	19000.0
4520	19120.0
4530	18740.0
4540	18872.0
4550	18688.0
4560	18528.0
4570	18506.0
4580	19044.0
4590	18723.0
4600	18421.0
4610	18694.0
4620	18948.0
4630	18643.0
4640	18739.0
4650	18639.0
4660	18858.0
4670	18773.0
4680	18629.0
4690	18498.0
4700	18449.0
4710	18940.0
4720	18889.0
4730	18667.0
4740	18730.0
4750	18689.0
4760	18747.0
4770	18930.0
4780	18744.0
4790	18999.0
4800	18889.0
4810	18323.0
4820	18761.0
4830	18799.0
4840	18862.0
4850	19146.0
4860	18817.0
4870	18376.0
