#MCS	AdhesionEnergy
1700	18182.0
1710	18067.0
1720	18187.0
1730	18252.0
1740	18122.0
1750	18237.0
1760	17886.0
1770	18267.0
1780	18103.0
1790	18166.0
1800	18226.0
1810	18082.0
1820	18537.0
1830	18359.0
1840	18006.0
1850	18071.0
1860	18162.0
1870	17663.0
1880	17972.0
1890	17779.0
1900	18143.0
1910	17924.0
1920	17748.0
1930	18316.0
1940	18081.0
1950	17820.0
1960	17843.0
1970	18539.0
1980	18013.0
1990	17955.0
2000	18197.0
2010	17844.0
2020	17829.0
2030	17798.0
2040	18105.0
2050	17567.0
2060	17938.0
2070	17613.0
2080	17958.0
2090	18024.0
2100	17737.0
2110	17648.0
2120	18068.0
2130	17896.0
2140	17720.0
2150	17941.0
2160	17879.0
2170	17802.0
2180	17859.0
2190	17522.0
2200	17670.0
2210	17810.0
2220	17919.0
2230	17899.0
2240	17955.0
2250	17689.0
2260	17868.0
2270	17823.0
2280	17768.0
2290	17759.0
2300	17922.0
2310	18012.0
2320	18058.0
2330	17999.0
2340	17826.0
2350	17864.0
2360	18068.0
2370	17714.0
2380	17886.0
2390	17739.0
2400	17786.0
2410	17910.0
2420	17759.0
2430	17762.0
2440	17759.0
2450	17725.0
2460	17707.0
2470	17996.0
2480	17892.0
2490	17816.0
2500	17920.0
2510	17856.0
2520	17831.0
2530	17956.0
2540	17605.0
2550	17819.0
2560	17588.0
2570	17900.0
2580	17926.0
2590	17605.0
2600	17697.0
2610	17689.0
2620	17936.0
2630	17921.0
2640	17709.0
2650	17513.0
2660	17748.0
2670	17694.0
2680	17661.0
2690	17735.0
2700	17936.0
2710	17868.0
2720	18064.0
2730	17738.0
2740	17593.0
2750	17754.0
2760	17678.0
2770	17363.0
2780	18088.0
2790	17820.0
2800	17311.0
2810	17656.0
2820	17471.0
2830	17745.0
2840	17539.0
2850	17760.0
2860	17304.0
2870	17678.0
2880	17648.0
2890	17386.0
2900	17304.0
2910	17327.0
2920	17645.0
2930	17467.0
2940	17584.0
2950	17605.0
2960	17379.0
2970	17578.0
2980	17600.0
2990	17481.0
3000	17447.0
3010	17416.0
3020	17658.0
3030	17843.0
3040	17427.0
3050	17899.0
3060	17340.0
3070	17506.0
3080	17934.0
3090	17280.0
3100	17714.0
3110	17671.0
3120	17494.0
3130	17550.0
3140	17364.0
3150	17443.0
3160	17445.0
3170	17343.0
3180	17438.0
3190	17646.0
3200	17490.0
3210	17363.0
3220	17369.0
3230	17423.0
3240	17413.0
3250	17536.0
3260	17596.0
3270	17653.0
3280	17875.0
3290	17334.0
3300	17294.0
3310	17583.0
3320	17732.0
3330	17482.0
3340	17476.0
3350	17661.0
3360	17519.0
3370	17418.0
3380	17648.0
3390	17369.0
3400	17217.0
3410	17560.0
3420	17631.0
3430	17475.0
3440	17678.0
3450	17798.0
3460	17280.0
3470	17490.0
3480	17471.0
3490	17477.0
3500	17214.0
3510	17227.0
3520	17334.0
3530	17189.0
3540	17118.0
3550	17409.0
3560	17631.0
3570	17485.0
3580	17751.0
3590	17389.0
3600	17407.0
3610	17447.0
3620	17694.0
3630	17225.0
3640	17576.0
3650	17533.0
3660	17350.0
3670	17584.0
3680	17208.0
3690	17345.0
3700	17401.0
3710	17217.0
3720	17378.0
3730	17428.0
3740	17055.0
3750	17378.0
3760	17028.0
3770	17247.0
3780	17374.0
3790	17173.0
3800	17210.0
3810	17238.0
3820	17450.0
3830	17240.0
3840	17377.0
3850	17227.0
3860	17201.0
3870	17242.0
3880	17040.0
3890	17085.0
3900	17206.0
3910	17105.0
3920	17066.0
3930	17343.0
3940	17321.0
3950	17333.0
3960	17379.0
3970	17533.0
3980	17389.0
3990	17043.0
4000	17258.0
4010	17123.0
4020	17490.0
4030	17451.0
4040	17035.0
4050	17335.0
4060	17333.0
4070	17204.0
4080	17161.0
4090	17167.0
4100	17327.0
4110	16968.0
4120	17262.0
4130	17484.0
4140	17418.0
4150	17071.0
4160	17138.0
4170	17194.0
4180	17127.0
4190	17339.0
4200	17154.0
4210	17173.0
4220	17193.0
4230	17311.0
4240	17381.0
4250	17015.0
4260	16913.0
4270	17028.0
4280	17112.0
4290	16967.0
4300	17155.0
4310	17699.0
4320	16847.0
4330	17116.0
4340	17222.0
4350	16813.0
4360	17002.0
4370	17285.0
4380	17157.0
4390	17374.0
4400	17119.0
4410	17037.0
4420	17174.0
4430	17291.0
4440	17144.0
4450	17280.0
4460	17065.0
4470	17029.0
4480	17422.0
4490	17042.0
4500	17430.0
4510	17358.0
4520	17424.0
4530	17166.0
4540	17218.0
4550	17266.0
4560	16956.0
4570	17010.0
4580	17398.0
4590	17009.0
4600	16959.0
4610	16896.0
4620	17226.0
4630	17069.0
4640	17145.0
4650	16933.0
4660	17082.0
4670	16931.0
4680	17119.0
4690	17090.0
4700	16723.0
4710	17236.0
4720	17191.0
4730	17035.0
4740	17190.0
4750	17109.0
4760	17125.0
4770	17382.0
4780	17130.0
4790	17479.0
4800	17235.0
4810	17117.0
4820	17225.0
4830	17387.0
4840	17344.0
4850	17172.0
4860	17155.0
4870	16764.0
4880	17069.0
4890	17102.0
4900	16803.0
4910	16941.0
4920	16915.0
4930	16972.0
4940	17219.0
4950	17009.0
4960	17038.0
4970	16878.0
4980	16783.0
4990	17054.0
5000	17277.0
5010	17207.0
5020	17054.0
5030	17088.0
5040	17128.0
5050	16882.0
5060	16791.0
5070	17055.0
5080	17073.0
5090	17120.0
5100	17115.0
5110	17374.0
5120	16838.0
5130	17067.0
5140	16954.0
5150	17069.0
5160	16953.0
5170	16690.0
5180	17067.0
5190	17117.0
5200	16844.0
5210	16955.0
5220	17007.0
5230	16767.0
5240	17121.0
5250	16926.0
5260	17206.0
5270	16946.0
5280	16995.0
5290	16806.0
5300	17232.0
5310	16868.0
5320	17114.0
5330	16920.0
5340	16983.0
5350	16811.0
5360	16952.0
5370	17018.0
5380	17151.0
5390	16792.0
5400	16918.0
5410	17143.0
5420	17039.0
5430	17255.0
5440	16873.0
5450	16923.0
5460	17068.0
5470	16727.0
5480	17015.0
5490	16931.0
5500	17215.0
5510	16951.0
5520	17115.0
5530	16903.0
5540	17090.0
5550	17341.0
5560	17097.0
5570	17208.0
5580	16996.0
5590	17101.0
5600	16964.0
5610	17109.0
5620	16860.0
5630	16891.0
5640	17209.0
5650	17027.0
5660	17123.0
5670	17432.0
5680	17227.0
5690	17218.0
5700	17262.0
5710	16740.0
5720	17186.0
5730	17049.0
5740	17294.0
5750	16855.0
5760	16999.0
5770	17109.0
5780	17046.0
5790	17091.0
5800	17056.0
5810	17269.0
5820	16942.0
5830	16959.0
5840	16797.0
5850	17044.0
5860	17046.0
5870	16898.0
5880	17154.0
5890	16808.0
5900	17105.0
5910	17269.0
5920	17310.0
5930	17123.0
5940	16888.0
5950	16924.0
5960	16866.0
5970	17008.0
5980	17009.0
5990	16993.0
6000	17107.0
6010	17080.0
6020	17116.0
6030	16704.0
6040	16979.0
6050	17198.0
6060	16981.0
6070	16877.0
6080	17029.0
6090	17016.0
6100	16556.0
6110	16993.0
6120	16646.0
6130	16830.0
6140	16738.0
6150	17134.0
6160	16953.0
6170	17199.0
6180	16672.0
6190	17363.0
6200	16988.0
6210	17120.0
6220	17061.0
6230	17181.0
6240	17128.0
6250	16869.0
6260	17009.0
6270	17082.0
6280	17196.0
6290	17069.0
6300	17220.0
6310	17194.0
6320	16850.0
6330	16948.0
6340	17354.0
6350	17082.0
6360	17134.0
6370	16743.0
6380	17226.0
6390	16925.0
6400	16741.0
6410	16952.0
6420	16856.0
6430	16863.0
6440	17199.0
6450	17323.0
6460	16792.0
6470	16804.0
6480	17061.0
6490	17411.0
6500	17024.0
6510	16842.0
6520	16851.0
6530	17026.0
6540	16734.0
6550	16878.0
6560	17039.0
6570	17030.0
6580	16780.0
6590	16848.0
6600	17047.0
6610	17039.0
6620	16797.0
6630	16912.0
6640	16910.0
6650	16784.0
6660	16815.0
6670	17117.0
6680	16895.0
6690	17137.0
6700	16718.0
6710	16934.0
6720	16953.0
6730	16941.0
6740	17051.0
6750	17051.0
6760	16786.0
6770	17204.0
6780	16909.0
6790	17113.0
6800	16796.0
6810	17143.0
6820	16987.0
6830	16774.0
6840	16715.0
6850	16957.0
6860	16782.0
6870	16990.0
6880	16737.0
6890	17134.0
6900	16936.0
6910	17051.0
6920	17084.0
6930	17115.0
6940	17149.0
6950	16975.0
6960	17098.0
6970	17120.0
6980	16819.0
6990	16923.0
7000	17347.0
7010	17040.0
7020	16538.0
7030	16786.0
7040	16953.0
7050	17052.0
7060	16978.0
7070	16715.0
7080	16932.0
7090	16812.0
7100	16736.0
7110	16924.0
7120	16835.0
7130	17081.0
7140	17116.0
7150	16851.0
7160	16867.0
7170	17329.0
7180	17104.0
7190	16862.0
7200	16452.0
7210	16477.0
7220	16936.0
7230	16533.0
7240	17066.0
7250	17037.0
7260	17358.0
7270	16857.0
7280	16784.0
7290	16692.0
7300	17095.0
7310	16970.0
7320	16964.0
7330	16943.0
7340	16995.0
7350	17032.0
7360	17237.0
7370	16825.0
7380	16591.0
7390	17120.0
7400	16780.0
7410	16941.0
7420	17088.0
7430	16719.0
7440	17124.0
7450	16726.0
7460	16924.0
7470	16892.0
7480	17191.0
7490	16490.0
7500	16779.0
7510	17057.0
7520	17104.0
7530	17030.0
7540	17137.0
7550	17124.0
7560	17063.0
7570	16902.0
7580	17201.0
7590	17020.0
7600	16812.0
7610	17085.0
7620	16825.0
7630	16942.0
7640	17010.0
7650	16798.0
7660	17237.0
7670	17061.0
7680	17442.0
7690	16971.0
7700	17236.0
7710	17089.0
7720	17337.0
7730	16927.0
7740	16798.0
7750	16903.0
7760	17133.0
7770	17285.0
7780	17230.0
7790	16952.0
7800	17050.0
7810	16973.0
7820	17132.0
7830	16654.0
7840	16992.0
7850	17040.0
7860	16971.0
7870	17013.0
7880	16814.0
7890	17061.0
7900	16740.0
7910	16931.0
7920	16995.0
7930	17046.0
7940	16905.0
7950	16959.0
7960	17306.0
7970	16926.0
7980	17152.0
7990	17070.0
8000	16826.0
8010	17011.0
8020	17207.0
8030	16822.0
8040	16724.0
8050	16829.0
8060	16997.0
8070	17122.0
8080	16793.0
8090	16853.0
8100	17117.0
8110	16916.0
8120	16960.0
8130	16924.0
8140	16917.0
8150	16792.0
8160	17113.0
8170	17295.0
8180	16884.0
8190	17019.0
8200	16832.0
8210	17100.0
8220	17056.0
8230	16688.0
8240	16676.0
8250	16779.0
8260	16967.0
8270	17070.0
8280	16844.0
8290	17241.0
8300	16973.0
8310	17236.0
8320	17179.0
8330	16791.0
8340	17026.0
8350	17175.0
8360	17053.0
8370	17222.0
8380	16681.0
8390	17239.0
8400	17049.0
8410	16944.0
8420	17196.0
8430	17142.0
8440	17139.0
8450	16996.0
8460	17146.0
8470	17068.0
8480	17020.0
8490	16619.0
8500	16818.0
8510	16806.0
8520	16894.0
8530	16941.0
8540	17090.0
8550	17016.0
8560	16890.0
8570	16968.0
8580	16645.0
8590	16645.0
8600	16811.0
8610	17050.0
8620	16668.0
8630	16723.0
8640	17092.0
8650	16917.0
8660	16793.0
8670	17087.0
8680	16781.0
8690	17119.0
8700	16857.0
8710	16969.0
8720	16821.0
8730	17213.0
8740	16651.0
8750	16979.0
8760	16704.0
8770	17210.0
8780	17002.0
8790	17197.0
8800	17037.0
8810	16779.0
8820	17111.0
8830	17125.0
8840	17183.0
8850	17041.0
8860	17080.0
8870	16928.0
8880	16930.0
8890	16929.0
8900	17053.0
8910	16855.0
8920	16901.0
8930	17122.0
8940	17108.0
8950	16912.0
8960	17089.0
8970	16661.0
8980	17239.0
8990	16846.0
9000	16672.0
9010	16866.0
9020	16988.0
9030	17240.0
9040	17014.0
9050	17032.0
9060	16922.0
9070	16682.0
9080	17139.0
9090	17067.0
9100	16992.0
9110	16883.0
9120	16860.0
9130	16772.0
9140	16677.0
9150	17136.0
9160	17156.0
9170	17361.0
9180	17055.0
9190	16880.0
9200	16916.0
9210	17078.0
9220	16744.0
9230	16747.0
9240	16921.0
9250	17036.0
9260	16923.0
9270	16875.0
9280	16695.0
9290	17025.0
9300	17029.0
9310	17071.0
9320	16996.0
9330	17096.0
9340	17054.0
9350	16953.0
9360	16661.0
9370	16953.0
9380	16909.0
9390	17043.0
9400	17084.0
9410	16929.0
9420	17210.0
9430	17367.0
9440	16991.0
9450	17034.0
9460	17020.0
9470	17318.0
9480	16760.0
9490	16731.0
9500	17476.0
9510	16877.0
9520	16769.0
9530	16777.0
9540	17033.0
9550	17122.0
9560	17403.0
9570	17262.0
9580	17110.0
9590	16970.0
9600	17086.0
9610	16848.0
9620	17193.0
9630	17084.0
9640	17276.0
9650	16928.0
9660	17488.0
9670	16839.0
9680	16975.0
9690	17177.0
9700	16854.0
9710	17028.0
9720	17075.0
9730	16852.0
9740	17183.0
9750	16774.0
9760	17209.0
9770	17174.0
9780	17237.0
9790	17101.0
9800	17150.0
9810	16783.0
9820	16867.0
9830	17096.0
9840	16938.0
9850	17093.0
9860	16945.0
9870	17010.0
9880	17012.0
9890	16942.0
9900	17209.0
9910	16883.0
9920	16880.0
9930	16532.0
9940	17173.0
9950	16656.0
9960	17020.0
9970	17031.0
9980	16922.0
9990	17333.0
